date,adj_open,adj_high,adj_low,adj_close,volume
2018-04-03,,,,10.0,0
2018-04-02,10.0,10.0,10.0,10.0,10000
2018-03-30,,,,9.6,0
2018-03-29,,,,9.6,0
2018-03-28,,,,9.6,0
2018-03-27,,,,9.6,0
2018-03-26,,,,9.6,0
2018-03-23,,,,9.6,0
2018-03-22,9.6,9.6,9.6,9.6,100
2018-03-21,,,,8.8,0
2018-03-20,8.8,8.8,8.8,8.8,100
2018-03-19,8.0,8.0,8.0,8.0,100
2018-03-16,,,,8.6,0
2018-03-15,8.6,8.6,8.6,8.6,100
2018-03-14,8.8,8.8,8.8,8.8,600
2018-03-13,,,,9.7,0
2018-03-12,,,,9.7,0
2018-03-09,,,,9.7,0
2018-03-08,,,,9.7,0
2018-03-07,9.7,9.7,9.7,9.7,100
2018-03-06,,,,9.7,0
2018-03-05,,,,9.7,0
2018-03-02,9.7,9.7,9.7,9.7,110
2018-03-01,8.9,8.9,8.9,8.9,400
2018-02-28,8.1,8.1,8.1,8.1,100
2018-02-27,,,,9.0,0
2018-02-26,,,,9.0,0
2018-02-23,,,,9.0,0
2018-02-22,,,,9.0,0
2018-02-21,9.0,9.0,9.0,9.0,133
2018-02-13,10.0,10.0,10.0,10.0,1
2018-02-12,10.0,10.0,10.0,10.0,1200
2018-02-09,,,,11.0,0
2018-02-08,,,,11.0,0
2018-02-07,,,,11.0,0
2018-02-06,,,,11.0,0
2018-02-05,,,,11.0,0
2018-02-02,11.0,11.0,11.0,11.0,2500
2018-02-01,,,,11.0,0
2018-01-31,,,,11.0,0
2018-01-30,,,,11.0,0
2018-01-29,11.0,11.0,11.0,11.0,11000
2018-01-26,11.0,11.0,11.0,11.0,500
2018-01-25,,,,11.5,0
2018-01-22,,,,11.5,0
2018-01-19,,,,11.5,0
2018-01-18,11.5,11.5,11.5,11.5,2000
2018-01-17,,,,11.6,0
2018-01-16,11.5,11.6,11.5,11.6,2000
2018-01-15,,,,11.5,0
2018-01-12,12.0,12.0,11.5,11.5,1100
2018-01-11,,,,12.0,0
2018-01-10,,,,12.0,0
2018-01-09,12.0,12.0,12.0,12.0,66
2018-01-08,12.0,12.0,11.9,12.0,9400
2018-01-05,12.4,12.9,12.4,12.9,7734
2018-01-04,13.7,13.7,13.7,13.7,100
2018-01-03,,,,12.6,0
2018-01-02,,,,12.6,0
2017-12-29,,,,12.6,0
2017-12-28,,,,12.6,0
2017-12-27,,,,12.6,0
2017-12-26,,,,12.6,0
2017-12-25,12.6,12.6,12.6,12.6,1030
2017-12-22,,,,14.0,0
2017-12-21,,,,14.0,0
2017-12-20,,,,14.0,0
2017-12-19,14.0,14.0,14.0,14.0,100
