date,adj_open,adj_high,adj_low,adj_close,volume
2018-03-30,,,,39.2,0
2018-03-29,,,,39.2,0
2018-03-28,,,,39.2,0
2018-03-27,,,,39.2,0
2018-03-26,39.2,39.2,39.2,39.2,7
2018-03-23,,,,39.2,0
2018-03-22,39.2,39.2,39.2,39.2,7
2018-03-21,,,,39.2,0
2018-03-20,,,,39.2,0
2018-03-19,,,,39.2,0
2018-03-16,,,,39.2,0
2018-03-15,,,,39.2,0
2018-03-14,,,,39.2,0
2018-03-13,,,,39.2,0
2018-03-12,,,,39.2,0
2018-03-09,,,,39.2,0
2018-03-08,,,,39.2,0
2018-03-07,,,,39.2,0
2018-03-06,,,,39.2,0
2018-03-05,,,,39.2,0
2018-03-02,,,,39.2,0
2018-03-01,,,,39.2,0
2018-02-28,,,,39.2,0
2018-02-27,,,,39.2,0
2018-02-26,,,,39.2,0
2018-02-23,,,,39.2,0
2018-02-22,,,,39.2,0
2018-02-21,,,,39.2,0
2018-02-13,,,,39.2,0
2018-02-12,,,,39.2,0
2018-02-09,,,,39.2,0
2018-02-08,,,,39.2,0
2018-02-07,,,,39.2,0
2018-02-06,,,,39.2,0
2018-02-05,,,,39.2,0
2018-02-02,,,,39.2,0
2018-02-01,39.2,39.2,39.2,39.2,1
2018-01-31,,,,39.2,0
2018-01-30,,,,39.2,0
2018-01-29,,,,39.2,0
2018-01-26,,,,39.2,0
2018-01-25,,,,39.2,0
2018-01-22,,,,39.2,0
2018-01-19,,,,39.2,0
2018-01-18,,,,39.2,0
2018-01-17,,,,39.2,0
2018-01-16,,,,39.2,0
2018-01-15,,,,39.2,0
2018-01-12,,,,39.2,0
2018-01-11,,,,39.2,0
2018-01-10,,,,39.2,0
2018-01-09,,,,39.2,0
2018-01-08,,,,39.2,0
2018-01-05,,,,39.2,0
2018-01-04,,,,39.2,0
2018-01-03,,,,39.2,0
2018-01-02,,,,39.2,0
2017-12-29,,,,39.2,0
2017-12-28,,,,39.2,0
2017-12-27,,,,39.2,0
2017-12-26,,,,39.2,0
2017-12-25,,,,39.2,0
2017-12-22,,,,39.2,0
2017-12-21,,,,39.2,0
2017-12-20,,,,39.2,0
2017-12-19,,,,39.2,0
2017-12-18,,,,39.2,0
2017-12-15,,,,39.2,0
2017-12-14,,,,39.2,0
2017-12-13,,,,39.2,0
2017-12-12,,,,39.2,0
2017-12-11,,,,39.2,0
2017-12-08,,,,39.2,0
2017-12-07,,,,39.2,0
2017-12-06,,,,39.2,0
2017-12-05,,,,39.2,0
2017-12-04,,,,39.2,0
2017-12-01,,,,39.2,0
2017-11-30,,,,39.2,0
2017-11-29,,,,39.2,0
2017-11-28,,,,39.2,0
2017-11-27,,,,39.2,0
2017-11-24,,,,39.2,0
2017-11-23,,,,39.2,0
2017-11-22,39.2,39.2,39.2,39.2,900
2017-11-21,39.2,39.2,39.2,39.2,1200
2017-11-20,,,,42.14,0
2017-11-17,,,,42.14,0
2017-11-16,,,,42.14,0
2017-11-15,,,,42.14,0
2017-11-14,,,,42.14,0
2017-11-13,,,,42.14,0
2017-11-10,,,,42.14,0
2017-11-09,,,,42.14,0
2017-11-08,,,,42.14,0
2017-11-07,42.14,42.14,42.14,42.14,3
2017-11-06,,,,42.14,0
2017-11-03,,,,42.14,0
2017-11-02,,,,42.14,0
2017-11-01,,,,42.14,0
