date,open,high,low,close,volume,adj_close
2018-02-28,,,,,1355350,14.0
2018-02-27,12.7,13.8,12.6,13.8,2030450,13.8
2018-02-26,13.1,13.1,12.6,12.9,1492030,12.9
2018-02-23,13.2,13.4,13.0,13.2,1236730,13.2
2018-02-22,13.2,13.3,12.7,13.3,1029360,13.3
2018-02-21,13.2,13.4,13.0,13.3,810430,13.3
2018-02-13,12.6,13.1,12.5,13.1,845720,13.1
2018-02-12,11.95,12.5,11.9,12.5,1087650,12.5
2018-02-09,12.1,12.3,12.05,12.05,1181620,12.05
2018-02-08,13.1,13.3,12.75,12.95,1103830,12.95
2018-02-07,12.9,13.55,12.7,13.1,1895910,13.1
2018-02-06,12.7,13.1,12.7,12.7,754540,12.7
2018-02-05,14.3,14.3,13.65,13.65,1958580,13.65
2018-02-02,14.6,14.8,14.2,14.65,1066040,14.65
2018-02-01,14.7,15.0,14.4,14.6,1745880,14.6
2018-01-31,15.7,16.25,14.8,14.8,2780090,14.8
2018-01-30,14.3,15.4,14.0,15.4,2249300,15.4
2018-01-29,14.8,14.8,14.0,14.4,1964820,14.4
2018-01-26,14.7,14.9,14.1,14.8,1846590,14.8
2018-01-25,14.7,15.3,14.0,14.9,3177060,14.9
2018-01-24,,,,,0,15.8
2018-01-23,,,,,0,15.8
2018-01-22,15.8,15.8,14.9,14.9,1316950,14.9
2018-01-19,16.2,16.4,15.8,15.8,1188260,15.8
2018-01-18,15.6,16.0,15.3,16.0,1782500,16.0
2018-01-17,16.5,16.9,15.9,16.0,1819180,16.0
2018-01-16,15.9,16.7,15.75,16.6,2005220,16.6
2018-01-15,15.9,16.6,15.4,16.1,1294460,16.1
2018-01-12,16.45,16.45,15.75,16.0,1565230,16.0
2018-01-11,15.8,16.6,15.5,16.4,2415670,16.4
2018-01-10,17.4,17.5,16.3,16.3,1736760,16.3
2018-01-09,17.0,17.6,16.4,17.5,1621230,17.5
2018-01-08,16.5,17.1,16.3,17.0,1449080,17.0
2018-01-05,16.3,17.25,16.3,16.5,2146280,16.5
2018-01-04,15.2,16.15,15.2,16.15,1986340,16.15
2018-01-03,15.1,15.3,14.8,15.1,1443790,15.1
2018-01-02,15.0,15.3,14.75,15.1,1321940,15.1
2017-12-29,14.0,14.9,13.95,14.9,1822790,14.9
2017-12-28,13.6,14.3,13.6,14.0,900080,14.0
2017-12-27,14.0,14.2,13.6,13.6,444040,13.6
2017-12-26,14.45,14.45,13.85,14.1,409890,14.1
2017-12-25,14.4,14.5,14.0,14.45,520200,14.45
2017-12-22,14.5,14.85,14.4,14.45,408790,14.45
2017-12-21,14.2,15.05,14.2,14.85,821190,14.85
2017-12-20,13.55,14.35,13.45,14.1,1055090,14.1
2017-12-19,13.8,13.8,13.6,13.6,147410,13.6
2017-12-18,13.95,14.0,13.6,13.8,144400,13.8
2017-12-15,13.65,13.65,13.45,13.5,132100,13.5
2017-12-14,13.8,13.8,13.4,13.65,86900,13.65
2017-12-13,13.5,13.9,13.5,13.8,253600,13.8
2017-12-12,13.6,13.8,13.2,13.5,434780,13.5
2017-12-11,13.8,13.9,13.55,13.6,205660,13.6
2017-12-08,14.5,14.65,14.0,14.0,362060,14.0
2017-12-07,14.0,14.45,13.8,14.3,814910,14.3
2017-12-06,13.45,14.0,13.25,13.8,661460,13.8
2017-12-05,13.5,13.55,13.25,13.3,347270,13.3
2017-12-04,13.45,13.8,13.1,13.2,736500,13.2
2017-12-01,13.05,13.6,13.0,13.2,414990,13.2
2017-11-30,13.45,13.85,13.15,13.2,393610,13.2
2017-11-29,13.4,13.9,13.4,13.45,239660,13.45
2017-11-28,14.0,14.4,13.6,13.9,429710,13.9
2017-11-27,14.35,14.35,14.0,14.35,564320,14.35
2017-11-24,12.2,13.45,12.0,13.45,921500,13.45
2017-11-23,13.15,13.5,12.5,12.6,397020,12.6
2017-11-22,13.9,13.9,13.35,13.35,182910,13.35
2017-11-21,13.65,13.95,13.65,13.7,135920,13.7
2017-11-20,14.0,14.2,13.7,13.95,230620,13.95
2017-11-17,13.85,14.0,13.5,13.6,434510,13.6
2017-11-16,14.05,14.3,13.95,14.05,332220,14.05
2017-11-15,14.2,14.3,14.0,14.3,398510,14.3
2017-11-14,14.3,14.7,13.9,14.5,363530,14.5
2017-11-13,13.6,14.25,13.6,14.0,481860,14.0
2017-11-10,13.7,14.2,13.05,13.6,797930,13.6
2017-11-09,14.7,15.05,14.0,14.0,449980,14.0
2017-11-08,16.4,16.4,14.7,15.05,1071710,15.05
2017-11-07,15.35,15.35,15.35,15.35,270640,15.35
2017-11-06,14.3,14.35,14.0,14.35,274400,14.35
2017-11-03,13.4,13.45,13.3,13.45,248280,13.45
2017-11-02,11.6,12.6,11.6,12.6,700290,12.6
2017-11-01,11.8,12.6,11.8,11.8,1504920,11.8
2017-10-31,12.65,12.65,12.65,12.65,112840,12.65
2017-10-30,13.85,14.0,13.6,13.6,369410,13.6
2017-10-27,15.15,15.8,14.6,14.6,620400,14.6
2017-10-26,16.5,16.5,15.35,15.65,494310,15.65
2017-10-25,16.6,16.75,16.0,16.5,299980,16.5
2017-10-24,16.4,16.75,16.1,16.6,222740,16.6
2017-10-23,16.45,16.9,16.2,16.45,352130,16.45
2017-10-20,17.0,17.0,16.3,16.45,354830,16.45
2017-10-19,17.4,17.4,17.0,17.0,127640,17.0
2017-10-18,17.1,17.5,17.0,17.4,253640,17.4
2017-10-17,17.3,17.7,17.0,17.2,151860,17.2
2017-10-16,18.2,18.2,17.3,17.3,291840,17.3
2017-10-13,18.35,18.35,17.7,18.1,249200,18.1
2017-10-12,17.65,18.35,17.35,18.2,514640,18.2
2017-10-11,17.3,18.0,17.0,17.5,401240,17.5
2017-10-10,17.1,17.3,16.9,17.25,390110,17.25
2017-10-09,17.75,17.75,16.95,17.1,630640,17.1
2017-10-06,17.95,17.95,17.3,17.5,107380,17.5
2017-10-05,17.0,17.7,16.8,17.7,247770,17.7
2017-10-04,16.8,17.1,16.8,17.0,129110,17.0
2017-10-03,16.9,17.1,16.5,16.9,274110,16.9
2017-10-02,16.95,17.15,16.5,16.5,190840,16.5
2017-09-29,16.9,17.2,16.2,16.5,520590,16.5
2017-09-28,17.8,17.8,16.65,16.8,1080060,16.8
2017-09-27,18.3,18.5,17.9,17.9,229340,17.9
2017-09-26,18.1,18.45,17.85,18.4,278280,18.4
2017-09-25,18.6,18.8,18.3,18.3,168610,18.3
2017-09-22,19.0,19.1,18.2,19.0,578720,19.0
2017-09-21,18.8,19.0,18.0,19.0,584390,19.0
2017-09-20,19.3,19.55,18.9,18.95,408610,18.95
2017-09-19,19.0,19.9,18.9,19.45,880610,19.45
2017-09-18,19.6,20.0,18.8,19.0,627450,19.0
2017-09-15,20.3,20.3,19.3,19.6,381530,19.6
2017-09-14,19.7,20.5,19.55,20.3,137210,20.3
2017-09-13,20.6,20.6,19.5,19.7,656260,19.7
2017-09-12,20.1,20.5,19.35,20.5,536560,20.5
2017-09-11,21.0,21.3,20.3,20.3,539090,20.3
2017-09-08,20.5,21.25,20.3,21.25,1142600,21.25
2017-09-07,18.9,19.9,18.6,19.9,932950,19.9
2017-09-06,17.95,18.75,17.9,18.6,457140,18.6
2017-09-05,17.4,17.95,17.3,17.7,305140,17.7
2017-09-01,16.7,17.4,16.45,17.1,178480,17.1
2017-08-31,17.1,17.1,16.4,17.0,198030,17.0
2017-08-30,16.3,17.75,16.3,17.0,217580,17.0
2017-08-29,16.15,17.5,16.15,16.8,174760,16.8
2017-08-28,16.8,16.8,16.2,16.4,220080,16.4
2017-08-25,17.0,17.4,16.4,17.0,131220,17.0
2017-08-24,19.0,19.0,17.25,17.4,463890,17.4
2017-08-23,17.95,18.5,17.5,18.5,658850,18.5
2017-08-22,16.2,17.3,16.0,17.3,464210,17.3
2017-08-21,16.1,17.5,15.9,16.2,115240,16.2
2017-08-18,16.45,16.5,15.6,16.5,140180,16.5
2017-08-17,16.4,16.9,16.3,16.5,114500,16.5
2017-08-16,17.2,17.5,16.45,17.1,99090,17.1
2017-08-15,18.2,18.2,16.9,17.2,608130,17.2
2017-08-14,17.0,18.5,17.0,18.15,218600,18.15
2017-08-11,18.5,19.0,17.85,17.85,1061940,17.85
2017-08-10,19.3,20.5,19.15,19.15,493480,19.15
2017-08-09,21.9,22.05,20.55,20.55,429400,20.55
2017-08-08,22.3,22.85,22.05,22.05,134510,22.05
2017-08-07,22.2,22.95,22.0,22.35,344130,22.35
2017-08-04,22.1,23.5,21.9,22.3,172220,22.3
2017-08-03,22.5,22.85,22.1,22.1,476810,22.1
2017-08-02,23.3,23.45,22.6,22.8,161580,22.8
2017-08-01,22.45,24.3,22.4,23.45,707810,23.45
2017-07-31,23.5,24.0,22.75,22.75,670610,22.75
2017-07-28,24.65,25.5,24.0,24.45,540910,24.45
2017-07-27,24.35,24.65,24.1,24.65,168130,24.65
2017-07-26,23.25,24.7,23.1,24.65,376920,24.65
2017-07-25,23.5,23.6,23.2,23.25,73760,23.25
2017-07-24,24.2,24.2,23.3,23.5,182170,23.5
2017-07-21,22.35,23.8,22.0,23.8,663900,23.8
2017-07-20,22.6,22.6,21.9,22.25,202720,22.25
2017-07-19,21.2,22.7,21.2,22.3,204700,22.3
2017-07-18,23.5,23.5,22.0,22.3,320640,22.3
2017-07-17,24.5,25.0,23.5,23.5,273820,22.64
2017-07-14,24.7,25.5,24.4,24.9,383620,24.9
2017-07-13,24.5,24.8,23.7,24.4,269670,24.4
2017-07-12,22.8,24.2,22.8,24.2,723030,24.2
2017-07-11,22.2,22.8,21.1,22.8,341710,22.8
2017-07-10,23.2,23.2,21.9,22.2,932740,22.2
2017-07-07,24.0,24.5,23.5,23.5,283970,23.5
2017-07-06,23.5,25.0,23.0,23.9,401250,23.9
2017-07-05,21.8,24.9,21.8,23.9,3374760,23.9
2017-07-04,23.4,23.4,23.4,23.4,121450,23.4
2017-07-03,25.15,25.15,25.15,25.15,1002410,25.15
2017-06-30,29.0,29.0,27.0,27.0,938520,27.0
2017-06-29,31.0,31.0,27.0,29.0,2388650,29.0
2017-06-28,28.8,29.2,28.5,29.0,410100,29.0
2017-06-27,28.1,29.5,28.1,28.8,363350,28.8
2017-06-26,29.2,29.2,27.9,28.6,1309250,28.6
2017-06-23,29.3,30.2,29.1,29.3,481370,29.3
2017-06-22,30.1,30.3,28.6,29.3,594360,29.3
2017-06-21,26.0,28.6,26.0,28.6,1630600,28.6
2017-06-20,26.75,26.75,26.7,26.75,602830,26.75
2017-06-19,25.0,25.0,25.0,25.0,330740,25.0
2017-06-16,22.5,23.4,22.0,23.4,542930,23.4
2017-06-15,22.6,22.7,21.9,21.9,805950,21.9
2017-06-14,20.2,21.6,20.2,21.6,570090,21.6
2017-06-13,20.5,21.0,20.2,20.2,274760,20.2
2017-06-12,21.2,21.3,20.6,20.6,240350,20.6
2017-06-09,21.6,21.6,21.0,21.2,670450,21.2
2017-06-08,21.7,21.7,21.0,21.2,267500,21.2
2017-06-07,21.5,22.0,21.4,21.5,372450,21.5
2017-06-06,21.6,22.0,21.15,22.0,532900,22.0
2017-06-05,21.8,21.8,20.65,21.5,493980,21.5
2017-06-02,20.6,21.9,20.3,21.25,1184800,21.25
2017-06-01,21.25,22.4,21.1,21.3,1012590,21.3
2017-05-31,23.0,23.2,21.9,21.9,599700,21.9
2017-05-30,19.8,21.9,19.8,21.9,2789970,21.9
2017-05-29,21.4,21.9,20.5,20.5,1462210,20.5
2017-05-26,22.8,22.85,22.0,22.0,354350,22.0
2017-05-25,22.8,22.8,21.1,22.8,1115120,22.8
2017-05-24,22.0,22.6,21.0,22.2,547970,22.2
2017-05-23,19.9,21.4,19.0,21.4,1632150,21.4
2017-05-22,19.75,20.5,18.4,20.0,1992270,20.0
2017-05-19,19.75,19.75,19.0,19.75,1882000,19.75
2017-05-18,18.5,18.5,17.0,18.5,3359410,18.5
2017-05-17,17.3,17.3,17.3,17.3,206220,17.3
2017-05-16,16.2,16.2,16.2,16.2,488170,16.2
2017-05-15,15.15,15.15,15.15,15.15,388990,15.15
2017-05-12,14.2,14.2,14.2,14.2,412400,14.2
2017-05-11,13.3,13.3,13.3,13.3,1034330,13.3
2017-05-10,12.45,12.45,12.45,12.45,128920,12.45
2017-05-09,11.65,11.65,11.65,11.65,43260,11.65
2017-05-08,10.9,10.9,10.9,10.9,243610,10.9
2017-05-05,10.2,10.2,10.2,10.2,223360,10.2
2017-05-04,9.57,9.57,9.57,9.57,108700,9.57
2017-05-03,8.95,8.95,8.95,8.95,341190,8.95
2017-04-28,8.37,8.37,8.37,8.37,227730,8.37
2017-04-27,7.83,7.83,7.83,7.83,11870,7.83
2017-04-26,7.2,7.32,7.0,7.32,916180,7.32
2017-04-25,7.35,7.35,6.65,6.85,838210,6.85
2017-04-24,7.15,7.15,7.15,7.15,700050,7.15
2017-04-21,6.26,6.75,6.26,6.69,78940,6.69
2017-04-20,6.61,6.75,6.34,6.38,171400,6.38
2017-04-19,6.66,6.89,6.6,6.75,236910,6.75
2017-04-18,7.09,7.09,6.6,6.89,234740,6.89
2017-04-17,7.09,7.09,7.0,7.09,699560,7.09
2017-04-14,6.63,6.63,6.6,6.63,813080,6.63
2017-04-13,5.81,6.2,5.81,6.2,141950,6.2
2017-04-12,6.18,6.39,5.75,5.8,304670,5.8
2017-04-11,6.22,6.6,6.15,6.18,370600,6.18
2017-04-10,6.78,6.78,6.11,6.48,243000,6.48
2017-04-07,6.76,6.9,6.5,6.5,324830,6.5
2017-04-05,6.55,7.0,6.55,6.98,252190,6.98
2017-04-04,7.08,7.29,6.81,7.0,197340,7.0
2017-04-03,6.1,6.84,6.1,6.84,672940,6.84
2017-03-31,7.1,7.3,6.4,6.4,1349010,6.4
2017-03-30,6.88,6.88,6.88,6.88,482600,6.88
2017-03-29,6.01,6.43,6.01,6.43,156920,6.43
2017-03-28,5.6,6.01,5.5,6.01,804420,6.01
2017-03-27,5.6,5.62,5.3,5.62,877960,5.62
2017-03-24,5.26,5.26,5.25,5.26,409510,5.26
2017-03-23,4.79,4.92,4.7,4.92,1485530,4.92
2017-03-22,4.31,4.61,4.31,4.6,700040,4.6
2017-03-21,4.32,4.35,4.2,4.31,49560,4.31
2017-03-20,4.4,4.4,4.22,4.32,5900,4.32
2017-03-17,4.05,4.39,3.92,4.34,25040,4.34
2017-03-16,4.5,4.5,4.19,4.21,199980,4.21
2017-03-15,4.31,4.5,4.31,4.5,29250,4.5
2017-03-14,4.55,4.55,4.35,4.35,8150,4.35
2017-03-13,4.45,4.5,4.34,4.34,40310,4.34
2017-03-10,4.6,4.6,4.45,4.45,10590,4.45
2017-03-09,4.57,4.6,4.5,4.58,33870,4.58
2017-03-08,4.6,4.6,4.52,4.57,112010,4.57
2017-03-07,4.51,4.55,4.51,4.54,88930,4.54
2017-03-06,4.45,4.65,4.45,4.55,167950,4.55
2017-03-03,4.5,4.5,4.4,4.5,25850,4.5
2017-03-02,4.3,4.52,4.3,4.5,59370,4.5
2017-03-01,4.5,4.56,4.3,4.3,103040,4.3
2017-02-28,4.58,4.58,4.46,4.54,149190,4.54
2017-02-27,4.56,4.65,4.5,4.55,75500,4.55
2017-02-24,4.6,4.69,4.4,4.56,66880,4.56
2017-02-23,4.59,4.7,4.58,4.59,276040,4.59
