ticker,open,high,low,close,volume
aaa,15.83,16.07,15.83,15.93,1925760
aam,11.42,11.42,10.77,11.08,9470
aav,8.64,8.73,8.55,8.73,106100
acb,24.46,24.76,24.38,24.54,3739699
acc,19.72,19.9,19.72,19.72,360
acl,37.5,39.45,37.5,39.3,113660
acm,0.7,0.8,0.6,0.8,501209
ads,11.32,11.58,11.28,11.58,9760
agf,5.06,5.06,5.06,5.06,3110
agm,9.67,10.09,9.67,10.09,4260
agr,3.53,3.79,3.53,3.79,713670
amc,19.99,20.36,19.99,20.35,4500
amd,2.43,2.46,2.42,2.43,1630060
ame,10.0,10.0,10.0,10.0,1900
amv,21.9,22.23,21.7,21.7,35600
anv,24.88,26.2,24.88,26.2,409900
apc,35.9,35.9,35.0,35.0,81000
apg,10.1,10.4,10.05,10.4,536330
api,22.9,23.5,22.9,23.5,300
aps,3.1,3.1,3.1,3.1,11300
arm,60.84,60.84,60.84,60.85,100
art,2.5,2.6,2.5,2.5,794165
asm,8.24,8.34,8.21,8.21,1867970
asp,6.12,6.12,6.06,6.07,6070
ast,56.4,56.4,54.88,55.6,61390
atg,1.45,1.46,1.42,1.44,82100
ats,38.0,38.0,38.0,38.0,500
bbt,19.0,19.0,19.0,19.0,600
bcc,7.5,8.1,7.5,7.8,361880
bce,5.85,6.03,5.85,6.02,89640
bcg,5.52,5.54,5.48,5.5,146210
bfc,21.95,23.36,21.75,23.36,780620
bhn,75.39,75.58,75.39,75.39,4090
bic,23.39,23.39,23.39,23.4,10
bid,37.2,37.6,36.9,37.3,2925810
bii,0.8,0.9,0.8,0.9,256800
bmc,13.59,13.69,13.4,13.64,18900
bmi,21.63,21.63,21.44,21.63,71750
bmp,51.11,51.11,49.97,49.97,198990
bpc,14.38,14.38,13.63,13.63,1100
bsi,8.6,8.6,8.35,8.35,73330
bt6,1.6,1.6,1.6,1.6,250
bth,7.7,7.7,7.7,7.7,600
btp,13.08,13.56,12.6,12.79,162170
bts,4.7,4.7,4.7,4.7,1300
btt,37.81,37.81,37.81,37.81,10
btw,17.62,19.24,17.62,19.24,2600
bvg,1.6,1.7,1.5,1.5,24900
bvh,96.3,97.0,95.0,95.0,122480
bvs,12.36,12.55,12.36,12.45,38000
bwe,27.2,27.4,26.9,27.4,1507270
c32,27.78,28.35,27.68,28.35,84390
c47,10.85,11.65,10.85,11.6,60020
