symbol,open,high,low,close,volume
agf,8.33,8.33,8.33,8.33,3800
agf,,,,8.33,0
bbc,7.45,7.45,7.45,7.45,23700
bbc,,,,7.45,0
bpc,5.68,5.68,5.68,5.68,900
bpc,,,,5.68,0
can,9.33,9.33,9.33,9.33,2200
can,,,,9.33,0
dpc,7.6,7.6,7.6,7.6,700
dpc,,,,7.6,0
gil,7.26,7.26,7.26,7.26,100
gil,,,,7.26,0
gmd,5.88,5.88,5.88,5.88,4800
gmd,,,,5.88,0
hap,7.15,7.15,7.15,7.14,100
hap,,,,7.14,0
kha,4.42,4.42,4.42,4.42,5500
kha,,,,4.42,0
laf,8.62,8.62,8.62,8.61,900
laf,,,,8.61,0
ree,1.86,1.86,1.86,1.87,11800
ree,,,,1.87,0
sam,2.72,2.72,2.72,2.72,700
sam,,,,2.72,0
sav,6.8,6.8,6.8,6.8,9000
sav,,,,6.8,0
sgh,,,,2.6,0
sgh,,,,2.6,0
tms,,,,9.3,0
tms,,,,9.3,0
ts4,,,,3.31,0
ts4,,,,3.31,0
