ticker,open,high,low,close,volume
aaa,17.9,18.2,17.9,17.43,3060770
aam,12.6,12.6,11.8,11.85,5880
aav,9.0,9.18,9.0,9.09,174330
acb,22.08,22.23,22.0,22.0,463155
acc,17.54,18.54,17.54,18.54,220
acl,37.6,38.25,37.35,37.35,45490
acm,0.5,0.6,0.5,0.5,51500
adc,15.5,15.5,15.5,15.5,100
ads,13.6,13.6,13.3,13.5,15980
agf,4.0,4.0,4.0,4.0,40
agm,9.47,9.47,9.09,9.09,140
agr,3.61,3.63,3.6,3.6,44590
alt,9.1,9.1,9.1,9.1,100
amd,1.69,1.7,1.66,1.66,396500
amv,19.64,20.57,19.24,19.24,61800
anv,28.13,28.18,26.6,26.59,1733390
apc,27.0,27.5,26.9,27.0,7070
apg,7.9,8.0,7.74,7.74,220260
api,23.0,23.1,23.0,23.1,200
aps,2.7,2.7,2.7,2.7,10000
art,2.5,2.6,2.5,2.6,605901
asm,7.15,7.17,7.06,7.1,1065110
asp,6.21,6.5,6.21,6.5,2710
ast,63.3,63.9,63.2,63.9,240910
atg,1.26,1.27,1.22,1.25,34720
ats,22.7,22.7,22.7,22.7,100
bax,61.9,67.9,61.9,67.0,33400
bbc,64.0,64.0,64.0,64.0,540
bbt,17.5,18.5,17.5,18.0,454980
bcc,8.0,8.4,8.0,8.4,440722
bce,6.21,6.3,6.21,6.23,46360
bcg,5.8,5.98,5.77,5.84,259650
bfc,19.99,20.04,19.89,19.99,29460
bhn,89.64,90.1,89.64,90.1,600
bic,21.61,21.61,20.0,20.1,16630
bid,31.8,32.1,31.7,31.7,471530
bii,0.9,1.0,0.9,0.9,19700
bmc,17.9,18.0,17.0,17.35,24540
bmi,25.0,25.0,24.3,24.7,122520
bmp,44.5,45.0,44.1,44.2,133780
bpc,17.0,17.0,17.0,17.0,3400
brc,9.5,9.5,9.5,9.5,200
bsi,8.1,8.1,8.1,8.09,4390
bth,8.0,8.0,8.0,8.0,1600
btp,12.02,12.07,11.88,12.02,2730
btt,38.5,38.5,35.7,35.7,2010
btw,20.2,20.2,20.2,20.2,100
bvg,1.9,1.9,1.9,1.9,21200
bvh,78.6,79.5,78.6,79.0,370010
bvs,11.8,11.9,11.6,11.9,9000
bwe,26.3,26.45,26.0,26.45,535450
c32,27.0,27.5,26.85,26.85,70540
c47,12.7,12.75,12.4,12.55,37350
c69,8.67,8.84,8.5,8.83,337320
cap,33.11,33.11,33.11,33.11,16
cav,50.55,50.55,50.55,50.55,60
cci,13.36,13.46,13.12,13.12,6190
ccl,4.35,4.36,4.31,4.36,364480
cdc,14.29,14.29,14.29,14.29,380
cdn,18.3,18.3,18.3,18.3,100
cdo,1.1,1.1,1.1,1.1,31100
cee,16.0,17.0,16.0,17.0,12030
ceo,10.3,10.3,10.21,10.3,79500
cet,4.0,4.0,3.5,4.0,2600
chp,21.42,21.51,21.42,21.42,10890
cia,15.41,15.57,15.33,15.57,5100
cig,3.91,3.91,3.84,3.84,70
cii,22.75,23.05,22.75,23.0,745790
clc,34.2,34.2,34.2,34.2,80
clg,2.19,2.2,2.18,2.2,90
cll,25.5,25.5,25.5,25.5,10
clw,17.0,17.0,15.35,15.35,60
cmg,34.24,34.62,33.81,34.15,187400
cmx,23.3,23.3,22.05,22.55,27200
cng,22.6,22.75,22.5,22.65,37090
com,53.1,53.1,53.1,53.1,10
crc,15.2,15.25,14.95,15.0,155640
cre,24.55,24.95,24.55,24.8,553660
csc,16.7,18.3,16.7,18.3,54771
csm,15.35,15.7,15.3,15.6,83100
csv,28.0,28.0,27.3,27.4,34080
ctd,106.0,107.0,105.5,106.1,37210
ctf,19.04,19.04,17.8,18.8,108020
ctg,20.7,20.75,20.45,20.5,2476670
cti,23.8,24.0,23.2,23.8,557910
ctp,3.5,3.5,3.5,3.5,2600
cts,9.31,9.38,9.25,9.38,19170
ctx,7.02,7.02,7.02,7.01,1000
cvn,14.0,14.4,13.5,14.4,1300
cvt,18.9,19.0,18.4,18.7,114510
d2d,68.19,69.62,68.19,68.68,119760
dae,16.0,16.0,16.0,16.0,400
dag,6.54,6.6,6.5,6.52,277140
dah,8.42,8.42,8.28,8.35,111500
dat,15.0,15.0,15.0,15.0,40
dbc,25.0,26.3,24.0,24.2,120706
dbd,43.7,43.7,43.0,43.0,51780
dc2,5.3,5.3,4.6,4.6,300
dc4,8.6,8.8,7.9,8.8,10100
dcl,18.7,18.7,18.7,18.7,9300
dcm,8.31,8.35,8.29,8.29,360680
ddg,24.1,24.3,24.0,24.2,74220
dgc,30.1,30.1,29.9,29.9,68700
dgw,22.4,22.5,21.8,22.35,364150
dha,35.37,35.37,34.71,34.9,1500
dhc,34.33,34.92,34.25,34.67,115710
dhg,114.35,114.45,111.56,113.26,26390
dhm,5.2,5.2,4.57,4.91,13200
dht,30.28,30.28,30.19,30.19,2000
dic,2.94,2.94,2.93,2.93,25970
dig,13.24,13.39,13.1,13.1,512280
dlg,1.37,1.37,1.35,1.36,952430
dlr,10.3,10.3,10.3,10.3,200
dmc,69.21,69.21,69.21,69.21,290
dnp,15.1,15.1,15.1,15.1,30
dp3,61.5,62.0,61.5,62.0,7590
dpg,38.8,40.2,38.6,39.8,176120
dpm,17.69,17.78,17.39,17.69,283670
dpr,44.9,44.9,43.8,44.15,234740
dps,0.6,0.6,0.5,0.6,8600
dqc,18.4,18.7,18.4,18.5,40990
drc,19.6,19.8,19.45,19.7,186290
drh,6.0,6.0,5.81,5.89,58300
drl,53.0,53.2,53.0,53.2,830
ds3,3.8,3.8,3.71,3.71,31900
dsn,59.0,59.0,58.8,59.0,4000
dst,1.2,1.2,1.1,1.1,267300
dta,6.2,6.2,6.19,6.19,760
dtd,12.36,13.0,12.36,12.45,181900
dtl,32.25,32.25,28.1,31.45,30
dvp,37.12,37.12,37.03,37.03,6320
dxg,14.39,14.74,14.39,14.58,774500
dxp,11.7,11.7,11.7,11.7,600
e1vfvn30,14.6,14.6,14.32,14.32,649830
eib,18.4,18.4,18.05,18.25,4082530
elc,7.01,7.02,6.74,6.9,34250
eve,14.5,14.7,14.5,14.65,17410
evg,2.79,2.8,2.7,2.79,267630
fcm,6.78,6.78,6.68,6.78,700
fcn,13.43,13.52,13.38,13.38,161210
fdc,13.6,13.6,13.5,13.55,6610
fid,1.1,1.1,1.0,1.0,61440
fir,41.5,41.5,41.0,41.4,29730
fit,3.1,3.12,3.09,3.09,42910
flc,4.4,4.4,4.35,4.35,4315650
fmc,25.82,26.18,25.82,26.0,71710
fpt,44.64,44.84,43.96,44.25,1227340
frt,42.76,45.15,42.33,44.81,79560
ftm,24.1,24.3,23.55,23.9,743660
fts,13.5,13.8,13.5,13.55,12350
fuessv50,12.58,12.7,12.58,12.7,131340
gas,102.98,103.57,101.99,102.49,301290
gdt,38.8,38.8,38.3,38.7,1560
gdw,19.5,19.5,19.5,19.5,100
gex,19.56,19.6,19.43,19.57,795940
gil,26.29,26.29,26.04,26.24,42880
gkm,15.2,15.4,15.2,15.2,102900
glt,35.6,35.6,34.0,35.5,3000
gmc,36.73,37.65,36.73,37.39,15450
gmd,26.65,26.65,26.1,26.15,231790
gsp,14.5,14.85,14.4,14.4,9570
gta,11.9,11.9,11.9,11.9,30
gtn,19.2,19.2,18.2,18.2,583980
had,23.04,23.23,23.04,23.04,6500
hag,4.99,5.06,4.98,5.01,708290
hah,12.45,12.45,12.25,12.4,82050
hai,1.62,1.62,1.58,1.6,376310
hap,3.54,3.57,3.5,3.53,24080
har,4.26,4.26,4.15,4.17,642380
has,8.0,8.76,7.9,7.9,1710
hat,33.75,33.75,32.83,33.66,1200
hax,13.8,13.9,13.7,13.75,58220
hbc,16.25,16.4,16.15,16.2,2106150
hbs,4.0,4.0,3.9,3.9,300
hcc,15.0,15.0,14.8,15.0,800
hcd,3.82,3.85,3.82,3.85,37680
hcm,23.6,23.8,23.55,23.65,260670
hda,10.1,10.1,9.7,9.8,211400
hdb,26.9,27.0,26.45,26.8,1287780
hdc,15.3,15.5,15.2,15.35,217770
hdg,30.72,31.4,30.72,31.32,353710
hdo,0.7,0.7,0.7,0.7,100
hhg,1.5,1.6,1.5,1.6,1400
hhp,15.22,15.3,15.13,15.22,113900
hhs,3.51,3.62,3.51,3.6,355620
hid,2.39,2.39,2.23,2.32,12820
hii,12.7,12.95,12.7,12.85,123040
hkb,0.7,0.7,0.7,0.7,30000
hlc,6.29,6.29,6.29,6.29,400
hld,14.8,14.8,14.7,14.8,9800
hmc,14.7,14.7,14.2,14.5,9420
hng,15.15,15.25,15.1,15.25,169780
hom,3.7,3.7,3.6,3.6,2100
hpb,14.4,14.7,14.4,14.7,4700
hpg,23.25,23.4,22.85,22.9,6567230
hpx,26.4,26.85,26.35,26.8,432770
hqc,1.37,1.4,1.37,1.39,2092010
hsg,7.64,7.79,7.64,7.75,1447710
hsl,10.25,10.9,10.2,10.9,832520
ht1,16.15,16.3,15.9,16.1,93500
hti,11.0,11.0,10.9,10.9,24600
htl,17.5,17.5,17.5,17.5,10
htn,22.0,22.05,21.7,21.8,74810
htt,1.59,1.64,1.55,1.64,85280
htv,14.35,14.9,14.3,14.9,3020
hu3,8.8,8.8,8.8,8.8,10
hub,16.0,16.0,16.0,16.0,10
hut,2.8,2.9,2.8,2.8,748240
hvg,3.49,3.53,3.44,3.49,193580
hvh,25.35,25.35,23.65,25.0,467890
hvn,43.6,43.6,43.05,43.25,690310
hvt,46.37,46.37,46.37,46.37,3500
ibc,21.3,21.5,21.3,21.5,157780
icg,9.1,9.1,9.1,9.1,100
idi,7.83,7.9,7.67,7.68,945020
idj,3.5,3.7,3.5,3.7,9300
idv,31.4,31.4,31.4,31.4,140
ifs,17.4,17.8,16.5,17.8,1000
ijc,10.3,10.4,10.15,10.2,229090
