ticker,open,high,low,close,volume
aam,10.86,11.11,10.86,11.11,292740
abt,15.31,15.31,15.17,15.3,324660
acb,13.69,13.76,13.31,13.38,1462000
acc,10.29,10.29,9.7,9.7,6000
acl,9.23,9.41,8.98,9.42,219160
agc,15.3,15.3,14.5,15.0,49200
agf,13.92,13.92,13.92,13.92,42660
agr,14.04,14.04,13.39,13.99,582470
alp,10.42,10.5,10.34,10.42,82210
alt,16.37,16.37,14.69,15.89,700
amv,11.61,12.87,11.27,12.87,151000
anv,4.91,5.01,4.91,5.0,380410
api,7.8,7.8,7.6,7.6,3200
aps,11.2,11.2,10.8,11.0,35700
asp,9.02,9.14,8.9,9.02,67410
bas,17.8,17.8,17.5,17.8,80440
bbc,25.21,25.9,25.21,25.89,128780
bbs,9.45,9.45,9.18,9.19,700
bcc,9.59,9.59,9.13,9.2,319600
bci,30.24,30.94,29.77,30.47,464440
bed,6.37,6.37,6.37,6.37,100
bhs,7.9,7.9,7.9,7.9,42410
bkc,31.02,31.02,31.02,31.02,56600
blf,6.43,6.86,6.43,6.86,183400
bmc,18.5,19.07,18.36,18.35,60630
bmi,9.69,9.99,9.69,9.82,8730
bmp,17.48,17.73,17.23,17.23,106290
bpc,9.19,9.19,8.46,8.5,10000
bst,4.4,4.51,4.23,4.26,2400
bt6,16.12,16.25,15.59,16.25,450
btp,6.23,6.23,6.05,6.05,33470
bts,10.59,10.67,10.08,10.42,46000
bvh,23.95,24.17,23.57,23.87,101420
bvs,38.14,39.73,37.08,37.52,771900
bxh,9.24,9.4,9.24,9.4,4400
c92,8.53,8.75,8.53,8.57,16600
can,9.78,9.78,9.52,9.53,30900
ccm,26.22,26.22,24.38,24.38,60000
cdc,19.76,20.45,18.56,18.87,222000
cic,14.44,14.44,13.64,13.72,33000
cii,19.63,20.2,19.2,19.62,2804340
clc,6.49,6.82,6.44,6.45,4060
cmc,15.25,15.86,15.25,15.25,21100
cnt,26.64,27.71,26.28,27.26,90130
com,19.66,19.66,19.66,19.68,7000
csc,6.13,6.13,5.9,5.9,1200
csg,11.08,11.24,10.84,10.83,172620
csm,16.27,16.58,16.06,16.27,302470
ctc,5.82,5.92,5.82,5.92,400
ctg,11.65,11.73,11.61,11.61,175450
ctm,35.34,35.34,33.01,35.35,192800
ctn,16.74,17.41,16.57,16.85,92300
cts,11.37,11.58,10.91,10.96,501900
cvt,1.46,1.46,1.39,1.41,28600
d2d,14.25,14.82,14.25,14.24,87450
dad,3.21,3.4,3.21,3.38,13600
dae,4.84,4.84,4.52,4.65,8700
dbc,13.1,13.1,12.61,12.68,109200
dbt,5.14,5.21,4.96,4.95,101900
dc4,9.72,9.72,9.17,9.68,178500
dcc,26.33,27.02,26.23,27.02,30240
dcl,13.19,13.19,13.08,13.19,35980
dcs,12.1,12.1,11.42,11.54,4500
dct,12.71,13.03,12.15,12.95,253540
ddm,13.45,13.45,13.45,13.45,96990
dha,13.2,13.34,12.7,13.06,121920
dhc,4.7,4.92,4.62,4.7,96480
dhg,17.28,17.43,17.13,17.43,70630
dht,3.69,3.69,3.68,3.68,300
dic,9.84,9.84,9.8,9.84,285040
did,12.18,12.18,12.18,12.18,25400
dig,28.27,28.61,27.58,27.75,631690
dmc,17.14,18.1,17.14,17.46,92280
dnp,2.04,2.17,2.04,2.11,60200
dpc,14.11,14.11,12.75,12.8,7900
dpm,14.03,14.03,13.79,13.88,661900
dpr,20.53,20.7,20.37,20.37,64740
dqc,10.29,10.29,10.29,10.29,57550
drc,11.8,12.21,11.13,11.13,290230
dst,4.39,4.39,4.39,4.39,100
dtt,8.87,9.56,8.87,9.49,13580
dvp,9.91,10.0,9.88,10.0,27050
dxg,8.13,8.71,8.13,8.59,45500
dxp,7.29,7.59,7.29,7.53,15400
dxv,8.28,8.28,8.15,8.28,118320
dzm,17.65,17.65,16.91,17.65,162900
ebs,5.78,6.13,5.74,5.74,131900
eci,4.26,4.26,3.99,4.0,5600
eib,12.8,12.85,12.55,12.55,2586670
eid,5.47,5.64,5.47,5.47,74400
fbt,15.8,16.3,15.6,16.3,77840
fmc,2.76,2.76,2.76,2.76,9140
fpc,10.3,10.5,10.3,10.5,5870
fpt,13.48,13.56,13.31,13.4,102720
gdt,5.88,6.04,5.81,5.81,26900
gil,7.42,7.64,7.42,7.52,64310
glt,8.62,8.62,8.62,8.62,1000
gmc,7.62,7.84,7.49,7.85,133090
gmd,25.4,26.59,25.25,26.59,2634000
gta,6.0,6.0,5.96,6.01,133120
had,10.31,10.44,9.96,10.26,18900
