ticker,open,high,low,close,volume
abt,14.48,14.48,14.32,14.4,9900
acb,25.42,25.45,25.13,25.33,217200
acl,23.21,23.21,23.21,23.21,650
agf,31.5,31.5,31.32,31.5,130080
alt,33.66,34.66,33.66,34.67,29890
anv,24.92,24.92,22.2,22.2,410510
bbc,64.66,65.93,64.66,65.3,9520
bbs,8.99,9.06,8.83,9.02,16400
bcc,18.89,19.19,18.78,19.12,25200
bhs,10.08,10.28,10.08,10.28,20740
bmc,66.65,66.84,66.09,66.65,11440
bmi,33.61,33.61,32.21,32.41,65200
bmp,16.88,16.98,16.88,16.88,16200
bpc,11.9,12.02,11.9,12.02,8460
bt6,16.03,16.41,16.03,16.29,16820
bts,30.1,30.1,29.87,30.1,900
bvs,124.44,124.44,119.26,121.95,8300
c92,25.77,27.05,25.45,26.1,12700
can,14.51,14.56,14.41,14.41,14990
cdc,27.21,27.21,25.54,26.09,19200
cic,33.23,34.35,33.11,33.3,22200
cii,16.63,16.63,16.37,16.37,60680
cjc,13.57,13.57,13.03,13.15,3400
clc,8.67,8.67,8.41,8.41,7950
cmc,50.27,50.27,50.27,50.27,1000
com,17.4,17.4,17.4,17.4,2230
ctb,6.73,6.73,6.73,6.73,200
dae,14.09,14.79,13.81,14.3,4700
dha,15.68,15.68,15.44,15.56,15280
dhg,27.55,27.55,27.44,27.44,8550
dhi,54.74,54.74,54.74,54.74,80600
dic,14.52,14.75,14.41,14.52,11030
dmc,37.36,37.59,37.36,37.59,6250
dnp,3.86,3.91,3.84,3.91,39470
dpc,21.27,21.9,21.27,21.9,6000
dpm,27.68,27.86,27.51,27.68,377460
dpr,30.61,31.63,30.61,31.29,91490
drc,7.88,7.94,7.81,7.87,11100
dst,20.03,20.99,20.03,20.03,6400
dtt,18.03,18.4,18.03,18.4,13090
dxp,5.07,5.07,5.01,5.04,23530
ebs,14.89,15.18,14.82,14.97,36600
fmc,6.49,6.49,6.43,6.49,4200
fpc,54.0,54.0,53.0,53.0,6320
fpt,23.54,24.05,23.54,23.75,203800
gil,7.48,7.55,7.48,7.55,10270
gmc,6.52,6.58,6.52,6.53,10310
gmd,42.72,42.72,42.11,42.71,37150
gta,16.07,16.07,15.95,16.07,8300
hai,13.04,13.45,13.02,13.36,6400
hap,22.0,22.26,21.87,21.87,172580
has,32.54,32.72,32.36,32.36,57360
hax,8.47,8.59,8.41,8.58,10580
