ticker,open,high,low,close,volume
aaa,19.45,20.5,19.45,20.2,1082260
aam,7.49,7.49,7.38,7.39,20
abt,26.33,27.8,26.29,27.8,420
acb,22.2,24.45,22.2,24.26,3861562
acc,16.28,16.78,16.2,16.28,200
acl,7.07,7.33,6.98,7.32,5230
acm,1.2,1.2,1.1,1.2,167800
ads,13.42,14.09,13.37,14.05,19740
agf,7.2,7.49,7.2,7.21,920
agm,7.8,7.8,7.78,7.78,310
agr,5.2,5.55,5.19,5.5,454910
alv,9.1,9.1,8.4,8.8,133815
amc,17.43,17.43,17.43,17.43,1100
amd,5.82,6.15,5.81,5.89,5566330
ame,7.34,8.33,7.34,8.33,12700
amv,9.89,10.29,9.89,9.95,7200
anv,13.3,13.66,12.77,13.66,864070
apc,67.3,72.3,66.3,71.0,45570
apg,5.06,5.26,4.97,5.25,233720
api,28.6,28.8,28.1,28.8,800
aps,2.8,3.0,2.8,2.9,122600
arm,31.54,31.54,27.82,27.82,200
art,7.69,7.87,7.1,7.61,406422
asa,2.6,2.7,2.5,2.7,68500
asm,7.84,8.4,7.81,8.4,2009140
asp,5.91,6.42,5.91,6.24,9550
ast,48.03,48.62,47.29,48.48,175110
ata,1.3,1.3,1.2,1.3,366403
atg,2.73,2.73,2.52,2.52,29220
ats,36.5,36.8,36.0,36.8,12900
avf,0.3,0.4,0.2,0.3,501010
bax,18.32,18.32,18.32,18.32,4000
bcc,6.3,6.5,6.3,6.5,4796
bce,4.25,4.28,4.16,4.28,66370
bcg,5.8,5.9,5.4,5.9,60350
bci,42.0,42.45,41.0,41.0,172930
bdb,3.85,3.85,3.85,3.85,100
bfc,25.52,25.77,24.28,25.52,64520
bhn,118.78,127.42,118.6,127.42,2740
bic,37.47,40.26,37.47,40.26,10520
bid,29.5,32.45,29.45,31.76,1800170
bii,1.4,1.4,1.4,1.4,43520
blf,3.6,3.6,3.6,3.6,6200
bmc,12.22,12.67,12.22,12.67,19670
bmi,30.49,30.49,28.39,30.26,28690
bmp,66.63,68.32,65.03,68.32,368430
bpc,15.42,15.51,15.42,15.51,900
bsi,12.13,12.13,11.3,12.05,20610
bst,10.74,10.74,10.74,10.74,100
btp,8.88,8.88,8.69,8.88,26160
btt,35.5,35.5,31.33,33.2,530
btw,14.93,14.93,13.57,13.57,1100
bvh,67.67,70.89,66.7,69.72,361850
bvs,15.72,16.6,15.1,16.6,56810
bwe,24.78,24.78,23.07,24.78,338000
c21,18.71,18.71,18.36,18.71,2800
c32,26.11,26.95,26.11,26.72,78580
c47,8.8,9.64,8.8,9.64,31160
c69,4.2,4.2,3.99,3.99,203700
cad,0.8,0.8,0.8,0.8,1100
cap,20.54,21.27,20.54,21.27,3700
cav,41.55,44.18,41.21,44.18,142220
ccl,3.45,3.71,3.23,3.71,451870
ccm,19.75,20.97,19.66,20.96,700
