symbol,open,high,low,close,volume
agf,8.65,8.65,8.65,8.65,30400
agf,,,,8.65,0
bbc,9.83,9.83,9.83,9.83,16500
bbc,,,,9.83,0
bpc,6.86,6.86,6.86,6.86,2500
bpc,,,,6.86,0
can,11.23,11.23,11.23,11.23,4600
can,,,,11.23,0
dpc,8.13,8.13,8.13,8.12,3600
dpc,,,,8.12,0
gil,,,,6.97,0
gil,,,,6.97,0
gmd,6.24,6.24,6.24,6.24,2100
gmd,,,,6.24,0
hap,7.41,7.41,7.41,7.41,3400
hap,,,,7.41,0
laf,9.23,9.23,9.23,9.23,300
laf,,,,9.23,0
ree,3.25,3.25,3.25,3.25,14000
ree,,,,3.25,0
sam,2.63,2.63,2.63,2.63,6700
sam,,,,2.63,0
sav,8.76,8.76,8.76,8.76,16300
sav,,,,8.76,0
sgh,3.19,3.19,3.19,3.19,300
sgh,,,,3.19,0
tms,9.55,9.55,9.55,9.55,9900
tms,,,,9.55,0
