ticker,open,high,low,close,volume
aaa,25.33,25.33,24.68,24.86,972350
abt,26.4,27.18,26.4,26.81,1230
acb,19.46,19.58,19.34,19.46,1813951
acc,20.45,21.2,20.28,21.2,1080
acl,8.23,8.31,8.04,8.31,9220
acm,1.8,1.9,1.7,1.8,367633
ads,15.06,15.1,14.91,15.02,81440
agf,8.9,8.9,8.9,8.9,500
agm,8.33,8.33,8.33,8.33,3010
agr,5.65,5.86,5.62,5.67,533410
alt,11.92,11.92,11.92,11.92,4
alv,11.1,11.1,10.5,10.5,45600
amc,20.6,20.6,20.6,20.6,2000
amd,10.55,10.9,10.5,10.5,1159740
amv,9.69,9.96,9.69,9.95,3600
anv,8.75,8.84,8.66,8.75,213340
apc,48.3,49.0,48.2,48.7,29210
apg,4.73,4.8,4.72,4.75,218120
api,29.8,31.8,29.8,31.6,700
aps,3.3,3.4,3.3,3.4,173000
art,13.55,15.75,13.55,14.68,976800
asa,2.6,2.7,2.5,2.5,79100
asm,10.6,10.8,10.55,10.65,2777640
asp,5.46,5.46,5.36,5.45,23510
atg,3.58,3.69,3.58,3.61,102310
ats,24.3,24.4,24.3,24.4,51800
bbs,12.22,12.22,12.22,12.22,20
bcc,8.4,8.5,8.4,8.5,25520
bce,4.34,4.35,4.28,4.28,167180
bcg,6.99,7.0,6.95,7.0,522840
bci,29.9,30.1,29.9,30.1,5600
bfc,32.96,33.16,32.92,33.0,38830
bhn,117.77,120.9,115.84,120.44,22500
bic,31.78,31.78,29.79,30.31,50270
bid,20.1,20.45,20.05,20.3,2054250
bii,2.7,2.9,2.7,2.7,314000
bmc,16.71,16.98,16.67,16.8,14340
bmi,26.03,26.13,25.76,26.13,5900
bmp,64.74,66.9,64.31,65.09,182610
bpc,14.56,14.56,14.56,14.56,3300
bsi,11.1,11.29,10.94,11.22,1140
bst,10.29,10.29,10.29,10.3,100
btp,8.14,8.22,8.06,8.22,13950
btt,32.98,35.91,32.98,35.91,530
btw,14.38,14.38,14.38,14.39,110
bvg,1.3,1.4,1.3,1.4,5900
bvh,52.62,53.21,52.62,52.91,185600
bvs,17.65,17.65,16.77,17.39,16300
bwe,24.3,24.54,24.3,24.54,107260
c21,20.47,20.72,20.47,20.55,21820
c32,26.49,26.49,26.09,26.09,108010
c47,16.68,16.68,15.55,15.55,231110
c69,5.36,5.36,5.15,5.29,56800
c92,6.9,7.1,6.9,7.1,400
can,24.74,24.74,24.74,24.74,200
cap,26.97,27.4,26.97,27.25,6500
cav,45.45,46.56,45.37,45.46,31980
cci,12.99,13.07,12.99,13.08,9000
ccl,3.23,3.39,3.14,3.35,748560
ccm,28.36,28.36,28.36,28.36,100
cdc,14.78,14.78,13.85,14.1,130
cdn,16.3,16.52,16.3,16.51,1200
cdo,3.44,3.45,3.36,3.4,268550
cee,24.4,25.0,24.3,24.6,267020
ceo,8.36,8.44,8.36,8.45,1521939
cet,5.18,5.18,4.82,5.09,45800
chp,21.71,21.71,21.39,21.48,176700
cig,2.4,2.4,2.34,2.34,8420
cii,33.8,34.6,33.7,34.3,1848290
clc,42.44,43.02,42.44,43.03,3180
clg,5.93,5.93,5.62,5.88,4950
clw,17.14,17.14,16.95,16.95,12000
cmg,14.7,14.7,14.44,14.45,8660
cms,4.32,4.32,4.32,4.32,1000
cmt,10.3,10.3,10.3,10.3,110
cmv,20.51,20.51,20.05,20.05,160
cmx,4.49,4.5,4.49,4.49,7770
cng,24.64,24.64,24.12,24.47,10310
com,46.27,46.27,46.27,46.27,100
csc,14.03,14.16,13.99,14.16,21800
csm,14.1,14.1,13.85,13.9,127740
csv,28.84,28.84,28.13,28.45,6050
ct6,6.0,6.0,6.0,6.0,500
cta,1.6,1.6,1.6,1.6,1400
ctd,189.93,195.28,189.93,194.34,36110
ctf,15.6,15.65,15.13,15.6,14900
ctg,19.1,19.2,18.85,18.9,1764540
cti,27.03,27.08,26.69,26.84,472300
ctp,13.72,13.8,12.4,12.4,1612750
cts,9.22,9.3,9.18,9.18,214280
ctt,6.41,6.41,6.41,6.42,100
ctx,7.52,7.52,6.82,6.95,12200
cvn,5.4,5.4,4.8,4.8,30000
cvt,35.7,36.17,35.1,35.17,846820
cx8,8.03,8.03,8.03,8.03,1000
cyc,2.1,2.4,2.1,2.4,13180
d2d,23.59,24.19,23.08,23.08,46870
dad,15.8,16.22,15.8,16.22,200
dae,14.0,14.0,14.0,14.0,67
dag,10.39,10.43,10.27,10.35,410980
dah,4.33,4.34,4.26,4.28,73210
dbc,23.48,23.74,23.48,23.74,3252
dbd,45.95,46.14,45.01,45.01,36680
dbt,13.47,13.64,13.3,13.64,10650
dc4,9.37,9.37,8.59,8.59,10600
dcl,21.49,22.07,21.49,21.53,66560
dcm,11.51,11.59,11.35,11.42,1600830
dcs,2.4,2.4,2.3,2.3,102873
dgc,27.49,27.49,27.25,27.25,19000
dgl,32.51,32.51,32.51,32.51,1400
dgw,17.79,18.07,17.5,17.79,585900
dha,31.5,31.77,31.22,31.27,69530
dhc,23.12,23.46,23.06,23.32,157950
dhg,99.82,100.67,99.44,100.1,32350
dhm,5.04,5.09,4.99,5.01,163470
dhp,8.75,8.92,8.75,8.92,900
dht,33.73,36.52,32.22,35.44,38030
dic,6.09,6.09,5.98,5.98,75010
dig,13.36,13.56,13.24,13.32,1272710
dih,10.8,10.8,10.8,10.8,2800
dl1,24.9,25.7,24.9,25.6,39824
dlg,3.68,3.7,3.6,3.61,952400
dlr,9.3,9.3,9.3,9.3,200
dmc,98.12,99.82,98.12,99.82,90
dnc,27.46,27.46,27.46,27.46,100
dny,7.1,7.1,7.1,7.1,1000
dp3,45.55,46.82,45.55,46.82,11380
dpg,13.54,13.68,13.19,13.44,11500
dpm,19.44,19.44,19.4,19.44,643020
dpr,30.25,30.62,30.03,30.62,54960
dps,2.6,2.7,2.6,2.7,104700
dqc,30.31,30.44,29.98,30.14,47840
drc,19.76,20.03,19.62,19.85,521560
drh,17.9,18.27,17.07,17.48,371510
drl,37.14,37.14,37.14,37.14,710
ds3,15.3,15.39,15.21,15.3,134500
dsn,45.92,45.92,45.1,45.84,2520
dst,31.1,33.1,31.1,32.0,1491140
dta,7.7,7.7,7.7,7.7,1100
dtl,35.5,35.55,35.5,35.5,6130
dvp,58.74,59.59,58.74,59.58,1050
dxg,13.91,14.08,13.68,13.78,2944350
dxp,11.4,11.7,11.3,11.3,4460
dxv,4.52,4.52,4.17,4.52,30
dzm,5.7,6.0,5.7,6.0,400
e1vfvn30,13.23,13.36,13.23,13.31,201600
ebs,8.09,8.09,8.09,8.09,5000
efi,8.0,8.0,8.0,8.0,4500
eib,11.8,12.0,11.75,12.0,158160
eid,12.69,12.69,12.69,12.7,100
elc,15.35,15.4,15.2,15.3,101620
emc,18.69,21.3,18.55,18.55,80
eve,14.55,14.72,14.5,14.54,51210
evg,6.43,6.43,6.28,6.44,54090
fcm,6.66,6.66,6.56,6.65,118510
fcn,16.28,16.68,16.28,16.57,875820
fdc,25.2,26.9,25.15,26.9,610
fit,8.14,8.5,8.09,8.3,2858890
flc,6.56,6.6,6.47,6.53,9063880
fmc,17.42,17.46,17.24,17.24,242040
fpt,35.76,36.56,35.69,36.12,2540980
ftm,13.72,14.06,13.67,13.77,796450
