ticker,open,high,low,close,volume
agf,7.07,7.07,7.07,7.07,13340
bbc,3.67,3.67,3.62,3.62,4280
bpc,4.3,4.3,4.3,4.3,1500
bt6,3.07,3.07,3.07,3.07,13710
btc,9.27,9.27,9.21,9.22,30
dpc,4.25,4.25,4.06,4.06,2300
gil,2.02,2.02,2.02,2.02,210
gmd,4.82,4.82,4.82,4.82,12420
hap,4.49,4.49,4.49,4.49,820
kha,2.34,2.34,2.34,2.34,600
laf,6.8,6.8,6.8,6.8,10
ree,0.97,0.97,0.96,0.96,23000
sam,1.55,1.55,1.55,1.55,9170
sav,5.71,5.71,5.71,5.71,2660
sgh,2.17,2.17,2.17,2.17,10
tms,5.77,5.77,5.75,5.75,610
tri,14.33,14.33,14.33,14.33,100
ts4,2.59,2.59,2.59,2.59,500
vtc,7.44,7.51,7.44,7.51,220
