ticker,open,high,low,close,volume
aaa,4.53,4.53,4.41,4.41,71200
aam,9.54,9.7,9.54,9.7,2000
abt,16.7,16.82,16.7,16.82,8510
acb,9.42,9.42,9.34,9.38,245300
acc,7.03,7.49,7.03,7.08,10740
acl,13.17,13.17,13.03,13.03,12110
adc,1.84,1.84,1.84,1.84,1200
agc,4.9,4.9,4.9,4.9,4000
agf,9.97,10.15,9.97,10.16,40760
agr,6.86,6.95,6.77,6.95,16220
alp,8.4,8.6,8.4,8.6,1410
alv,3.88,3.88,3.88,3.88,100
ame,2.78,2.78,2.57,2.56,900
amv,6.2,6.2,5.7,6.0,2200
anv,2.1,2.18,2.1,2.19,375880
apc,10.61,10.61,10.53,10.61,1850
apg,4.78,5.33,4.78,5.33,11000
api,4.6,4.6,4.4,4.4,35900
app,4.27,4.27,4.2,4.19,1900
aps,4.6,4.6,4.3,4.3,28800
arm,5.91,5.91,5.91,5.91,1000
asm,13.65,13.76,13.65,13.76,179720
asp,3.48,3.62,3.48,3.62,3050
avs,4.2,4.2,4.0,4.1,108600
bas,1.8,1.8,1.8,1.8,3400
bbc,9.3,9.64,9.05,9.56,49660
bbs,4.0,4.0,3.95,3.95,3000
bcc,3.06,3.13,3.06,3.14,53900
bce,2.94,2.94,2.79,2.91,1770
bci,9.94,9.94,9.94,9.94,3880
bed,4.83,4.83,4.83,4.83,100
bgm,7.41,7.68,7.32,7.59,119310
bhs,8.39,8.39,8.02,8.4,2620
bic,4.36,4.43,4.24,4.24,13980
bkc,10.5,10.8,10.5,10.6,2900
blf,2.0,2.0,2.0,2.0,100
bmc,8.87,9.04,8.87,8.97,9960
bmi,5.19,5.29,5.04,5.19,11850
bmp,8.8,9.31,8.8,9.31,560
bpc,3.25,3.25,3.25,3.25,300
bsi,5.59,5.59,5.45,5.45,38230
bt6,8.18,8.26,7.92,8.17,2270
btp,1.93,2.03,1.93,1.93,35240
bts,4.7,4.7,4.7,4.7,500
btt,7.42,8.0,7.42,8.0,480
btw,4.41,4.41,4.41,4.41,12000
bvh,52.32,52.32,51.04,51.04,30320
bvs,13.52,13.52,12.7,12.7,478300
c47,3.02,3.02,3.02,3.01,280
can,18.56,18.56,17.92,17.91,800
cap,2.31,2.31,2.3,2.3,4000
cci,4.63,4.63,4.63,4.63,2000
ccl,11.14,11.42,10.87,11.42,21850
ccm,8.53,8.53,8.0,7.99,3500
cdc,5.61,5.61,5.43,5.43,850
chp,3.06,3.25,3.06,3.25,11500
cic,3.8,4.0,3.8,3.9,2500
cig,5.3,5.7,5.3,5.3,21020
cii,9.73,9.73,9.18,9.28,71720
ckv,3.85,3.85,3.55,3.55,1100
clc,3.87,3.9,3.87,3.9,2180
clg,8.45,8.63,8.36,8.54,102240
clw,4.69,4.69,4.4,4.58,15470
cmc,9.7,9.7,9.7,9.7,300
cmg,6.02,6.1,6.02,6.1,5000
cmi,5.47,5.47,5.29,5.38,23500
cms,4.85,4.92,4.66,4.88,32200
