symbol,open,high,low,close,volume
agf,8.12,8.12,8.12,8.12,4400
agf,,,,8.12,0
bbc,7.45,7.45,7.45,7.45,5000
bbc,,,,7.45,0
bpc,5.71,5.71,5.71,5.71,1800
bpc,,,,5.71,0
can,8.5,8.5,8.5,8.51,3100
can,,,,8.51,0
dpc,7.5,7.5,7.5,7.5,300
dpc,,,,7.5,0
gil,7.28,7.28,7.28,7.27,1800
gil,,,,7.27,0
gmd,,,,5.77,0
gmd,,,,5.77,0
hap,6.8,6.8,6.8,6.8,200
hap,,,,6.8,0
kha,4.33,4.33,4.33,4.33,9000
kha,,,,4.33,0
laf,9.15,9.15,9.15,9.15,1900
laf,,,,9.15,0
ree,1.82,1.82,1.82,1.82,23600
ree,,,,1.82,0
sam,2.74,2.74,2.74,2.74,6900
sam,,,,2.74,0
sav,6.6,6.6,6.6,6.6,1400
sav,,,,6.6,0
sgh,2.44,2.44,2.44,2.44,200
sgh,,,,2.44,0
tms,,,,8.98,0
tms,,,,8.98,0
ts4,,,,3.3,0
ts4,,,,3.3,0
