symbol,open,high,low,close,volume
bbc,11.14,11.14,11.14,11.13,22000
bbc,,,,11.13,0
bpc,7.01,7.01,7.01,7.01,29800
bpc,,,,7.01,0
can,12.25,12.25,12.25,12.25,2100
can,,,,12.25,0
dpc,9.65,9.65,9.65,9.65,4600
dpc,,,,9.65,0
gil,6.36,6.36,6.36,6.36,6000
gil,,,,6.36,0
gmd,7.19,7.19,7.19,7.19,36800
hap,7.45,7.45,7.45,7.45,3900
hap,,,,7.45,0
laf,9.89,9.89,9.89,9.89,200
laf,,,,9.89,0
ree,2.99,2.99,2.99,2.99,21200
ree,,,,2.99,0
sam,2.6,2.6,2.6,2.6,35500
sam,,,,2.6,0
sgh,4.11,4.11,4.11,4.11,2800
sgh,,,,4.11,0
tms,9.35,9.35,9.35,9.35,8300
tms,,,,9.35,0
