ticker,open,high,low,close,volume
aaa,4.75,4.83,4.75,4.82,73000
abt,21.48,21.48,21.37,21.38,160
acb,8.04,8.09,7.99,8.09,195753
acc,14.84,14.9,14.84,14.9,790
acl,8.88,8.88,8.29,8.62,5020
adc,4.99,4.99,4.99,4.99,500
agf,19.75,19.75,19.5,19.75,3540
agm,8.88,8.88,8.47,8.47,420
agr,4.3,4.39,4.21,4.3,49830
alp,3.2,3.3,3.2,3.2,3700
alt,7.01,7.01,7.01,7.01,3000
alv,2.92,2.92,2.83,2.83,13600
ame,1.78,1.78,1.78,1.78,1600
amv,2.46,2.59,2.46,2.59,10300
anv,2.37,2.44,2.3,2.44,2630
api,4.8,5.1,4.7,5.1,4600
aps,3.4,3.5,3.4,3.4,115200
asm,3.52,3.58,3.46,3.58,319170
asp,4.03,4.18,4.03,4.18,33480
avf,5.99,6.08,5.99,5.99,60710
b82,5.92,5.92,5.92,5.92,200
bbc,23.39,23.57,22.16,22.95,2770
bbs,5.68,5.68,5.56,5.56,400
bcc,3.82,3.9,3.82,3.9,19100
bce,3.88,3.98,3.88,3.99,20
bci,9.11,9.26,9.11,9.26,12170
bgm,3.13,3.13,3.04,3.12,82080
bhs,8.16,8.16,8.1,8.15,2170
bic,7.18,7.26,6.87,7.1,9700
bkc,13.5,13.5,13.5,13.5,3000
blf,3.0,3.0,2.85,2.95,9900
bmc,31.87,32.17,31.87,32.17,39210
bmi,7.59,7.65,7.59,7.59,32200
bmp,29.04,29.45,28.84,29.45,24960
bpc,5.0,5.0,5.0,5.0,3000
brc,6.84,6.9,6.84,6.9,10010
bsi,2.44,2.51,2.37,2.37,16480
bst,5.57,6.04,5.57,6.04,200
bt6,5.8,5.8,5.7,5.7,50
btp,7.26,7.51,7.26,7.41,222190
bvh,37.01,37.64,37.01,37.55,124180
bvs,9.08,9.26,9.08,9.26,53848
c32,7.38,7.43,7.33,7.43,6190
c92,7.48,7.48,7.04,7.04,2500
can,15.92,15.92,15.92,15.92,100
cap,7.38,7.38,6.8,7.12,10800
cci,4.97,4.97,4.97,4.97,10
ccl,3.04,3.04,3.04,3.04,11090
ccm,6.92,6.92,6.76,6.84,17300
cdc,2.95,2.95,2.82,2.81,2240
cig,2.4,2.4,2.4,2.4,1000
cii,12.95,13.4,12.95,13.39,79050
cjc,9.46,9.46,9.46,9.46,700
clc,8.87,9.16,8.5,8.75,1920
clg,13.48,13.87,13.48,13.87,122750
clw,8.69,8.83,8.69,8.83,60
cmc,4.2,4.2,4.1,4.1,3000
cmg,2.67,2.9,2.67,2.9,20
cmi,3.78,3.78,3.59,3.78,9200
cmt,4.7,5.0,4.7,5.0,10200
cmv,8.12,8.44,8.12,8.44,5670
cmx,4.7,5.2,4.7,5.1,90560
cng,15.11,15.78,15.11,15.69,11250
