ticker,open,high,low,close,volume
aaa,6.84,6.9,6.71,6.84,411176
aam,6.99,6.99,6.56,6.93,7410
abt,37.71,37.71,36.64,36.64,1770
acb,11.28,11.39,11.28,11.33,130706
acc,17.85,17.85,17.85,17.86,10
acl,7.95,7.95,7.95,7.96,10
acm,3.31,3.59,3.31,3.58,840520
adc,17.43,17.43,17.43,17.43,200
agf,13.9,14.07,13.9,14.07,3330
agm,7.36,7.36,7.36,7.36,10
agr,3.9,4.0,3.8,3.9,114460
amd,10.7,10.79,10.33,10.42,617360
ame,3.13,3.13,3.13,3.13,100
anv,3.64,3.93,3.64,3.89,39530
apc,18.76,19.05,18.76,18.95,47640
api,11.3,11.3,10.8,10.8,525400
aps,3.0,3.0,3.0,3.0,72500
asa,3.29,3.48,3.29,3.48,78100
asm,10.19,10.59,10.19,10.43,740800
asp,4.22,4.22,4.06,4.06,10140
avf,0.7,0.8,0.7,0.8,31600
b82,7.48,7.48,7.48,7.48,100
bam,1.5,1.5,1.5,1.5,629830
bbc,54.2,54.2,54.2,54.21,1560
bbs,10.72,10.72,10.72,10.72,2000
bcc,12.04,12.04,11.65,11.81,119806
bce,4.38,4.38,4.08,4.32,1480
bcg,17.31,17.4,17.12,17.31,642420
bci,21.38,21.38,21.0,21.09,88280
bed,20.03,20.1,18.78,18.78,4100
bfc,15.06,15.41,15.06,15.18,46210
bgm,2.4,2.4,2.3,2.4,2370370
bhs,13.26,13.41,13.04,13.04,1139100
bht,3.21,3.21,3.21,3.21,2000
bic,20.82,21.27,20.55,21.27,148480
bid,21.35,21.53,21.26,21.35,578350
bii,7.6,7.8,7.5,7.7,476500
blf,2.71,2.71,2.71,2.71,700
bmc,12.74,12.94,12.39,12.74,28210
bmi,20.4,21.96,20.33,21.97,724740
bmp,55.76,56.21,54.86,55.76,50120
bpc,9.31,9.31,9.31,9.31,500
brc,7.0,7.0,6.51,6.93,2700
bsc,9.37,9.37,9.37,9.37,100
bsi,6.74,6.88,6.74,6.89,68210
bt6,5.5,5.7,5.4,5.7,42740
btp,7.65,7.65,7.38,7.58,310
bts,9.1,9.1,9.0,9.0,210
btt,29.23,29.23,27.54,29.16,2220
bvh,58.07,61.85,57.6,61.38,293140
bvs,11.39,11.48,11.3,11.48,53748
c32,20.51,20.51,19.76,19.76,27530
c47,9.17,9.24,9.1,9.23,12820
cad,2.4,2.4,2.4,2.4,700
can,21.21,21.21,21.21,21.21,100
cap,14.26,14.35,14.18,14.34,6300
cav,21.7,22.15,21.29,22.06,208100
cci,9.22,9.22,9.22,9.23,10
ccl,2.57,2.66,2.57,2.57,57640
ccm,12.77,12.77,12.77,12.77,1000
cdc,5.95,5.95,5.73,5.73,60820
ceo,9.97,10.22,9.97,10.09,561900
chp,14.47,14.61,14.4,14.47,131015
cig,2.1,2.1,2.1,2.1,390
cii,21.58,21.68,21.4,21.49,2096090
clc,24.24,25.26,24.03,25.05,3480
clg,5.3,5.3,5.1,5.3,30130
cll,19.92,20.52,19.92,20.22,8620
cmg,11.05,11.21,10.9,11.13,60330
cmi,10.8,10.9,10.6,10.8,55500
cms,7.86,8.01,7.78,7.86,157200
cmt,14.6,15.6,14.6,14.6,360
cmv,13.06,13.06,13.06,13.05,100
cmx,6.0,6.0,5.8,6.0,16110
cng,23.11,23.11,22.97,22.97,2330
cnt,1.1,1.1,1.1,1.1,1000
csm,15.11,15.28,15.11,15.23,76720
csv,14.46,14.53,14.46,14.46,4050
cta,3.6,3.9,3.6,3.9,52400
ctc,7.12,7.12,7.12,7.13,700
ctd,82.59,83.26,81.93,82.59,22960
ctg,19.15,19.33,19.15,19.33,1007490
cti,16.8,17.14,16.63,17.14,80820
cts,5.06,5.06,5.06,5.06,67900
ctt,4.82,4.82,4.82,4.83,100
ctx,6.68,6.98,6.54,6.71,57100
cvt,10.29,10.29,10.03,10.16,141610
d2d,13.05,13.09,12.93,12.93,1900
dag,9.19,9.19,9.04,9.11,211250
dat,12.92,12.92,12.92,12.92,27900
dbc,17.22,17.54,17.22,17.41,102900
dbt,9.15,9.25,9.1,9.25,5702
dc2,3.35,3.35,3.35,3.35,100
dcl,7.99,8.09,7.88,7.95,23080
dcm,9.26,9.33,9.26,9.26,488750
dcs,3.4,3.4,3.3,3.4,123650
ddm,1.3,1.3,1.3,1.3,300
dgc,24.03,24.09,23.9,24.09,12440
dgl,30.73,31.15,30.73,30.72,4800
dgw,24.84,24.9,24.3,24.84,24620
dha,13.56,13.86,13.56,13.63,98530
dhc,13.54,13.89,13.54,13.9,48790
dhg,40.29,40.29,39.7,40.0,13110
dhm,4.67,4.67,4.48,4.67,2244150
dhp,7.52,7.52,7.16,7.23,55400
dht,7.51,7.84,7.51,7.84,284
dic,6.79,6.79,6.61,6.7,125680
dig,8.19,8.26,8.12,8.12,441480
dih,6.16,6.16,6.09,6.08,7000
dl1,4.69,4.74,4.69,4.69,50000
dlg,8.25,8.43,7.98,8.34,6506110
dmc,28.38,28.38,28.38,28.38,10
dnp,5.4,5.64,5.4,5.63,3856
dny,4.05,4.05,4.05,4.05,2000
dp3,13.74,13.74,13.74,13.75,500
dpm,22.64,22.84,22.44,22.71,367560
dpr,17.99,18.22,17.99,18.22,2770
dps,12.78,13.16,12.21,12.4,998400
dqc,45.75,45.75,45.06,45.75,26840
drc,27.34,27.58,27.22,27.33,136150
drh,6.74,6.83,6.66,6.83,84030
dsn,34.02,34.26,33.06,34.26,3410
dta,4.8,4.9,4.8,4.9,11050
dtl,8.0,8.0,8.0,8.0,110
dvp,46.03,47.46,45.67,47.1,16690
dxg,8.41,8.45,8.32,8.46,1167910
dxp,16.21,16.36,15.82,16.3,7200
dxv,3.69,3.78,3.69,3.78,110
dzm,3.91,4.33,3.91,4.33,200
e1vfvn30,9.9,10.0,9.9,9.9,11530
ebs,5.65,5.65,5.65,5.65,15900
efi,8.6,8.6,8.0,8.0,59500
eib,11.6,11.6,11.4,11.5,90210
eid,9.51,9.51,9.51,9.51,100
elc,20.68,20.84,20.52,20.76,165990
emc,11.32,11.49,10.11,10.11,970
eve,12.62,12.78,12.62,12.78,930
fcm,4.82,4.96,4.82,4.96,395010
fcn,14.55,14.75,14.55,14.55,314100
fdc,18.0,18.0,18.0,18.0,160
fid,9.19,9.19,9.02,9.19,217400
fit,9.35,9.44,9.25,9.35,1456410
flc,6.01,6.1,6.01,6.1,2312460
fmc,10.35,10.59,10.35,10.47,60210
fpt,25.86,26.86,25.86,26.86,2727690
gas,38.53,38.93,38.05,38.69,1323090
gdt,20.7,21.47,20.7,21.47,90
gex,12.97,13.64,12.97,13.64,20812
ggg,1.4,1.5,1.4,1.4,7620
gil,15.48,16.44,15.48,16.45,21280
gmc,22.3,23.85,22.3,23.85,113880
gmd,18.49,18.71,18.49,18.58,474040
gmx,10.89,10.89,10.82,10.82,400
gsp,12.06,12.14,11.77,12.06,157300
gta,11.82,13.58,11.82,12.99,5250
gtn,14.9,15.0,14.7,15.0,503190
gtt,1.2,1.3,1.2,1.3,303240
