ticker,open,high,low,close,volume
abt,9.48,9.48,9.48,9.49,4560
acb,17.45,17.48,16.49,17.1,6261600
acl,7.83,8.02,7.83,7.83,11690
agc,13.0,13.0,12.2,12.2,39300
agf,8.16,8.16,7.67,8.05,157680
alp,9.69,10.36,9.69,10.06,24440
alt,13.11,13.49,13.11,13.49,14300
anv,4.38,4.53,4.35,4.35,373970
aps,12.0,12.3,10.5,12.3,84364
asp,7.84,7.84,7.84,7.83,33170
bas,10.3,10.3,10.3,10.3,8830
bbc,25.6,25.6,24.04,25.53,391090
bbs,6.43,6.54,6.1,6.09,5900
bcc,12.11,12.44,11.25,11.58,447800
bci,21.4,21.4,20.62,21.39,623490
bhs,4.68,4.68,4.57,4.68,201750
blf,6.24,6.24,6.1,6.19,111000
bmc,19.27,19.69,19.27,19.41,45570
bmi,12.95,12.95,12.86,12.95,74590
bmp,10.65,10.65,10.46,10.65,154640
bpc,5.74,5.74,5.52,5.66,16000
bst,4.65,4.65,4.33,4.33,1400
bt6,12.36,12.36,12.33,12.34,4470
bts,13.13,13.3,12.54,12.71,230900
bvh,32.37,32.75,29.67,32.6,555230
bvs,29.78,29.78,29.78,29.78,214100
c92,6.3,6.3,6.3,6.3,100
can,9.18,9.73,9.18,9.61,19700
cap,1.13,1.13,1.13,1.13,100
cdc,10.79,10.79,10.13,10.16,72100
cic,9.75,9.82,9.39,9.39,5400
cii,11.5,11.9,11.42,11.65,325190
cjc,7.4,7.4,7.31,7.39,900
clc,5.52,5.57,5.44,5.45,20220
cmc,12.96,12.96,12.2,12.73,25700
cnt,18.99,18.99,18.25,18.67,159610
com,15.82,16.37,15.82,16.05,2560
csg,13.25,13.49,12.69,13.09,328810
ctb,3.3,3.3,3.3,3.29,1000
ctc,7.54,7.54,7.43,7.5,37600
ctg,16.01,16.01,15.5,16.0,3264870
ctn,9.38,9.38,8.71,8.76,20700
dae,5.32,5.32,5.01,5.04,10100
dbc,10.7,10.73,9.74,10.25,400000
dc4,5.83,5.83,5.42,5.48,36200
dcc,19.42,19.99,18.47,18.94,359580
dcl,14.88,14.88,14.43,14.43,25470
dcs,6.98,6.98,6.49,6.67,55600
dct,10.35,10.43,10.2,10.2,168370
ddm,10.49,11.16,10.49,10.59,78880
dha,8.18,8.18,8.18,8.17,18460
dhc,3.74,4.1,3.74,3.74,27240
dhg,13.38,13.49,13.05,13.16,33520
dhi,11.59,11.78,11.59,11.69,4100
dht,3.74,3.74,3.7,3.73,8200
dic,5.92,5.92,5.71,5.88,74280
dmc,17.48,17.48,17.0,17.36,12960
dnp,1.41,1.41,1.39,1.41,43900
dpc,10.81,10.86,10.52,10.52,7200
dpm,18.18,18.18,17.58,18.18,1137860
dpr,17.3,17.93,17.23,17.68,66610
dqc,4.42,4.76,4.42,4.63,197820
drc,7.63,7.71,7.42,7.63,497220
dst,5.44,5.44,5.05,5.09,4000
dtt,8.36,8.6,8.24,8.24,27770
dxp,5.43,5.43,5.07,5.26,60000
dxv,7.29,7.29,6.9,6.9,45970
dzm,16.15,16.15,15.62,16.16,73600
ebs,5.96,5.96,5.61,5.96,322200
eci,4.03,4.03,3.93,3.96,3000
fbt,16.6,16.6,16.2,16.3,38810
fmc,1.94,1.95,1.9,1.9,23330
fpc,13.2,13.2,13.0,13.0,3790
fpt,12.88,12.88,12.39,12.55,470390
gil,4.46,4.55,4.34,4.44,108080
gmc,4.22,4.34,4.22,4.27,30640
gmd,15.87,15.87,15.4,15.86,1057370
gta,5.17,5.17,4.91,4.95,64680
hag,22.87,23.02,22.11,22.72,1081530
hai,6.25,6.25,6.15,6.21,9000
hap,6.13,6.13,5.98,6.12,273540
has,12.94,12.94,12.56,12.64,51180
hax,4.83,4.83,4.83,4.83,40790
hbc,1.71,1.79,1.71,1.74,676200
hbe,7.52,7.52,7.52,7.51,1000
hcc,1.66,1.66,1.55,1.57,5400
hcm,7.3,7.3,7.3,7.31,74270
hct,11.28,11.28,11.28,11.29,200
hdc,5.86,6.14,5.86,5.98,36140
hev,4.74,4.74,4.74,4.74,500
hhc,9.88,9.91,9.29,9.29,3200
hjs,4.82,4.93,4.77,4.9,17400
hlc,4.56,4.56,4.46,4.46,1300
hly,27.72,27.72,26.81,27.12,7700
hmc,5.47,5.6,5.41,5.41,58230
hnm,16.14,16.14,15.06,15.36,190000
hom,7.76,7.76,7.53,7.76,973700
hpg,4.29,4.32,4.12,4.29,2731330
hrc,15.54,15.54,14.98,15.54,68710
hsg,3.68,3.68,3.51,3.65,736070
ht1,9.64,9.64,9.28,9.28,54250
ht2,16.5,16.5,15.9,16.2,63910
htp,5.1,5.1,4.78,4.98,10500
htv,5.03,5.03,5.03,5.02,41090
hut,3.42,3.42,3.04,3.07,25100
hvt,5.46,5.46,5.3,5.3,1400
icf,8.86,8.86,8.86,8.86,75980
icg,17.53,17.53,16.67,17.53,700000
ilc,10.08,10.08,9.44,9.61,7400
imp,16.77,16.9,16.12,16.38,13930
