ticker,open,high,low,close,volume
agf,8.5,8.5,8.5,8.5,29100
bbc,7.53,7.53,7.53,7.53,32400
bt6,3.83,3.83,3.83,3.82,12200
btc,11.31,11.31,11.31,11.3,500
can,8.85,8.85,8.85,8.85,1900
dpc,7.18,7.18,7.18,7.18,100
gil,4.18,4.18,4.18,4.18,1000
gmd,5.85,5.85,5.85,5.85,4400
hap,6.04,6.04,6.04,6.04,1900
kha,3.51,3.51,3.51,3.51,17200
laf,9.9,9.9,9.9,9.89,2000
ree,1.86,1.86,1.86,1.86,10700
sam,2.71,2.71,2.71,2.71,2800
sav,6.92,6.92,6.92,6.91,16000
sgh,2.61,2.61,2.61,2.61,200
tms,7.66,7.66,7.66,7.65,2100
tri,19.33,19.33,19.33,19.33,1600
ts4,3.19,3.19,3.19,3.19,600
