ticker,open,high,low,close,volume
aaa,7.59,7.59,7.1,7.1,566300
aam,7.37,7.52,7.22,7.33,9010
abt,14.32,14.32,14.21,14.21,560
acb,9.82,9.82,9.61,9.65,645500
acc,10.55,10.55,10.55,10.56,100
acl,9.81,9.85,9.81,9.85,8020
adc,2.1,2.1,2.05,2.08,3600
agc,12.0,12.2,10.9,11.0,158200
agf,8.61,8.61,8.45,8.45,2700
agr,9.97,9.97,9.55,9.55,157260
alp,9.91,10.33,9.91,10.33,5180
alt,10.36,10.36,9.12,9.12,600
alv,8.48,8.48,7.48,7.55,25800
ame,5.13,5.13,4.99,4.98,17400
amv,8.16,8.16,7.23,7.23,22700
anv,3.29,3.29,3.13,3.14,265970
apc,8.48,8.67,8.28,8.29,42390
apg,8.91,9.0,8.08,8.08,113100
api,10.0,10.0,8.9,8.9,232400
app,4.81,4.81,4.6,4.6,200
aps,8.9,8.9,8.1,8.2,287300
arm,5.42,5.42,5.42,5.41,200
asm,12.82,13.01,12.38,13.01,190520
asp,4.72,4.72,4.47,4.47,29080
avs,8.6,8.7,7.7,7.8,402600
bas,4.7,4.8,4.7,4.7,10450
bbc,13.0,13.0,12.29,12.3,20010
bbs,6.72,6.72,6.24,6.24,11900
bcc,5.19,5.26,4.84,4.84,53400
bce,3.65,3.65,3.58,3.57,7240
bci,14.82,14.82,13.67,13.67,19890
bed,5.07,5.07,5.07,5.07,100
bhs,7.61,7.61,7.58,7.59,5930
bht,16.0,18.31,16.0,17.97,68000
bkc,14.0,14.0,12.59,12.59,32800
blf,3.81,3.81,3.52,3.52,3200
bmc,7.33,7.33,7.33,7.33,47780
bmi,6.16,6.21,6.16,6.21,2030
bmp,12.72,12.72,12.72,12.72,30
bpc,4.48,4.48,4.36,4.36,16500
bt6,17.54,18.35,17.54,18.36,360
bth,11.77,11.77,10.72,10.72,4800
btp,3.66,3.66,3.53,3.57,42870
bts,6.86,7.59,6.86,7.6,19000
btt,7.43,7.65,7.43,7.43,19320
btw,2.77,2.77,2.77,2.77,2400
bvh,77.11,77.11,74.6,75.85,101540
bvs,16.95,16.95,15.63,16.16,2543400
c92,9.23,9.23,8.3,8.3,21300
cci,6.26,6.26,6.26,6.26,10
ccl,16.59,16.59,16.59,16.59,10
ccm,12.58,13.17,12.52,13.18,18600
cdc,11.36,11.36,10.84,10.84,41120
chp,3.74,3.74,3.43,3.43,17000
cic,7.73,7.73,7.54,7.55,22100
cii,16.76,16.76,16.16,16.17,131160
ckv,6.47,6.47,6.47,6.47,100
clg,15.34,15.51,14.52,14.85,59790
clw,3.49,3.49,3.34,3.34,3010
cmc,14.25,14.41,14.25,14.41,5000
cmg,11.94,11.94,11.51,11.51,53000
cmi,10.44,10.96,10.35,10.53,48500
cms,5.62,5.62,5.62,5.62,1300
cmt,17.26,17.61,17.26,17.26,163880
cmx,11.3,11.3,11.3,11.3,10
cnt,13.64,13.64,13.06,13.54,14820
com,16.98,16.98,16.98,16.98,50
csc,2.92,2.99,2.92,2.99,1100
csg,7.38,7.55,7.21,7.3,131870
csm,5.75,5.78,5.62,5.64,16380
ct6,5.45,5.45,5.45,5.45,100
cta,11.9,11.9,10.85,11.52,21100
ctc,6.58,6.58,6.13,6.13,12500
ctd,28.16,28.69,27.63,28.16,18170
ctg,13.48,13.63,13.33,13.58,2142030
cti,23.02,23.58,23.02,23.03,13500
ctm,16.26,16.69,14.72,14.89,103300
ctn,9.02,9.02,8.94,8.94,14100
cts,5.53,5.53,5.0,5.16,170800
cvn,26.1,26.1,26.1,26.1,4700
cvt,2.35,2.35,2.21,2.21,40800
d11,14.67,14.67,12.81,14.05,11000
d2d,7.52,7.55,7.52,7.52,1670
dad,2.56,2.56,2.56,2.56,300
dae,3.42,3.42,3.34,3.35,6700
dag,6.03,6.23,5.99,6.23,18880
dbc,8.9,9.13,8.13,8.18,236600
dc2,7.59,7.59,7.59,7.59,200
dc4,4.37,4.37,4.33,4.33,5500
dcc,21.0,21.0,20.7,20.7,720
dcl,6.66,6.66,6.25,6.27,10960
dcs,13.96,13.96,12.42,12.43,197500
dct,7.7,7.9,7.6,7.6,73350
ddm,6.4,6.8,6.4,6.5,40530
dha,7.93,7.93,7.79,7.79,15320
dhc,4.03,4.03,3.85,3.92,24810
dhg,17.49,17.49,17.49,17.5,170
dhi,5.81,5.81,5.81,5.8,1100
dht,4.59,4.59,4.14,4.21,10500
dic,8.18,8.18,7.57,7.74,355360
did,10.19,10.19,9.28,9.28,28500
dig,10.66,10.66,10.03,10.17,693520
dl1,3.73,3.83,3.73,3.83,2000
dlg,20.07,21.39,19.76,19.76,184780
dlr,20.71,21.03,20.71,20.7,5300
dmc,7.94,7.94,7.6,7.74,11800
dnm,8.05,8.05,8.05,8.05,100
dnp,1.06,1.07,0.99,0.99,22700
dny,8.34,9.33,8.34,9.34,20100
dpc,9.47,9.47,9.47,9.47,1700
dpm,15.31,15.73,15.06,15.07,644040
dpr,24.66,25.44,24.66,25.44,1940
dqc,9.09,9.09,8.65,8.65,266370
drc,5.49,5.61,5.34,5.33,122560
drh,6.66,6.66,6.33,6.33,177710
dsn,5.31,5.47,5.23,5.23,6490
dta,9.92,10.01,9.28,9.55,181240
dtl,15.46,16.02,15.38,15.38,255430
dtt,6.81,6.81,6.81,6.81,5010
dvp,9.55,9.55,9.43,9.55,810
dxg,3.75,3.77,3.68,3.68,77690
dxp,6.48,6.6,6.43,6.6,3500
dxv,6.44,6.64,6.44,6.43,53250
dzm,18.88,18.88,18.26,18.25,15300
ebs,3.61,3.61,3.29,3.37,95800
eci,3.61,3.61,3.61,3.61,2700
efi,6.04,6.04,5.48,5.48,48300
eib,9.67,9.87,9.67,9.74,360420
eid,3.66,3.66,3.34,3.34,34500
elc,17.43,17.43,16.99,17.34,19390
eve,9.79,9.79,9.76,9.76,110
fbt,7.0,7.0,7.0,7.0,100
fdc,15.71,16.15,15.49,16.15,46000
fmc,2.21,2.21,2.11,2.11,10290
fpc,3.8,3.7,3.7,3.7,100
fpt,11.93,12.15,11.93,11.92,179190
gbs,10.1,10.1,9.9,9.9,19800
gdt,4.71,4.71,4.61,4.61,30
gdw,2.95,2.95,2.95,2.96,5100
gil,5.39,5.6,5.37,5.6,12150
glt,7.32,7.32,6.87,6.88,300
gmc,4.95,4.95,4.72,4.95,1050
gmd,11.12,11.12,10.44,10.44,886590
gta,3.81,3.81,3.72,3.71,19590
gtt,6.8,7.0,6.5,6.5,650220
hag,34.23,34.85,34.1,34.1,120110
hai,7.72,8.35,7.72,8.36,610
hap,3.54,3.54,3.33,3.33,143710
has,6.54,6.54,6.08,6.08,12700
hat,11.39,11.39,11.34,11.34,2300
hax,3.49,3.51,3.43,3.48,17370
hbb,9.45,9.45,9.0,9.09,588300
hbc,2.88,3.0,2.88,2.98,27760
hbs,15.4,15.4,14.3,14.6,470300
hcc,4.58,4.58,4.58,4.58,900
hcm,4.64,4.66,4.41,4.42,93430
hct,7.61,7.61,6.91,6.91,1500
hdc,7.98,8.37,7.98,8.26,14190
hdg,10.39,10.39,9.91,10.25,2110
hdo,19.78,20.03,19.18,19.35,108700
hev,4.18,4.18,4.14,4.18,3900
hgm,23.92,23.92,23.92,23.93,200
hhg,4.5,4.5,4.3,4.3,17100
hhl,7.5,7.5,7.1,7.1,6000
hjs,3.58,3.67,3.46,3.45,72700
hla,9.8,9.8,9.7,9.7,372770
hlc,3.17,3.17,3.17,3.17,2100
hlg,7.18,7.18,6.59,6.59,54960
hmc,4.89,4.89,4.75,4.76,21460
hmh,3.32,3.32,3.24,3.25,1700
hnm,7.88,7.88,7.39,7.48,35500
hom,3.61,3.66,3.61,3.61,85100
hpg,3.75,3.82,3.63,3.63,404350
hqc,19.53,19.53,18.37,18.37,90210
hrc,28.5,28.95,27.82,28.96,5310
