ticker,open,high,low,close,volume
aaa,22.42,22.75,22.36,22.36,363845
aam,6.68,6.75,6.68,6.75,8000
abt,37.06,37.21,35.08,37.14,250
acb,9.79,9.79,9.67,9.78,136283
acc,23.24,24.72,23.24,24.72,27090
acm,2.1,2.2,2.0,2.1,371805
adc,12.46,12.46,12.46,12.45,700
ads,9.19,9.19,8.99,9.19,9500
agf,9.5,9.8,9.5,9.5,3260
agm,8.78,8.78,8.51,8.52,9360
agr,2.5,2.6,2.4,2.6,114200
amc,23.91,23.91,23.91,23.91,23200
amd,11.65,11.65,11.55,11.55,72720
anv,2.17,2.21,2.13,2.17,5620
apc,18.05,18.24,17.95,18.24,56450
apg,9.1,9.1,8.09,8.27,112800
api,7.7,7.7,7.7,7.7,100
aps,2.7,2.8,2.7,2.8,82100
asa,2.4,2.5,2.3,2.5,38100
asm,12.1,12.26,12.1,12.26,1285080
asp,3.32,3.4,3.32,3.4,121360
ats,7.7,7.7,7.7,7.7,1200
b82,5.0,5.0,5.0,5.0,1400
bbc,87.84,92.23,85.89,85.89,1250
bbs,11.79,11.79,11.54,11.54,400
bcc,12.82,12.98,12.82,12.98,226460
bce,4.65,4.72,4.52,4.58,33180
bcg,5.9,6.1,5.9,6.0,279950
bci,22.98,22.98,22.88,22.97,38960
bed,22.16,22.16,22.09,22.09,2200
bfc,22.11,22.67,22.11,22.61,143880
bgm,1.6,1.6,1.6,1.6,252710
bhs,12.73,12.88,12.65,12.66,767000
bht,3.68,3.68,3.68,3.68,900
bic,25.31,26.8,25.31,26.52,37040
bid,14.75,15.29,14.75,15.29,1148170
bii,22.3,22.4,22.1,22.3,1123100
bmc,12.59,12.93,12.59,12.93,1430
bmi,21.28,21.44,21.2,21.36,83930
bmp,69.48,69.95,69.48,69.95,76020
bpc,16.87,17.82,16.64,17.66,35930
brc,7.91,8.29,7.91,8.29,3820
bsc,27.27,27.27,27.27,27.27,100
bsi,7.46,7.68,7.46,7.67,40930
btp,9.59,9.59,9.45,9.52,16190
btt,28.87,28.87,28.87,28.87,10
bvh,55.51,57.43,55.51,57.43,188960
bvs,12.01,12.19,12.01,12.18,104250
c32,34.32,34.91,34.03,34.61,86160
c47,8.77,8.97,8.77,8.9,137080
cap,29.23,30.15,29.23,29.82,6420
cav,45.32,45.55,44.61,45.56,24950
ccl,2.96,3.05,2.87,2.96,47280
cdc,9.6,9.6,9.3,9.6,64490
ceo,7.24,7.31,7.24,7.24,194000
chp,14.68,14.68,14.61,14.61,5100
cig,3.5,3.7,3.5,3.7,79260
cii,24.43,24.62,24.33,24.43,2993880
ckv,10.52,10.52,10.52,10.52,1700
clc,31.59,32.68,31.59,32.68,35920
clg,4.1,4.2,4.1,4.2,600
cll,21.95,22.69,21.95,22.52,20570
cmg,11.05,11.13,11.05,11.06,13740
cmi,7.4,7.7,7.4,7.6,13100
cms,5.53,5.84,5.45,5.84,123780
cmt,12.8,12.8,12.0,12.0,120
cmv,13.71,13.71,13.71,13.72,10
cmx,4.6,4.9,4.5,4.8,20050
cng,30.54,31.49,30.54,31.49,98020
cnt,2.1,2.1,2.0,2.1,44000
cpc,18.11,19.26,18.11,18.85,500
csc,6.95,6.95,6.73,6.82,40100
csm,18.51,19.12,18.51,19.03,283620
csv,20.1,20.1,19.74,19.81,159010
ctc,8.3,8.3,8.3,8.3,100
ctd,141.66,146.47,141.66,145.78,157660
ctg,15.72,16.09,15.72,16.1,452530
cti,24.5,24.96,24.5,24.87,309300
ctp,9.59,9.83,9.18,9.26,213400
cts,4.63,4.71,4.56,4.71,52328
ctt,4.54,4.54,4.54,4.55,400
ctx,5.37,5.37,5.34,5.34,3700
cvn,1.7,1.7,1.7,1.7,8000
cvt,15.41,15.92,15.41,15.92,454840
d2d,18.43,19.51,18.43,19.47,70620
dag,10.31,10.77,10.31,10.62,1566200
dbc,26.09,26.49,25.85,26.16,263831
dbt,12.04,12.1,11.65,12.1,44200
dc2,3.27,3.27,3.27,3.27,2600
dcl,20.03,20.32,19.93,20.32,170760
dcm,9.01,9.01,8.94,9.01,153690
dcs,3.3,3.4,3.3,3.3,986294
dct,1.8,1.8,1.7,1.7,13000
dgc,32.7,33.26,32.7,33.27,56103
dgl,35.67,38.26,35.67,38.25,4100
dgw,11.86,12.14,11.86,12.07,36680
dha,25.73,25.89,25.27,25.66,205260
dhc,20.46,20.46,20.26,20.46,53750
dhg,56.13,57.05,55.83,56.74,46530
dhm,12.8,13.08,12.71,13.08,421090
dhp,7.92,8.07,7.84,7.84,24000
dht,14.03,14.54,14.03,14.52,300
dic,6.34,6.34,6.16,6.34,108050
did,4.2,4.2,4.2,4.2,15000
dig,5.75,6.15,5.75,5.91,572450
dih,7.04,7.12,7.04,7.12,1000
dl1,5.46,5.51,5.41,5.46,58200
dlg,5.71,5.89,5.44,5.44,2785890
dlr,6.0,6.0,6.0,6.0,1100
dmc,70.67,72.99,70.67,71.6,149300
dnp,11.15,11.19,11.05,11.15,20517
dny,6.73,6.73,6.37,6.55,4701
dp3,20.28,22.23,20.28,21.33,49100
dpm,21.77,21.92,21.77,21.85,569340
dpr,21.94,21.94,21.94,21.94,750
dps,6.34,6.43,6.25,6.44,904000
dqc,62.99,63.76,62.6,62.99,16500
drc,31.71,32.96,31.71,32.88,200940
drh,25.98,25.98,25.98,25.97,1040
drl,22.8,22.8,22.8,22.8,90
dsn,48.56,49.7,48.56,49.7,7320
dst,18.42,19.64,18.1,19.65,1644480
dta,3.9,4.0,3.9,4.0,11410
dtl,18.0,18.0,18.0,18.0,10170
dtt,7.01,7.77,7.01,7.78,1480
dvp,56.75,61.09,56.75,61.09,2800
dxg,6.6,6.82,6.6,6.69,201350
dxp,21.36,21.36,20.63,20.82,81450
dxv,4.06,4.15,4.06,4.15,10100
dzm,9.66,10.08,9.66,9.92,4296
e1vfvn30,10.0,10.0,10.0,10.0,110
ebs,6.16,6.16,6.16,6.16,500
eib,11.0,11.0,10.7,10.9,140990
eid,11.39,11.39,11.08,11.16,800
elc,21.71,22.52,21.62,22.16,120890
eve,19.95,20.8,19.95,20.29,671660
fcm,3.42,3.65,3.34,3.58,338310
fcn,13.95,14.16,13.95,14.03,302320
fdc,26.0,27.0,26.0,27.0,30
fdt,28.82,28.82,28.82,28.82,600
fid,12.43,13.56,12.43,13.55,261800
fit,5.9,6.2,5.9,6.1,910210
flc,4.81,4.9,4.81,4.9,2047870
fmc,10.61,10.91,10.56,10.71,189550
fpt,24.0,24.24,24.0,24.24,236760
g20,6.8,6.8,6.62,6.8,32000
gas,51.78,52.2,51.36,52.2,282640
gdt,33.27,34.74,32.97,34.45,53520
gex,14.15,14.72,14.15,14.72,411900
gil,32.43,34.67,32.43,33.55,231520
gmc,22.69,22.69,21.86,22.64,6770
gmd,18.97,19.47,18.97,19.4,387190
gmx,15.47,15.47,15.47,15.47,200
gsp,10.93,10.93,10.61,10.93,17070
gta,12.68,13.69,12.68,13.68,2210
gtn,20.3,21.1,20.2,21.0,1386300
hag,5.8,5.9,5.7,5.9,5008030
hah,18.77,18.97,18.72,18.82,26030
hai,4.3,4.4,4.3,4.4,607380
hap,3.61,3.69,3.61,3.69,70520
har,4.21,4.5,4.11,4.11,2550740
has,7.16,7.57,7.08,7.41,46030
hax,10.42,10.82,10.42,10.78,110900
hbc,10.62,10.67,10.54,10.54,1000690
hcc,13.27,13.34,13.12,13.2,5800
hcd,7.5,7.84,7.42,7.75,988710
hcm,12.36,12.58,12.36,12.58,439900
hda,11.99,13.13,11.46,13.12,142400
hdc,8.46,8.78,8.27,8.71,10720
hdg,15.79,15.79,15.41,15.41,28800
hdo,2.1,2.2,2.1,2.1,58320
hhc,20.95,22.38,20.95,22.38,300
hhg,7.23,7.77,7.0,7.39,257175
hhs,5.28,5.56,5.28,5.56,1989880
hid,12.12,12.12,11.87,12.12,145420
hjs,12.44,12.44,12.44,12.44,100
hkb,11.0,11.9,10.6,11.7,1471980
hlc,4.33,4.33,4.33,4.33,15
hld,5.43,5.51,5.43,5.51,29600
hlg,10.0,10.2,10.0,10.1,29320
hly,12.56,12.56,12.56,12.56,200
hmc,5.0,5.06,5.0,5.06,13870
hmh,10.38,10.38,10.18,10.18,11700
hng,6.3,6.4,6.2,6.4,680970
