symbol,open,high,low,close,volume
agf,8.24,8.24,8.24,8.24,12100
agf,,,,8.24,0
bbc,8.01,8.01,8.01,8.01,6700
bbc,,,,8.01,0
bpc,6.03,6.03,6.03,6.04,11400
bpc,,,,6.04,0
can,10.26,10.26,10.26,10.26,3800
can,,,,10.26,0
dpc,7.94,7.94,7.94,7.93,600
dpc,,,,7.93,0
gil,6.88,6.88,6.88,6.88,2500
gil,,,,6.88,0
gmd,6.24,6.24,6.24,6.24,7000
gmd,,,,6.24,0
hap,,,,6.97,0
hap,,,,6.97,0
laf,8.45,8.45,8.45,8.45,1100
laf,,,,8.45,0
ree,2.01,2.01,2.01,2.01,56500
ree,,,,2.01,0
sam,2.74,2.74,2.74,2.73,30900
sam,,,,2.73,0
sav,7.11,7.11,7.11,7.1,6500
sav,,,,7.1,0
sgh,2.64,2.64,2.64,2.64,3100
sgh,,,,2.64,0
tms,9.18,9.18,9.18,9.18,1100
tms,,,,9.18,0
ts4,3.49,3.49,3.49,3.49,100
