symbol,open,high,low,close,volume
agf,8.27,8.27,8.27,8.27,2700
agf,,,,8.27,0
bbc,9.41,9.41,9.41,9.41,11600
bbc,,,,9.41,0
bpc,6.15,6.15,6.15,6.15,2000
bpc,,,,6.15,0
can,10.94,10.94,10.94,10.94,2500
can,,,,10.94,0
dpc,7.64,7.64,7.64,7.65,1200
dpc,,,,7.65,0
gil,6.73,6.73,6.73,6.74,1600
gil,,,,6.74,0
gmd,6.37,6.37,6.37,6.37,600
gmd,,,,6.37,0
hap,7.2,7.2,7.2,7.2,1000
hap,,,,7.2,0
laf,9.07,9.07,9.07,9.07,300
laf,,,,9.07,0
ree,2.17,2.17,2.17,2.17,28800
ree,,,,2.17,0
sam,2.53,2.53,2.53,2.54,16100
sam,,,,2.54,0
sav,8.07,8.07,8.07,8.07,11200
sav,,,,8.07,0
sgh,,,,3.09,0
sgh,,,,3.09,0
tms,,,,9.33,0
tms,,,,9.33,0
