ticker,open,high,low,close,volume
aaa,12.49,12.68,12.19,12.21,131700
aam,10.0,10.0,9.96,9.96,6950
abt,14.46,14.46,14.32,14.46,49320
acb,11.01,11.05,10.97,11.01,327000
acl,13.33,13.33,12.88,12.87,2220
agc,27.4,27.9,25.5,25.8,75800
agf,13.1,13.1,13.02,13.07,9820
agr,12.23,12.31,12.23,12.23,20960
alp,18.91,18.91,18.16,18.17,79820
alt,14.02,14.02,13.77,14.02,17500
ame,14.52,14.73,13.6,14.1,81300
amv,22.88,22.88,22.88,22.88,500
anv,4.98,5.01,4.8,4.8,457050
apc,13.53,13.53,13.14,13.14,125530
apg,15.39,15.39,15.04,15.04,8600
api,17.0,17.0,16.4,16.5,88000
aps,19.0,19.0,18.3,18.6,445800
asm,10.67,11.06,10.67,10.74,382160
asp,8.43,8.43,8.36,8.36,76750
avs,13.8,13.9,13.6,13.6,104500
bas,12.6,12.7,12.4,12.4,149590
bbc,23.58,24.12,23.58,23.65,64160
bbs,8.14,8.14,8.1,8.09,1400
bcc,8.25,8.25,8.11,8.25,94700
bce,6.31,6.48,6.28,6.29,41650
bci,26.1,27.9,25.94,25.95,33700
bdb,5.2,5.2,5.2,5.2,300
bed,6.04,6.04,6.04,6.04,1000
bhs,8.02,8.42,8.02,8.37,35690
bkc,26.03,26.63,25.68,25.85,143400
blf,7.67,7.72,7.19,7.33,179000
bmc,13.03,13.03,12.73,12.73,6660
bmi,8.79,8.79,8.79,8.79,91260
bmp,12.85,13.1,12.73,12.86,19500
bpc,8.25,8.53,8.01,8.02,14900
bst,4.44,4.71,4.44,4.72,3700
bt6,19.49,19.49,19.49,19.49,500
btp,6.05,6.05,5.91,5.96,144880
bts,9.79,9.79,9.52,9.61,49800
btt,12.88,13.02,12.78,13.02,22550
btw,17.57,17.57,17.57,17.57,100
bvh,35.98,36.06,35.75,35.98,192030
bvs,24.11,24.11,23.4,23.4,228700
bxh,13.91,14.13,12.85,12.85,6600
c92,12.31,13.78,12.31,12.99,6700
can,19.62,20.09,19.09,19.22,64100
cap,2.03,2.03,1.88,1.88,27300
cci,9.72,9.75,9.59,9.62,16560
ccm,43.26,43.26,40.12,42.61,98500
cdc,20.35,20.35,19.17,20.26,142300
chp,6.37,6.37,6.06,6.19,41900
cic,21.82,22.73,21.82,22.09,244800
cii,16.68,16.85,16.68,16.77,393230
cjc,8.83,9.39,8.83,9.19,1900
ckv,10.67,10.78,10.23,10.23,65900
clc,6.07,6.07,6.07,6.07,1000
cmc,27.07,27.07,25.54,25.77,76500
cmg,17.62,17.69,17.19,17.19,19950
cmi,27.78,29.01,26.48,27.13,42800
cmt,37.22,37.22,35.74,35.74,5920
cmv,10.06,10.25,10.06,10.25,7000
cnt,33.57,33.57,31.29,31.29,205240
com,18.5,18.83,18.16,18.84,140
cpc,10.19,10.51,9.86,9.86,180400
csc,6.15,6.22,6.03,6.13,11300
csg,11.02,11.02,10.86,10.86,104220
csm,10.09,10.28,10.04,10.04,64630
ct6,9.92,9.92,9.76,9.75,33300
ctb,4.19,4.45,4.19,4.23,4700
ctc,15.59,15.85,15.07,15.43,217900
ctd,39.27,39.27,39.27,39.27,6830
ctg,9.8,9.88,9.8,9.85,78480
cti,26.01,26.13,25.95,25.95,100860
ctm,38.59,38.59,37.65,38.5,29300
ctn,19.71,19.89,18.7,19.12,64700
cts,7.69,7.69,7.53,7.53,93200
cvt,3.77,3.77,3.77,3.77,118900
cx8,15.37,15.37,14.82,15.3,9600
d2d,12.63,12.86,12.63,12.63,51550
dad,3.98,4.01,3.93,3.92,134900
dae,5.3,5.3,5.1,5.17,22800
dag,6.88,6.88,6.71,6.74,26130
dbc,17.18,17.32,16.86,16.89,136900
dbt,6.13,6.13,5.82,5.82,52900
dc2,19.69,19.69,18.24,18.42,42300
dc4,8.87,8.91,8.54,8.55,47100
dcc,25.7,25.7,25.5,25.5,250
dcl,12.86,12.86,12.86,12.86,200
dcs,22.32,22.32,21.6,21.92,95100
dct,12.71,12.81,12.52,12.52,120370
ddm,11.8,11.8,11.5,11.5,43820
dha,11.75,12.45,11.75,12.1,42550
dhc,6.53,6.56,6.22,6.22,163780
dhg,18.1,18.1,17.95,17.95,7450
dhi,13.35,13.35,12.96,12.96,3200
dht,8.13,8.13,8.09,8.09,15700
dic,20.88,21.15,20.4,20.4,472230
did,19.96,19.96,19.96,20.0,57000
dig,20.51,20.51,20.17,20.51,168710
dl1,5.7,5.72,5.7,5.72,6000
dlg,20.08,20.08,19.16,19.16,400000
dlr,36.05,36.29,34.51,34.91,52500
dmc,12.36,12.52,12.36,12.43,24090
dnp,2.19,2.2,2.17,2.18,91200
dny,12.96,13.51,12.79,13.08,72300
dpc,14.98,14.98,14.68,14.8,14700
dpm,11.88,11.96,11.84,11.92,164430
dpr,23.12,23.5,22.74,23.5,21230
dqc,11.29,11.51,11.11,11.1,128150
drc,8.14,8.23,8.04,8.04,167010
drh,15.11,15.11,13.8,14.34,527880
dst,7.42,7.42,6.98,6.99,11900
dta,27.73,27.73,25.53,26.49,41210
dtl,17.24,18.09,17.24,17.93,263130
dtt,11.09,11.32,10.86,10.86,37630
dvp,9.67,9.67,9.5,9.5,810
dxg,8.4,8.4,8.27,8.4,10110
dxp,6.86,6.86,6.67,6.71,34500
dxv,23.99,24.32,23.66,24.32,481480
dzm,22.6,22.93,21.31,21.36,112600
ebs,7.54,7.62,7.3,7.34,162600
eci,7.47,7.47,7.44,7.47,53900
eib,9.78,9.78,9.68,9.73,1098370
eid,6.17,6.17,5.88,5.92,188200
fbt,12.4,12.4,12.1,12.4,6660
fdc,24.34,24.6,23.62,23.62,447680
fmc,2.51,2.59,2.48,2.51,32030
fpt,15.65,15.65,15.43,15.43,79350
gdt,5.3,5.33,5.3,5.3,16730
gdw,6.17,6.17,6.17,6.17,3200
gil,6.68,6.76,6.6,6.66,63690
glt,11.1,11.47,11.01,11.22,48700
gmc,6.36,6.46,6.31,6.36,14920
gmd,15.75,15.75,15.45,15.75,692990
gta,5.57,5.57,5.47,5.52,54880
had,11.83,11.83,11.17,11.17,6600
hag,36.81,36.81,36.36,36.81,175440
hai,6.57,6.57,6.57,6.57,620
hap,6.67,6.67,6.37,6.41,67300
has,12.47,12.55,12.24,12.54,126990
hax,4.44,4.44,4.36,4.41,4190
hbc,3.01,3.1,3.01,3.1,258510
hbe,8.54,8.7,8.31,8.3,12500
hbs,16.91,17.09,16.72,17.09,559400
hcc,4.14,4.14,4.14,4.15,500
hcm,8.19,8.19,8.05,8.05,21760
hct,21.98,21.98,21.5,21.5,15300
hdc,13.11,13.11,12.98,12.98,29200
hdg,13.39,13.39,13.32,13.32,6620
hdo,23.08,23.35,22.87,23.35,155200
hev,6.49,6.49,6.26,6.26,20600
hgm,24.02,24.02,24.02,24.02,2000
hhc,22.03,23.6,21.71,22.66,203500
hhl,26.7,26.7,24.8,24.8,80800
hjs,8.95,9.37,8.81,8.81,137700
hla,19.36,19.84,19.36,19.36,337340
hlc,5.2,5.2,4.97,5.2,17900
hlg,17.67,17.88,17.08,17.08,128150
hmc,7.84,7.9,7.6,7.61,133320
hnm,16.24,16.44,15.95,15.95,114100
hom,5.82,5.87,5.77,5.82,51800
hpg,3.97,4.04,3.97,4.03,166160
hps,12.87,12.87,12.65,12.65,1100
hrc,27.14,29.63,27.14,27.15,385160
hsg,4.58,4.58,4.53,4.54,66110
hst,5.29,5.33,5.29,5.29,4000
ht1,7.72,7.78,7.72,7.72,30360
htc,9.38,9.56,9.38,9.38,45900
htp,7.48,7.54,7.03,7.03,17400
htv,10.99,11.55,10.99,11.55,260280
hut,13.53,13.53,12.87,12.92,230200
hvg,6.67,6.73,6.64,6.64,24840
hvt,4.91,4.91,4.59,4.59,19300
icf,13.57,13.99,13.4,13.4,99760
icg,20.48,20.55,19.92,19.99,168700
idv,2.65,2.82,2.65,2.69,53300
ijc,8.15,8.15,8.0,8.03,96320
ilc,14.63,14.63,12.77,13.14,16500
inn,5.13,5.16,5.1,5.1,34200
ita,15.18,15.18,14.83,14.83,184150
itc,24.2,24.53,24.12,24.12,852550
itd,8.96,9.12,8.96,9.08,27000
kbc,33.7,33.7,33.42,33.6,51300
kdc,14.06,14.19,13.93,14.2,198770
kdh,16.03,16.19,15.97,16.03,91380
kha,8.91,9.13,8.87,8.87,85240
khb,22.55,22.59,22.51,22.51,1400
khp,5.09,5.25,5.09,5.09,114430
kkc,12.71,13.56,12.71,12.77,134600
kls,1.45,1.46,1.41,1.41,1436500
kmr,8.91,8.99,8.77,8.76,93000
ksb,6.61,6.66,6.61,6.66,1600
ksd,26.55,26.55,25.11,25.2,112200
ksh,46.71,46.71,46.71,46.71,8920
kss,30.88,30.88,29.76,29.76,541480
l10,15.83,16.16,15.63,15.87,83270
l18,10.07,10.07,9.5,9.5,43200
l35,13.02,13.02,12.43,12.61,79600
l43,20.34,20.34,19.79,19.78,17800
l61,10.0,10.09,9.63,10.0,32300
l62,18.1,18.1,16.57,16.69,15200
laf,18.82,18.91,18.57,18.74,145500
lbe,4.13,4.23,4.0,4.09,13600
lbm,6.89,7.1,6.89,6.89,142630
lcg,19.56,19.56,19.23,19.28,202400
lcs,17.98,18.43,17.8,17.98,112900
ldp,9.97,9.97,9.97,9.97,1600
lgc,9.67,9.67,9.6,9.6,4860
lgl,15.44,15.93,15.44,15.44,22880
lhc,10.95,10.95,10.93,10.95,6900
lhg,21.42,21.42,21.42,21.42,710
lig,14.32,14.32,13.32,13.4,308500
lix,11.02,11.02,10.94,10.94,6200
lo5,14.73,14.73,13.83,13.83,85700
lss,14.92,15.13,14.92,14.97,91400
ltc,35.23,35.49,32.7,32.7,85300
lut,16.25,16.25,15.42,15.9,18500
mac,13.13,13.13,12.66,12.66,47900
mas,7.54,7.54,7.54,7.54,100
mcc,10.18,10.35,10.18,10.35,2200
mcg,25.96,26.02,25.58,25.58,137380
mco,18.8,19.9,18.7,18.7,15600
mcp,6.37,6.37,6.02,6.15,59960
mcv,25.9,26.1,25.4,25.4,140640
mdc,5.29,5.29,5.03,5.28,173000
mec,20.83,20.83,20.35,20.42,49500
mhc,4.39,4.53,4.39,4.39,654320
mhl,19.05,19.73,19.05,19.68,12800
mih,52.5,52.96,50.15,50.15,59000
mkv,46.51,46.51,42.38,42.54,71300
mpc,11.48,11.48,11.33,11.48,36700
msn,33.39,33.39,31.8,31.8,69870
nag,14.96,15.24,13.66,13.65,83500
nav,7.63,7.63,7.54,7.54,2810
nbb,36.88,37.07,36.48,36.68,54000
nbc,3.2,3.2,3.19,3.2,20300
nbp,10.49,10.65,10.34,10.38,70400
ngc,5.86,5.86,5.64,5.65,700
nha,15.49,15.49,14.93,14.93,3500
nhc,7.63,7.63,7.63,7.63,2000
nhs,10.67,10.67,10.67,10.67,3080
nhw,14.54,14.82,14.47,14.82,12780
nkd,41.95,42.63,41.95,41.95,28190
nlc,7.02,7.02,6.81,6.81,35600
nnc,6.66,6.66,6.32,6.31,88060
nsc,18.72,18.76,17.82,17.82,22400
nsn,15.91,16.2,15.84,16.2,30200
nst,8.39,8.84,8.39,8.39,6600
nt2,6.74,7.0,6.53,6.74,75000
ntl,21.49,21.49,21.21,21.21,81430
ntp,13.58,13.64,13.34,13.36,53900
nvc,16.8,17.3,16.8,17.3,42700
nvn,27.56,27.56,26.87,26.87,70640
nvt,26.8,27.5,26.5,26.8,899960
ogc,32.89,33.84,32.81,33.47,2051570
one,5.18,5.27,5.09,5.08,43900
opc,11.14,11.14,11.14,11.14,10
ors,12.9,12.9,12.4,12.5,210600
pac,13.87,13.87,13.87,13.87,2080
pan,7.65,7.65,7.34,7.41,171900
pdc,17.5,17.9,16.8,17.3,247400
pet,8.25,8.32,8.18,8.25,622030
pgc,4.47,4.55,4.45,4.45,124630
pgd,9.0,9.16,8.89,8.89,146700
pgs,7.76,8.3,7.76,8.04,177200
pgt,11.16,11.31,10.55,10.7,117900
phc,9.0,9.07,8.78,8.78,16600
phr,11.3,11.41,11.08,11.19,19870
phs,15.0,15.3,14.2,14.2,35800
pht,14.71,14.98,14.71,14.71,37470
pit,14.08,14.67,13.62,13.62,234890
pjc,5.59,5.59,5.59,5.59,11900
pjt,3.95,4.01,3.92,3.95,61300
plc,8.73,8.73,8.55,8.55,12500
pmc,11.87,11.87,11.79,11.83,8200
pms,7.23,7.67,7.23,7.67,300
pnc,9.71,9.71,9.41,9.56,44510
pnj,7.7,7.7,7.66,7.66,17300
pom,23.25,23.25,23.13,23.25,24910
pot,16.85,17.31,16.45,16.51,123900
ppc,7.63,7.63,7.48,7.53,170490
ppi,26.28,27.56,26.28,26.5,4160
ppp,9.81,9.81,9.32,9.32,9400
psc,7.42,7.42,7.18,7.38,35800
psi,16.95,18.17,16.95,17.23,255100
ptc,9.83,9.83,9.39,9.39,133630
pts,12.2,12.2,11.62,11.65,35400
pvc,16.89,16.89,16.21,16.34,129300
pvd,24.18,24.33,24.13,24.18,45920
pve,9.93,9.93,9.57,9.57,227200
pvf,19.93,20.01,19.7,19.7,130020
pvg,14.74,15.15,14.26,14.32,170600
pvi,14.28,14.28,13.93,14.11,86300
pvl,27.5,27.5,26.5,26.6,191400
pvs,9.71,9.71,9.52,9.56,65000
pvt,9.64,9.64,9.31,9.31,372540
pvx,25.73,25.82,25.01,25.18,1415800
pxi,19.76,20.02,19.5,19.76,1217400
pxs,6.73,6.98,6.73,6.86,479780
pxt,14.67,14.97,14.3,14.89,498860
qhd,8.63,8.63,8.63,8.63,1000
qnc,20.67,20.67,20.14,20.28,57400
qst,3.67,3.67,3.67,3.67,1800
qtc,4.01,4.01,3.86,3.87,5500
ral,14.48,14.53,14.23,14.23,44200
rcl,21.15,21.15,20.33,20.64,7200
rdp,5.87,5.92,5.67,5.85,137780
ree,9.17,9.32,9.12,9.12,1978000
rhc,12.14,12.14,12.14,12.14,85100
ric,18.31,18.31,18.31,18.31,2370
s55,9.0,9.0,8.45,8.78,40800
s64,20.13,20.13,19.79,19.85,14100
s74,24.03,24.03,23.24,23.3,16800
s91,15.75,16.43,15.67,16.44,13000
s96,38.81,40.26,38.05,39.12,583600
s99,20.0,20.26,19.74,19.74,94100
saf,8.9,8.9,8.35,8.35,1000
sam,5.73,5.75,5.67,5.67,126840
sav,16.21,16.21,15.47,15.47,2460
sba,5.17,5.27,5.17,5.17,135250
sbc,28.32,28.32,28.25,28.25,5930
sbt,4.6,4.64,4.52,4.56,443820
sc5,27.93,27.93,26.74,27.69,122470
scd,18.56,18.56,17.6,17.6,2010
scj,11.06,11.1,10.88,10.87,4400
sd2,15.28,15.28,14.72,14.79,64900
sd3,23.7,23.87,23.47,23.59,69200
sd4,10.11,10.28,9.93,9.97,16200
sd5,14.1,14.16,14.1,14.12,2800
sd6,8.03,8.06,7.77,7.8,248900
sd7,52.22,52.22,50.88,51.17,89200
sd9,12.84,12.94,12.49,12.5,152300
sda,21.21,21.21,20.73,20.95,18500
sdc,11.47,11.47,11.47,11.47,100
sdd,20.82,21.64,20.53,20.82,124200
sde,16.05,16.05,15.74,15.73,1000
sdg,11.14,11.14,11.14,11.14,500
sdj,21.9,21.9,20.2,20.6,45200
sdn,8.05,8.05,8.05,8.05,500
sdp,23.2,23.67,22.32,22.59,163400
sds,21.6,22.48,21.6,22.31,1800
sdu,65.2,65.2,65.2,65.2,139500
seb,2.8,2.8,2.7,2.7,32300
sec,12.7,12.7,12.31,12.51,32210
sed,5.07,5.33,5.07,5.34,120100
sfi,13.55,13.55,13.27,13.27,28620
sfn,7.68,7.84,7.68,7.68,3900
sgc,8.2,8.2,8.2,8.2,7000
sgd,5.58,5.61,5.48,5.48,119000
sgh,16.1,16.1,16.1,16.1,300
sgt,21.5,21.5,20.7,20.7,6240
shb,8.51,8.57,8.4,8.46,141400
shc,14.0,14.0,12.6,12.6,11500
shi,14.42,14.58,14.22,14.22,95480
shn,37.18,37.18,34.92,36.19,800700
