ticker,open,high,low,close,volume
agf,22.72,22.72,21.69,21.7,37130
bbc,22.49,22.49,22.06,22.06,58440
bbs,7.23,7.23,6.67,6.83,18800
bpc,10.4,10.4,10.4,10.4,4700
can,18.69,18.69,18.69,18.69,26930
dha,13.45,13.45,13.06,13.06,44030
dpc,14.87,14.87,14.87,14.87,2250
dxp,2.0,2.19,1.99,2.03,8400
gil,5.31,5.31,5.31,5.31,31110
gmd,21.35,21.35,20.83,20.83,170770
hap,10.14,10.14,10.14,10.13,41390
has,13.14,13.14,12.85,12.85,9890
htv,8.17,8.17,8.17,8.17,16670
kdc,7.48,7.48,7.48,7.48,7970
khp,5.33,5.64,5.33,5.45,79200
laf,11.39,11.39,11.39,11.38,2060
mhc,10.16,10.16,10.16,10.16,27470
nhc,5.54,5.54,5.54,5.54,1100
nkd,37.14,37.54,37.14,37.54,24780
pms,11.49,11.49,11.49,11.49,7570
pnc,16.89,16.89,16.89,16.9,3450
ree,9.64,9.64,9.54,9.54,230300
sam,9.49,9.49,9.39,9.39,110840
sav,19.92,19.92,19.73,19.74,26500
sfc,4.2,4.2,4.2,4.2,1150
sgh,8.03,8.03,7.98,7.98,5120
ssc,16.05,16.05,15.81,15.82,28570
tms,12.72,12.72,12.72,12.72,36570
tna,3.08,3.08,3.08,3.08,1910
tri,40.61,40.61,40.27,40.26,17410
ts4,11.51,11.51,10.5,10.49,5290
tya,23.0,23.0,23.0,23.0,13850
vnm,6.21,6.21,6.01,6.01,217830
vnr,7.44,7.6,7.44,7.5,12100
vsh,11.51,11.65,11.07,11.54,312900
vtc,27.02,27.02,27.02,27.02,3500
vtl,10.61,10.94,10.36,10.67,9200
