ticker,open,high,low,close,volume
aaa,21.57,21.77,21.57,21.64,306275
aam,6.88,6.95,6.88,6.95,1050
abt,36.1,36.1,34.3,35.38,15560
acb,9.67,9.78,9.61,9.73,70318
acc,23.86,23.86,23.78,23.78,30
acl,8.05,8.23,8.05,8.23,360
acm,2.0,2.0,1.9,2.0,210000
adc,12.45,12.45,12.45,12.45,22
ads,8.99,9.25,8.99,9.25,11530
agf,9.4,9.5,9.2,9.2,260
agm,8.96,8.96,8.78,8.96,1620
agr,2.3,2.5,2.3,2.4,19210
amc,23.91,23.91,23.91,23.91,1300
amd,11.65,11.75,11.55,11.65,79810
anv,2.43,2.43,2.35,2.34,1010
apc,18.14,18.43,17.94,18.24,17550
apg,8.64,8.64,8.09,8.36,138100
api,7.5,8.4,7.5,8.4,2200
aps,2.7,2.7,2.7,2.7,227800
asa,2.3,2.5,2.3,2.5,23200
asm,11.86,11.94,11.62,11.78,1013330
asp,3.24,3.32,3.15,3.32,10670
avf,0.3,0.4,0.3,0.4,236450
b82,4.9,5.0,4.9,5.0,5700
bbc,82.96,92.23,82.96,85.89,1190
bbs,11.88,11.88,11.13,11.63,1000
bcc,12.51,12.59,12.36,12.51,205621
bce,4.38,4.45,4.38,4.38,79470
bcg,6.0,6.0,5.7,6.0,308030
bci,23.07,23.07,22.97,23.07,17150
bed,22.16,22.16,21.45,22.16,1600
bfc,21.48,21.48,20.67,21.23,23770
bgm,1.5,1.6,1.4,1.5,204160
bhs,12.05,12.28,11.9,12.05,1654630
bic,25.22,26.71,24.2,26.71,97400
bid,15.11,15.2,14.75,15.11,1690970
bii,22.9,22.9,22.0,22.2,735500
bmc,12.93,13.45,12.68,12.93,24370
bmi,20.55,21.04,20.31,21.04,162680
bmp,64.49,66.74,64.04,66.3,71830
bpc,16.16,16.32,16.0,16.32,32820
brc,8.29,8.52,8.29,8.52,5640
bsi,7.24,7.46,7.17,7.39,11110
btp,9.38,9.45,9.31,9.38,28240
bvg,1.0,1.0,1.0,1.0,1200
bvh,54.56,56.0,54.56,55.52,158880
bvs,11.92,12.01,11.66,11.92,278600
bxh,13.12,13.12,13.12,13.12,100
c32,32.27,33.44,31.97,33.44,139670
c47,8.43,8.63,8.43,8.63,33450
cad,0.7,0.7,0.6,0.6,11300
cap,28.33,28.33,27.35,27.67,8800
cav,46.74,46.74,44.85,45.56,44630
cci,8.71,8.71,8.71,8.71,10
ccl,3.05,3.05,2.87,2.96,98170
cdc,9.53,9.75,9.3,9.75,62340
cdn,17.91,17.91,17.91,17.91,100
ceo,7.32,7.39,7.17,7.31,271310
chp,14.61,14.61,14.54,14.61,20600
cig,3.7,3.7,3.5,3.7,154150
cii,24.34,24.43,23.86,24.43,1938990
ckv,10.86,11.64,10.69,11.64,1900
clc,30.36,30.36,29.31,30.1,6150
clg,4.3,4.3,4.1,4.2,710
cll,21.54,21.87,21.54,21.87,5000
clw,16.07,16.07,15.01,15.01,20
cmg,10.6,11.05,10.6,11.06,13570
cmi,7.0,7.1,7.0,7.1,29600
cms,5.29,5.29,5.21,5.29,18700
cmt,12.0,12.0,12.0,12.0,540
cmx,4.5,4.6,4.5,4.6,41850
cng,28.95,30.94,28.95,30.46,10650
cnt,1.5,1.5,1.5,1.5,10400
