ticker,open,high,low,close,volume
abt,5.21,5.22,4.94,5.23,223050
acb,10.65,10.65,9.3,9.71,3838900
acl,6.0,6.0,5.72,5.71,36830
agc,12.9,12.9,11.3,11.3,46900
agf,6.36,6.4,6.17,6.21,69240
alp,6.5,6.78,6.5,6.5,19480
alt,9.53,9.59,9.48,9.48,4660
anv,3.57,3.62,3.39,3.4,293620
asp,4.3,4.41,4.24,4.24,49470
bas,9.4,9.8,9.4,9.6,240
bbc,10.01,10.01,9.86,9.93,452570
bbs,3.61,3.61,3.61,3.61,100
bcc,7.46,7.59,6.74,6.8,2422800
bci,10.92,11.42,10.92,10.93,147560
bhs,2.94,3.09,2.87,2.87,9530
blf,4.19,4.19,3.71,3.81,77500
bmc,17.04,17.04,16.2,16.2,86200
bmi,6.79,6.79,6.5,6.5,79490
bmp,3.51,3.51,3.3,3.3,64710
bpc,3.97,3.97,3.9,3.9,610
bt6,14.67,15.32,14.67,14.67,5430
bts,7.93,7.93,7.45,7.53,858000
bvs,9.77,9.77,9.27,9.55,1542200
c92,3.5,3.58,3.28,3.43,4100
can,6.31,6.31,6.01,6.01,21340
cap,0.83,0.83,0.83,0.83,300
cdc,6.39,6.39,5.66,5.66,30500
cic,5.25,5.38,5.12,5.32,3200
cii,7.01,7.1,6.73,6.76,87800
cjc,5.24,5.24,5.24,5.24,200
clc,3.94,3.96,3.94,3.94,4070
cmc,5.71,5.71,5.18,5.18,66700
cnt,9.55,9.55,8.84,8.85,203510
com,10.9,11.1,10.9,11.1,2120
ctb,2.29,2.29,2.27,2.27,500
ctc,3.9,3.9,3.9,3.9,700
ctn,6.35,6.35,5.87,5.93,22100
dae,3.4,3.4,3.4,3.4,4000
dbc,5.95,6.05,5.44,5.47,148700
dc4,3.75,3.85,3.64,3.63,64200
dcc,8.62,9.0,8.62,8.81,14200
dcl,8.3,8.3,7.54,8.1,95830
dcs,3.7,3.76,3.39,3.58,14000
dct,6.05,6.28,6.05,6.06,86460
dha,4.97,5.11,4.83,4.88,28160
dhg,11.61,12.16,11.61,12.17,31780
dhi,7.39,7.57,7.22,7.57,7600
dht,2.47,2.47,2.35,2.35,600
dic,4.86,4.86,4.47,4.47,151940
dmc,9.03,9.2,8.96,8.96,6900
dnp,0.76,0.78,0.75,0.75,19550
dpc,5.65,5.65,5.39,5.38,1030
dpm,11.07,11.78,11.03,11.03,916870
dpr,9.54,9.54,8.87,8.87,53690
dqc,3.61,3.61,3.34,3.48,530190
drc,1.53,1.54,1.47,1.47,137090
dst,3.12,3.12,3.12,3.12,400
dtt,5.32,5.32,5.04,5.27,2350
dxp,2.3,2.3,2.2,2.2,15810
dxv,4.25,4.37,4.13,4.13,29450
ebs,3.78,3.78,3.32,3.37,19500
fbt,16.6,16.6,16.0,16.3,3120
fmc,1.4,1.4,1.38,1.38,90940
fpc,17.3,18.3,17.3,18.3,50
fpt,7.68,7.81,7.31,7.31,682980
gil,2.68,2.77,2.64,2.66,85940
gmc,1.79,1.79,1.73,1.73,3180
gmd,7.76,7.76,7.54,7.55,468630
gta,3.63,3.63,3.63,3.64,6540
hag,15.75,16.19,15.6,15.89,29780
hai,4.2,4.2,3.99,4.0,2600
hap,3.58,3.61,3.49,3.55,213770
has,6.45,6.67,6.39,6.39,43190
hax,2.28,2.28,2.17,2.18,3380
hbc,1.11,1.19,1.1,1.15,270750
hbe,6.04,6.04,6.04,6.04,100
hcc,1.07,1.07,1.03,1.03,6400
hct,6.57,6.57,6.45,6.45,3800
hdc,3.21,3.21,2.94,2.94,20900
hhc,5.31,5.31,5.05,5.2,2900
hjs,3.31,3.37,3.29,3.29,2600
hlc,5.94,6.1,5.82,5.83,1100
hly,16.27,16.27,14.95,15.0,6600
hmc,2.99,2.99,2.86,2.96,31130
hnm,9.65,10.24,9.26,9.35,78300
hpg,1.94,2.0,1.89,1.89,701350
hps,4.36,4.36,4.09,4.1,700
hrc,9.67,9.67,8.9,8.9,17440
hsg,1.27,1.28,1.23,1.23,606190
ht1,8.49,8.49,8.16,8.16,29250
htp,2.78,2.78,2.78,2.77,100
htv,3.4,3.4,3.29,3.29,34930
hut,1.57,1.64,1.57,1.6,18200
icf,5.16,5.23,4.95,4.95,70390
ilc,7.73,7.89,7.46,7.46,9000
imp,13.27,13.27,12.76,13.27,15550
ita,6.55,6.55,5.97,5.97,978500
kbc,14.57,14.57,13.94,14.44,417600
kdc,3.51,3.73,3.48,3.65,108190
kha,3.73,3.89,3.7,3.69,62630
khp,2.9,2.9,2.76,2.76,53010
kkc,4.04,4.07,3.6,3.63,110900
kls,0.49,0.49,0.47,0.48,3648400
kmr,4.12,4.18,3.82,3.82,201260
