ticker,open,high,low,close,volume
agf,7.22,7.22,7.07,7.07,2070
bbc,3.67,3.67,3.63,3.62,2690
bt6,3.05,3.05,3.05,3.05,4400
gil,1.59,1.66,1.59,1.66,1610
gmd,5.03,5.03,5.03,5.03,9490
hap,3.97,4.02,3.97,4.02,1680
has,3.49,3.49,3.49,3.49,30
kha,2.37,2.37,2.37,2.37,1030
laf,7.01,7.01,6.97,6.97,1150
ree,0.97,0.98,0.97,0.98,19390
sam,1.54,1.59,1.54,1.59,3510
sav,5.25,5.25,5.25,5.26,6760
sgh,2.24,2.24,2.22,2.22,100
tms,5.85,5.87,5.85,5.87,1160
tri,14.41,14.41,14.33,14.33,300
ts4,2.55,2.55,2.55,2.55,50
vtc,7.44,7.44,7.44,7.44,30
