ticker,open,high,low,close,volume
abt,7.34,7.34,7.05,7.07,34100
acb,15.67,15.67,14.83,14.93,3110000
acl,7.61,7.76,7.58,7.61,28280
agc,13.5,13.5,12.5,12.5,26100
agf,9.39,9.39,9.01,9.4,450700
alp,9.68,9.68,9.21,9.28,94130
alt,14.19,14.51,13.49,14.08,16170
anv,4.63,4.63,4.37,4.43,396550
asp,7.36,7.36,7.12,7.18,197810
bas,11.2,11.2,10.5,11.2,44560
bbc,17.4,17.47,16.65,17.47,697200
bbs,5.91,6.32,5.84,6.02,19000
bcc,11.45,11.45,10.72,11.25,1298300
bci,20.71,20.71,18.79,19.66,907000
bhs,3.98,3.98,3.8,3.87,7500
blf,6.71,6.71,6.28,6.33,156400
bmc,21.78,21.78,21.78,21.78,64990
bmi,12.95,12.95,12.01,12.01,63710
bmp,6.9,6.96,6.84,6.9,82500
bpc,4.93,5.04,4.93,4.93,41380
bst,4.26,4.26,4.26,4.27,100
bt6,12.95,13.21,12.95,13.08,10210
bts,12.17,12.49,12.01,12.5,758400
bvs,29.24,29.24,28.14,29.25,1632300
c92,4.92,5.07,4.58,4.84,20600
can,9.11,9.18,8.44,8.57,57210
cap,0.94,0.94,0.94,0.93,2800
cdc,10.11,10.11,9.46,9.6,126500
cic,10.04,10.04,9.45,9.45,26900
cii,11.2,11.2,10.95,11.0,101510
cjc,7.31,7.31,7.18,7.3,8400
clc,5.11,5.11,4.99,5.11,196170
cmc,9.3,9.37,9.14,9.38,85700
cnt,12.17,12.8,12.17,12.32,141760
com,13.64,13.67,13.64,13.64,7830
ctb,2.87,2.89,2.84,2.84,3200
ctc,4.68,4.9,4.6,4.83,14600
ctn,8.7,8.76,8.09,8.2,66400
dae,4.76,4.76,4.33,4.39,4200
dbc,8.71,8.71,8.2,8.54,408300
dc4,5.08,5.08,5.08,5.08,13900
dcc,15.81,15.91,15.62,15.91,230700
dcl,11.54,11.54,11.43,11.43,31920
dcs,5.43,5.43,5.19,5.43,171000
dct,10.58,10.66,10.12,10.35,321190
dha,6.85,6.85,6.63,6.84,89140
dhg,13.27,13.27,13.16,13.27,30980
dhi,12.35,12.35,12.07,12.07,6400
dht,2.84,2.84,2.78,2.8,67200
dic,5.98,5.98,5.91,5.98,381010
dmc,12.78,12.9,12.54,12.9,16090
dnp,1.44,1.44,1.37,1.37,106800
dpc,9.62,9.62,9.39,9.56,33030
dpm,16.63,16.63,16.21,16.51,1022380
dpr,14.2,14.46,14.2,14.2,64130
dqc,5.14,5.3,5.06,5.08,536480
drc,4.68,4.68,4.68,4.68,60500
dst,4.6,4.6,4.52,4.61,18900
dtt,8.36,8.36,8.12,8.24,88530
dxp,3.75,3.75,3.75,3.75,75620
dxv,7.23,7.23,7.03,7.23,122140
ebs,5.49,5.49,5.0,5.17,146400
fbt,20.3,20.3,19.0,19.9,30080
fmc,1.86,1.86,1.8,1.81,69020
fpc,16.2,16.2,15.7,16.0,32850
fpt,10.84,11.0,10.68,10.76,741030
gil,4.64,4.66,4.54,4.62,249140
gmc,5.76,5.76,5.76,5.76,490
gmd,14.54,14.54,13.82,13.82,345680
gta,5.52,5.56,5.26,5.34,38550
