ticker,open,high,low,close,volume
aaa,6.47,6.47,6.37,6.47,115200
aam,7.55,7.61,7.49,7.49,8320
acb,10.95,10.95,10.29,10.34,1125772
acc,18.29,19.15,18.29,18.29,410
acl,7.71,7.88,7.71,7.88,6460
acm,7.73,7.92,6.98,6.98,337900
adc,13.67,15.02,13.67,15.02,3900
agf,15.36,15.36,15.36,15.35,100
agm,8.44,8.9,8.44,8.91,30
agr,5.2,5.3,5.1,5.1,134040
amd,10.7,10.88,10.43,10.42,634330
ame,2.71,2.71,2.71,2.71,3000
anv,3.77,3.81,3.6,3.6,25850
apc,18.09,18.09,17.42,17.42,15870
api,9.4,9.5,9.3,9.5,403700
aps,3.7,3.7,3.5,3.5,90300
arm,19.6,19.97,19.6,19.61,2500
asa,3.77,3.77,3.67,3.77,104300
asm,7.88,7.88,7.4,7.64,759420
asp,4.31,4.31,4.06,4.14,72040
avf,1.1,1.1,1.0,1.0,120410
b82,6.31,6.31,6.31,6.31,8500
bam,2.3,2.3,2.2,2.3,260800
bbc,59.0,63.32,59.0,63.32,110
bbs,10.57,11.09,10.57,10.64,1100
bcc,11.42,11.81,11.34,11.35,132470
bce,4.62,4.62,4.62,4.62,310
bcg,14.72,14.91,14.53,14.63,448820
bci,18.85,18.85,17.91,18.66,125420
bgm,3.6,3.7,3.6,3.7,2316150
bhs,12.23,12.38,12.01,12.37,266750
bht,5.01,5.01,5.01,5.01,8100
bic,20.19,20.19,19.01,19.46,145570
bid,20.18,20.27,18.91,19.0,2910110
bii,7.2,7.3,6.8,7.1,394700
bmc,13.5,13.5,12.81,13.36,3320
bmi,15.58,16.43,14.59,14.8,102930
bmp,44.07,44.94,43.64,44.5,196190
bpc,9.23,9.23,9.23,9.23,4100
brc,5.65,5.65,5.65,5.64,10
bsc,9.19,9.37,7.84,8.11,2000
bsi,6.85,6.85,6.58,6.71,64700
bt6,6.3,6.4,6.3,6.4,3120
btc,47.0,47.0,42.0,42.0,200
btp,8.65,8.72,8.52,8.52,13030
bts,9.4,9.4,9.3,9.3,10200
btt,24.46,24.53,24.46,24.54,20000
btw,12.94,12.94,12.85,12.86,1600
bvh,46.55,46.93,44.38,44.38,243650
bvs,12.27,12.36,11.83,11.83,280820
c32,17.16,17.43,16.71,16.83,15210
c47,8.82,8.82,8.58,8.58,39320
c92,13.45,13.45,13.45,13.45,300
cad,2.5,2.5,2.3,2.3,18050
