symbol,open,high,low,close,volume
agf,8.15,8.15,8.15,8.15,4000
agf,,,,8.15,0
bbc,7.5,7.5,7.5,7.5,16000
bbc,,,,7.5,0
bpc,5.39,5.39,5.39,5.39,1800
bpc,,,,5.39,0
can,,,,9.09,0
dpc,,,,7.69,0
dpc,,,,7.69,0
gil,7.18,7.18,7.18,7.18,2400
gil,,,,7.18,0
gmd,5.82,5.82,5.82,5.82,2500
gmd,,,,5.82,0
hap,6.97,6.97,6.97,6.97,600
hap,,,,6.97,0
kha,4.56,4.56,4.56,4.55,400
kha,,,,4.55,0
laf,,,,8.37,0
laf,,,,8.37,0
ree,1.86,1.86,1.86,1.86,21300
ree,,,,1.86,0
sam,2.7,2.7,2.7,2.7,19200
sam,,,,2.7,0
sav,6.61,6.61,6.61,6.6,5100
sav,,,,6.6,0
sgh,,,,2.6,0
sgh,,,,2.6,0
tms,9.11,9.11,9.11,9.11,800
tms,,,,9.11,0
ts4,3.28,3.28,3.28,3.28,100
ts4,,,,3.28,0
