ticker,open,high,low,close,volume
abt,7.09,7.09,7.03,7.03,49650
acb,15.17,15.58,14.7,14.9,4686400
acl,7.19,7.4,7.1,7.1,66400
agc,10.4,10.5,9.7,10.5,44500
agf,7.48,7.67,7.44,7.63,145520
alp,7.86,7.86,7.45,7.65,96500
alt,12.68,12.95,12.62,12.95,37450
anv,4.4,4.42,4.27,4.43,319940
asp,6.53,6.65,6.47,6.47,117400
bas,9.0,9.0,8.7,8.8,5020
bbc,14.56,14.56,14.56,14.56,359570
bbs,4.8,4.98,4.8,4.95,10800
bcc,8.2,8.47,8.14,8.41,1499000
bci,17.6,18.06,17.42,17.42,381290
bhs,3.5,3.65,3.5,3.65,20150
blf,4.95,4.95,4.71,4.81,71200
bmc,17.31,17.31,17.03,17.17,27310
bmi,10.93,10.93,10.93,10.94,79400
bmp,6.6,6.78,6.53,6.54,98230
bpc,4.45,4.56,4.41,4.52,21220
bst,3.85,3.85,3.85,3.85,1800
bt6,12.95,13.08,12.82,12.95,13830
bts,9.45,9.45,9.05,9.45,1124000
bvs,24.89,24.89,23.79,24.89,1406600
c92,4.47,4.47,4.17,4.36,5100
can,7.65,7.83,7.65,7.71,11400
cap,0.73,0.73,0.73,0.73,500
cdc,8.8,8.8,8.45,8.81,222700
cic,7.02,7.02,7.02,7.02,22600
cii,10.16,10.16,9.99,10.08,80320
clc,4.81,4.81,4.62,4.62,14630
cmc,7.85,7.93,7.39,7.55,50300
cnt,11.77,12.32,11.45,12.32,209940
com,13.55,13.97,13.55,13.97,7040
ctb,2.39,2.43,2.39,2.43,4100
ctc,3.9,3.9,3.9,3.9,200
ctn,7.19,7.64,7.13,7.64,139500
dae,3.98,3.98,3.7,3.71,1500
dbc,7.86,8.27,7.79,7.86,134700
dc4,4.26,4.26,4.03,4.12,13800
dcc,13.07,13.07,13.07,13.07,15680
dcl,11.32,11.32,11.21,11.21,8340
dcs,4.19,4.25,3.82,3.95,52900
dct,8.66,8.66,8.59,8.66,412420
dha,5.65,5.92,5.65,5.93,60810
dhg,12.17,12.39,12.17,12.17,8350
dhi,10.84,10.84,10.46,10.56,1600
dht,2.78,2.93,2.78,2.8,29800
dic,4.99,5.03,4.88,4.99,230310
dmc,11.82,11.84,11.72,11.81,34630
dnp,1.35,1.35,1.35,1.35,53170
dpc,9.27,9.27,9.27,9.27,36780
dpm,16.62,17.04,16.47,16.48,1154920
dpr,14.13,14.82,14.1,14.13,121840
dqc,4.46,4.62,4.41,4.63,671570
drc,3.58,3.61,3.53,3.53,158150
dst,3.51,3.51,3.47,3.47,1800
dtt,6.48,6.59,6.36,6.59,83260
dxp,2.94,2.95,2.89,2.95,97710
dxv,5.24,5.55,5.12,5.55,299270
ebs,4.3,4.42,4.24,4.3,64700
fbt,17.8,17.8,17.5,17.7,36580
fmc,1.58,1.63,1.58,1.63,31000
fpc,15.2,15.5,15.2,15.2,8730
fpt,10.6,10.92,10.52,10.68,605550
gil,4.27,4.35,4.23,4.27,154060
gmc,5.14,5.14,5.14,5.14,54960
gmd,14.13,14.68,14.13,14.14,333100
gta,4.9,4.9,4.81,4.9,33330
hag,18.33,18.33,17.88,18.18,357480
hai,5.43,5.43,5.22,5.23,4600
hap,5.92,6.01,5.77,6.01,474790
has,10.65,10.65,10.6,10.66,90890
hax,3.97,3.97,3.97,3.97,15690
hbc,1.62,1.62,1.62,1.62,232220
hbe,6.29,6.29,5.58,5.78,5900
hcc,1.53,1.55,1.53,1.52,3600
hct,8.87,8.87,8.48,8.48,3600
hdc,4.24,4.24,4.24,4.23,56900
hhc,5.75,5.86,5.71,5.82,9200
hjs,4.51,4.56,4.19,4.21,2800
hlc,4.92,4.92,4.63,4.63,300
hly,24.7,24.7,22.47,22.54,10700
hmc,4.29,4.29,4.2,4.29,85170
hnm,13.29,13.29,12.99,13.29,432600
hpg,3.39,3.56,3.39,3.46,800090
hps,6.82,7.1,6.82,6.96,7400
hrc,15.41,15.84,15.07,15.58,156520
hsg,2.48,2.48,2.37,2.48,488190
ht1,9.1,9.21,9.1,9.1,63950
ht2,14.73,14.73,14.53,14.64,200050
htp,2.97,3.03,2.94,2.97,24700
htv,4.49,4.68,4.49,4.68,122780
hut,1.69,1.71,1.68,1.68,4500
hvt,4.75,4.75,4.75,4.76,500
icf,7.0,7.21,6.93,7.07,161050
icg,10.37,10.49,9.87,10.43,192900
ilc,7.92,8.09,7.8,7.92,14500
imp,15.86,16.12,15.34,15.34,33620
ita,13.7,13.93,13.44,13.49,1015910
kbc,22.28,22.47,21.53,21.72,632600
kdc,5.96,6.05,5.83,5.96,112370
kha,5.38,5.45,5.21,5.41,315320
khp,3.84,3.84,3.84,3.84,102850
kkc,5.46,5.49,5.08,5.14,189700
kls,0.96,0.96,0.92,0.96,5302600
kmr,5.82,5.82,5.82,5.82,165140
ksh,12.0,12.33,12.0,12.33,15840
l10,5.31,5.31,5.19,5.31,32600
l18,3.49,3.49,3.24,3.34,25800
l43,10.05,10.44,9.91,10.17,22600
l61,4.29,4.29,4.21,4.25,28600
l62,6.99,6.99,6.99,6.98,400
laf,8.99,8.99,8.48,9.0,887350
lbe,2.94,2.94,2.79,2.79,1100
lbm,5.57,5.57,5.41,5.41,102270
lcg,12.03,12.42,11.93,11.93,679270
lgc,7.62,7.62,7.45,7.59,51600
lss,6.97,7.45,6.81,6.97,89640
ltc,8.03,8.03,7.61,8.03,31700
lut,5.58,5.58,5.1,5.16,7500
mco,8.34,8.34,8.26,8.34,5800
mcp,6.25,6.25,6.25,6.24,53200
mcv,11.2,11.2,10.95,11.2,397480
mec,8.47,8.65,8.47,8.66,41700
mhc,4.47,4.64,4.47,4.48,206670
mkv,6.05,6.05,5.77,5.77,600
mpc,6.32,6.46,6.18,6.18,216050
nav,5.01,5.01,5.01,5.01,47670
nbb,14.57,14.76,14.22,14.45,176200
nbc,2.23,2.25,2.19,2.21,14400
ngc,4.09,4.09,4.09,4.1,400
nhc,5.6,5.6,5.28,5.44,21240
nkd,24.14,24.22,23.05,23.05,165680
nlc,6.61,6.78,6.25,6.31,59900
nsc,12.11,12.59,12.05,12.59,51060
nst,5.44,5.48,5.3,5.3,1300
ntl,5.53,5.53,5.31,5.53,275430
ntp,7.58,7.58,7.11,7.29,261100
nvc,28.5,28.5,27.3,27.8,46700
one,4.16,4.16,3.86,3.86,16300
opc,8.53,8.67,8.51,8.67,67870
pac,7.21,7.25,7.21,7.26,5490
pan,7.56,7.56,7.12,7.23,212600
pet,6.22,6.52,6.19,6.51,891730
pgc,2.38,2.38,2.27,2.31,173130
pgs,2.57,2.63,2.53,2.63,223400
pit,8.01,8.12,7.9,8.13,115310
pjc,3.14,3.14,2.89,2.95,22000
pjt,2.61,2.66,2.56,2.66,81970
plc,2.87,2.87,2.7,2.86,134100
pms,5.56,5.56,5.18,5.18,3000
pnc,6.1,6.1,6.1,6.1,8000
pnj,5.12,5.12,5.07,5.12,73730
pot,6.18,6.18,5.86,5.99,56500
ppc,14.35,14.39,14.13,14.26,536020
psc,4.48,4.74,4.48,4.74,17700
ptc,5.44,5.44,5.44,5.44,60080
pts,4.11,4.16,4.03,4.17,18300
pvc,10.69,10.69,10.42,10.55,171600
pvd,28.36,28.36,27.78,27.97,43810
pve,7.2,7.27,6.79,7.27,43200
pvf,22.32,22.32,22.32,22.32,309240
pvg,5.42,5.42,5.13,5.42,157600
pvi,13.79,14.14,13.56,13.74,270500
pvs,10.16,10.36,9.87,9.98,1530800
pvt,10.11,10.34,9.94,10.11,668260
qnc,9.24,9.73,9.24,9.73,46800
qst,4.54,4.54,4.54,4.54,200
ral,13.76,13.76,13.11,13.53,642650
rcl,10.18,10.18,9.8,10.07,10400
ree,9.57,9.7,9.42,9.71,2082250
rhc,9.34,9.75,9.34,9.46,17190
ric,19.08,19.3,18.42,19.3,19780
s55,4.23,4.35,3.94,4.33,46700
s64,10.18,10.37,9.73,10.37,28600
s91,4.73,4.77,4.69,4.73,4400
s99,17.02,17.02,16.19,16.95,147800
saf,3.44,3.44,3.38,3.38,13140
sam,5.8,6.06,5.76,5.8,2732020
sav,10.59,10.59,10.07,10.07,27590
sbt,3.65,3.69,3.51,3.69,1185930
sc5,16.34,16.34,16.21,16.34,318550
scd,7.57,7.63,7.51,7.57,13560
scj,8.89,9.0,8.78,8.89,78600
sd2,4.73,4.83,4.73,4.84,120400
sd3,10.88,10.93,10.31,10.57,186900
sd4,4.52,4.52,4.42,4.49,57500
sd5,7.68,7.78,7.68,7.72,26000
sd6,4.09,4.09,3.97,4.09,67100
sd7,32.93,32.93,30.93,31.29,217300
sd9,6.61,6.74,6.58,6.68,268600
sda,12.16,12.16,11.85,11.95,49700
sdc,7.51,7.62,7.51,7.56,4500
sdd,5.2,5.25,5.04,5.14,60100
sdn,5.72,6.24,5.72,5.74,5360
sdp,7.92,7.92,7.44,7.82,52400
sds,10.26,10.39,10.26,10.39,1400
sdt,6.07,6.2,5.95,6.07,183900
seb,1.98,2.02,1.98,2.0,9800
sfc,9.67,9.67,9.58,9.59,2940
sfi,12.4,13.09,12.33,12.78,77510
sfn,4.62,4.84,4.55,4.84,3730
sgc,4.81,4.81,4.61,4.81,31120
sgd,3.77,3.92,3.77,3.89,6400
sgh,13.75,14.73,13.75,13.76,800
sgt,23.88,23.88,22.85,22.92,41280
shb,8.53,8.53,8.35,8.44,1406100
shc,16.1,16.6,16.1,16.6,20440
sic,3.71,3.73,3.55,3.73,69400
sj1,3.3,3.44,3.3,3.44,3400
sjc,5.95,6.02,5.95,6.03,4500
sjd,3.46,3.51,3.46,3.51,44950
sje,5.19,5.3,5.11,5.21,72300
sjs,21.86,22.84,21.86,22.19,83170
sks,2.57,2.62,2.44,2.44,5200
smc,5.81,5.81,5.81,5.81,8030
sng,8.16,8.62,8.16,8.59,31500
spp,3.77,3.92,3.72,3.92,16000
sra,3.99,3.99,3.58,3.58,7100
ssc,13.27,13.27,12.84,12.84,34260
ssi,13.89,14.02,13.51,14.02,3568380
ssm,4.6,4.6,4.55,4.6,178400
sss,14.05,14.05,13.09,13.38,8800
st8,2.83,2.83,2.76,2.76,7890
stb,9.75,10.06,9.71,9.9,7657650
stc,4.55,4.67,4.55,4.59,4300
stp,5.7,5.7,5.38,5.38,27700
svi,4.1,4.13,4.1,4.1,9600
szl,7.17,7.29,7.14,7.23,10920
tac,10.04,10.33,9.93,10.04,273290
tbc,10.6,10.6,9.36,9.44,337700
tbx,7.46,7.46,7.46,7.46,1000
tc6,3.48,3.48,3.37,3.41,7300
tcm,5.01,5.13,4.97,5.05,470300
tcr,4.91,4.91,4.8,4.86,38520
tcs,3.54,3.78,3.54,3.78,2700
tct,8.14,8.14,7.99,8.14,20980
tdh,13.94,14.43,13.82,14.19,174490
tdn,2.35,2.35,2.33,2.33,14300
thb,3.91,3.91,3.74,3.84,10200
tht,2.83,2.83,2.76,2.79,89300
tjc,5.87,5.87,5.68,5.87,40300
tku,4.23,4.23,4.02,4.19,17800
tlc,7.9,7.9,7.2,7.3,244000
tlt,7.52,7.72,6.85,6.85,107400
tmc,6.98,6.98,6.64,6.64,24350
tms,8.27,8.27,8.27,8.27,990
tna,1.88,1.88,1.88,1.88,10030
tnc,6.76,6.76,6.46,6.76,849170
tng,1.95,1.95,1.95,1.95,53200
tpc,4.43,4.43,4.26,4.44,539980
