ticker,open,high,low,close,volume
abt,16.48,16.95,16.48,16.95,43470
acb,24.37,24.37,23.97,24.12,74200
agf,40.33,40.33,39.14,39.15,42400
alt,42.0,42.0,42.0,42.0,5690
bbc,38.03,38.98,38.03,38.04,72320
bbs,8.26,8.26,8.0,7.99,8700
bcc,22.95,23.01,22.43,22.6,137200
bhs,8.44,8.44,8.44,8.44,77350
bmc,45.7,45.7,45.7,45.7,110
bmi,45.71,45.71,42.72,43.32,25400
bmp,22.22,22.22,21.24,21.24,4130
bpc,10.16,10.37,10.16,10.38,11890
bt6,14.58,14.58,14.47,14.58,12740
bts,32.82,34.34,32.82,34.34,45000
bvs,77.49,80.51,75.68,76.58,45200
can,16.4,16.4,15.94,15.94,19990
cic,25.98,25.98,24.48,24.98,24900
cii,17.89,17.89,17.54,17.54,21320
cjc,10.22,10.22,10.19,10.22,2100
clc,8.3,8.55,8.3,8.55,22430
com,14.21,14.61,14.21,14.41,12040
ctb,5.96,5.96,5.96,5.95,500
dae,6.7,6.7,6.6,6.6,600
dha,14.71,14.71,14.1,14.1,81660
dhg,15.27,15.32,15.27,15.32,41300
dhi,35.51,35.51,33.24,33.79,9100
dic,9.6,9.6,9.37,9.37,19710
dmc,25.15,25.15,24.55,24.55,28670
dnp,4.27,4.27,4.22,4.21,57100
dpc,18.05,18.05,18.05,18.05,14360
drc,8.5,8.56,8.44,8.44,26680
dtt,17.73,17.73,17.4,17.4,5700
dxp,3.12,3.15,3.12,3.15,5620
ebs,25.39,25.54,23.91,24.08,23000
fmc,9.05,9.05,8.84,8.84,32020
fpc,48.59,50.56,48.59,50.55,23170
fpt,36.11,36.21,36.11,36.2,176850
gil,8.43,8.43,8.33,8.33,43920
gmc,4.85,4.96,4.85,4.92,12750
gmd,48.62,48.62,47.76,47.76,77500
hai,12.28,12.28,11.83,11.83,2800
hap,15.02,15.02,14.66,14.65,79220
has,29.99,29.99,29.99,29.99,101490
hax,4.44,4.44,4.44,4.44,20340
hbc,4.0,4.07,4.0,4.08,57620
hjs,8.05,8.05,7.55,7.68,9900
hly,11.23,11.26,10.39,11.23,4400
hmc,10.23,10.47,10.23,10.23,6030
hnm,34.98,35.14,34.65,34.65,23800
hps,13.68,13.68,13.41,13.41,2000
hrc,69.58,69.2,68.83,68.83,132070
htp,10.26,10.95,9.87,10.16,18400
htv,9.47,9.71,9.47,9.71,42420
imp,25.72,25.72,25.25,25.48,8460
ita,29.04,29.04,28.66,28.66,193080
kdc,26.59,26.59,26.59,26.59,72650
kha,8.84,8.84,8.84,8.84,96800
khp,8.86,8.88,8.86,8.88,73310
laf,8.27,8.27,8.27,8.27,40580
lbm,8.67,8.67,8.67,8.67,5080
lgc,6.18,6.22,6.18,6.22,1700
ltc,17.06,17.06,16.87,16.87,800
mco,22.9,22.9,22.9,22.9,600
mcp,5.92,6.06,5.92,6.02,4130
mcv,25.43,25.43,25.11,25.11,14020
mec,15.27,15.29,14.73,14.73,3800
mhc,13.07,13.07,13.07,13.07,27520
nav,32.88,32.88,32.88,32.88,32420
nbc,4.88,5.15,4.88,5.08,17800
nhc,6.96,6.96,6.96,6.96,14680
nkd,97.45,98.63,97.45,97.45,45840
nlc,6.52,6.63,6.52,6.63,8300
nsc,14.79,14.79,14.79,14.78,39830
nst,10.94,11.13,10.91,10.91,3100
ntp,17.01,17.01,16.4,16.4,131800
pac,5.34,5.34,5.34,5.34,26500
