symbol,open,high,low,close,volume
agf,8.33,8.33,8.33,8.33,7300
agf,,,,8.33,0
bbc,7.5,7.5,7.5,7.5,6100
bbc,,,,7.5,0
bpc,,,,5.92,0
bpc,,,,5.92,0
can,9.33,9.33,9.33,9.33,1000
can,,,,9.33,0
dpc,7.6,7.6,7.6,7.6,200
dpc,,,,7.6,0
gil,7.21,7.21,7.21,7.21,1400
gil,,,,7.21,0
gmd,5.88,5.88,5.88,5.88,2100
gmd,,,,5.88,0
hap,6.93,6.93,6.93,6.93,200
hap,,,,6.93,0
kha,4.42,4.42,4.42,4.42,4900
kha,,,,4.42,0
laf,,,,8.74,0
laf,,,,8.74,0
ree,1.88,1.88,1.88,1.88,10600
ree,,,,1.88,0
sam,2.72,2.72,2.72,2.72,3000
sam,,,,2.72,0
sav,6.8,6.8,6.8,6.8,6100
sav,,,,6.8,0
sgh,,,,2.55,0
sgh,,,,2.55,0
tms,9.23,9.23,9.23,9.23,200
tms,,,,9.23,0
ts4,3.32,3.32,3.32,3.31,100
ts4,,,,3.31,0
