symbol,open,high,low,close,volume
bbc,11.08,11.08,11.08,11.09,27500
bbc,,,,11.09,0
bpc,7.22,7.22,7.22,7.22,15000
bpc,,,,7.22,0
can,12.44,12.44,12.44,12.44,6500
can,,,,12.44,0
dpc,9.7,9.7,9.7,9.7,3500
dpc,,,,9.7,0
gil,6.61,6.61,6.61,6.61,8400
gil,,,,6.61,0
gmd,6.77,6.77,6.77,6.77,16500
hap,7.69,7.69,7.69,7.7,1700
hap,,,,7.7,0
laf,9.93,9.93,9.93,9.93,1100
laf,,,,9.93,0
ree,3.11,3.11,3.11,3.11,38000
ree,,,,3.11,0
sam,2.61,2.61,2.61,2.61,44000
sam,,,,2.61,0
sgh,4.13,4.13,4.13,4.13,4000
sgh,,,,4.13,0
tms,9.68,9.68,9.68,9.67,10200
tms,,,,9.67,0
