symbol,open,high,low,close,volume
agf,8.03,8.03,8.03,8.03,1000
agf,,,,8.03,0
bbc,6.99,6.99,6.99,6.99,5900
bbc,,,,6.99,0
bpc,5.45,5.45,5.45,5.45,100
bpc,,,,5.45,0
can,8.12,8.12,8.12,8.12,800
can,,,,8.12,0
dpc,7.12,7.12,7.12,7.12,300
dpc,,,,7.12,0
gil,6.87,6.87,6.87,6.86,1000
gil,,,,6.86,0
gmd,5.64,5.64,5.64,5.64,100
gmd,,,,5.64,0
hap,6.68,6.68,6.68,6.68,1100
hap,,,,6.68,0
kha,4.4,4.4,4.4,4.4,7300
kha,,,,4.4,0
laf,9.23,9.23,9.23,9.23,600
laf,,,,9.23,0
ree,1.84,1.84,1.84,1.84,20900
ree,,,,1.84,0
sam,2.71,2.71,2.71,2.71,6700
sam,,,,2.71,0
sav,6.33,6.33,6.33,6.33,13800
sav,,,,6.33,0
sgh,2.44,2.44,2.44,2.44,500
sgh,,,,2.44,0
tms,,,,8.74,0
tms,,,,8.74,0
ts4,,,,3.06,0
ts4,,,,3.06,0
