ticker,open,high,low,close,volume
aaa,13.4,13.5,13.0,4.48,272300
abt,19.84,20.16,19.79,20.16,9290
acb,8.01,8.01,7.76,7.86,203800
acc,13.13,13.13,13.08,13.08,3010
acl,9.52,9.68,9.52,9.68,210
agf,10.19,10.19,10.19,10.2,10
agm,12.87,12.87,12.56,12.55,1080
agr,4.66,4.66,4.57,4.66,65170
alt,13.33,13.33,13.33,13.33,200
alv,2.83,2.83,2.83,2.83,900
amv,1.86,1.86,1.86,1.86,200
anv,2.51,2.69,2.51,2.69,87810
apc,8.53,8.53,8.45,8.44,1090
apg,2.02,2.02,2.02,2.02,25900
api,2.6,2.6,2.5,2.5,62200
app,3.81,3.81,3.72,3.76,5500
aps,3.4,3.4,3.1,3.2,496800
arm,9.36,9.36,9.36,9.36,1300
asa,13.72,13.81,13.52,13.53,72600
asm,4.85,4.9,4.68,4.68,569220
asp,3.14,3.14,3.07,3.08,26050
avs,3.3,3.4,3.3,3.3,19600
bbc,15.01,15.01,14.39,14.39,37370
bbs,4.58,4.58,4.58,4.58,300
bcc,2.98,3.06,2.91,2.91,81000
bce,3.44,3.52,3.39,3.44,30490
bci,10.89,10.96,10.47,10.68,390
bgm,5.18,5.27,5.0,5.0,1119210
bhs,8.72,8.99,8.72,8.83,853740
bht,3.29,3.47,3.2,3.47,3200
bic,4.76,4.9,4.69,4.76,25870
bkc,6.9,7.0,6.6,7.0,32100
blf,1.52,1.52,1.47,1.52,13400
bmc,27.12,27.12,26.4,26.45,117920
bmp,13.05,13.05,12.89,13.02,7040
bpc,3.87,3.87,3.87,3.87,200
brc,6.32,6.32,6.32,6.32,12510
bsi,2.44,2.51,2.44,2.44,87560
bt6,5.62,5.62,5.62,5.63,23520
bth,5.1,5.1,5.1,5.1,1600
btp,3.25,3.25,3.14,3.19,181810
bts,3.5,3.5,3.5,3.5,1000
btt,11.06,11.06,11.06,11.06,50
btw,5.97,6.59,5.97,6.59,400
bvh,29.49,29.49,29.4,29.5,671180
bvs,9.35,9.44,8.99,8.98,1010600
c32,4.95,5.2,4.95,5.19,123280
c47,5.16,5.16,5.16,5.16,10
can,15.26,17.17,15.26,17.17,200
cci,4.47,4.47,4.47,4.47,10
ccl,3.5,3.5,3.41,3.5,28890
ccm,6.07,6.07,6.07,6.07,500
cdc,3.41,3.41,3.29,3.29,6650
chp,3.86,3.86,3.86,3.86,100
cic,2.0,2.0,2.0,2.0,27600
cig,2.4,2.5,2.4,2.5,11090
cii,17.85,17.85,17.48,17.48,200710
cjc,6.5,6.5,6.5,6.5,200
ckv,5.56,5.76,5.36,5.36,7600
clc,5.6,5.76,5.6,5.76,6610
clg,4.3,4.4,4.3,4.4,50430
clp,7.6,7.6,7.6,7.6,980
clw,6.62,6.62,6.62,6.62,1980
cmc,3.8,3.8,3.8,3.8,8500
cmg,3.13,3.13,3.05,3.13,11080
cmi,6.04,6.04,5.66,5.76,244300
cms,4.99,4.99,4.94,4.99,14600
cmv,11.14,11.2,11.14,11.2,2100
cmx,3.4,3.5,3.4,3.5,7920
cng,10.28,10.28,10.06,10.24,25710
cnt,6.0,6.0,6.0,6.0,10
cpc,6.8,6.8,6.8,6.79,1000
csm,8.07,8.07,7.88,7.89,214710
cta,3.8,4.0,3.8,4.0,8300
ctc,5.21,5.21,5.21,5.21,8500
ctd,17.52,17.52,17.52,17.52,3000
ctg,12.87,13.23,12.87,13.23,2640050
cti,4.75,4.75,4.75,4.75,50
ctm,2.9,2.9,2.9,2.9,1400
ctn,4.13,4.13,4.13,4.13,1000
cts,4.22,4.22,4.09,4.09,142900
ctx,6.9,7.5,6.9,7.5,200
cvn,6.2,6.2,5.9,5.9,97300
d11,5.58,5.58,5.53,5.58,10000
d2d,5.0,5.0,5.0,5.0,200
dad,4.33,4.38,4.33,4.38,12200
dae,4.93,5.19,4.93,5.19,2100
dag,4.96,4.96,4.96,4.97,6510
dbc,11.61,11.61,11.38,11.44,51400
dc2,4.69,4.69,4.69,4.69,3400
dc4,3.03,3.03,3.03,3.03,100
dcl,2.27,2.27,2.27,2.27,5700
dcs,3.5,3.5,3.3,3.3,1035100
dct,2.6,2.6,2.5,2.6,93120
ddm,1.0,1.0,0.9,0.9,12830
dha,5.84,6.02,5.78,6.02,4970
dhc,2.37,2.37,2.37,2.37,120
dhg,27.01,27.41,26.81,26.8,11170
dhi,5.7,5.7,5.7,5.7,2500
dhl,6.4,6.9,6.3,6.5,10200
dhm,27.39,27.95,26.08,26.07,655730
dic,4.67,4.67,4.46,4.45,104980
did,5.0,5.0,4.7,4.7,2200
dig,6.97,6.97,6.83,6.83,645160
dl1,2.76,2.94,2.76,2.94,2400
dlg,3.86,3.94,3.86,3.94,571150
dmc,11.97,11.97,11.97,11.96,10
dnm,7.28,7.28,6.88,6.88,500
dnp,1.33,1.33,1.31,1.31,800
dny,3.46,3.56,3.41,3.46,35400
dpc,8.48,8.48,8.48,8.48,1200
dpm,17.99,18.04,17.84,17.94,583120
dpr,24.39,24.39,23.08,23.07,200
dqc,7.86,7.95,7.81,7.91,24190
drc,9.69,9.77,9.65,9.69,122740
drh,1.92,2.08,1.92,2.0,63190
drl,12.46,12.46,12.46,12.46,210
dsn,15.23,15.37,15.2,15.19,13030
dta,3.3,3.4,3.3,3.4,3020
dtl,11.22,11.49,10.86,11.5,50010
dtt,5.65,5.65,5.65,5.65,10
dvp,13.76,13.76,13.76,13.76,4840
dxg,2.96,3.04,2.93,2.99,325600
dxp,7.38,7.4,7.31,7.31,21800
dxv,3.51,3.6,3.51,3.6,25100
dzm,4.21,4.21,4.21,4.21,10000
ebs,4.13,4.13,4.03,4.03,126400
eci,5.03,5.19,4.93,5.19,4300
efi,4.87,4.96,4.87,4.96,102200
eib,12.99,13.26,12.99,13.16,953050
eid,4.67,4.77,4.67,4.77,10500
emc,4.18,4.25,4.18,4.18,14120
eve,10.77,10.77,10.73,10.77,5650
fcn,6.84,6.84,6.58,6.72,183050
fdc,12.6,12.6,12.6,12.61,10
flc,3.56,3.68,3.56,3.56,1840300
fmc,2.26,2.35,2.26,2.34,1170
fpt,10.41,10.41,10.19,10.19,71260
gas,27.18,27.18,26.9,26.9,77850
gbs,2.9,3.0,2.8,2.8,15100
gdw,5.33,5.75,5.33,5.75,6600
ggg,1.1,1.1,1.1,1.1,1300
gil,11.66,11.66,11.39,11.39,30120
gmc,7.32,7.32,7.1,7.11,1660
gmd,7.8,7.84,7.67,7.76,501980
gmx,5.56,5.56,5.56,5.56,100
gsp,3.7,3.76,3.65,3.7,46830
gta,4.12,4.12,4.06,4.06,8190
gtt,6.3,6.3,6.3,6.3,101670
had,14.77,14.82,14.35,14.35,1500
hag,17.38,17.38,17.14,17.23,1017840
hap,2.07,2.07,2.02,2.03,179420
hat,14.15,15.42,14.15,14.57,3200
hax,1.09,1.09,1.09,1.09,730
hbc,2.76,2.78,2.68,2.72,333490
hbs,6.4,6.5,6.1,6.5,66500
hcc,3.78,3.97,3.78,3.97,700
hcm,4.93,5.06,4.88,5.04,406740
hda,3.52,3.52,3.11,3.11,200
hdc,5.38,5.38,5.26,5.3,7640
hdg,5.02,5.1,4.87,4.91,101180
hdo,6.6,6.7,6.3,6.3,161300
hgm,26.93,26.93,26.93,26.93,1000
hhg,1.75,1.75,1.75,1.75,400
hhl,1.6,1.6,1.6,1.6,6000
hjs,3.72,3.72,3.67,3.67,30600
hla,4.4,4.5,4.4,4.4,100740
hmc,3.42,3.46,3.42,3.46,22580
hmh,5.76,5.76,5.54,5.54,3900
hnm,5.12,5.12,4.92,4.92,1600
hom,3.96,3.96,3.96,3.96,24400
hpg,3.1,3.1,3.02,3.08,465600
hqc,3.26,3.34,3.19,3.19,788560
hrc,19.11,19.11,19.05,19.06,2700
hsg,3.28,3.34,3.27,3.31,245710
ht1,2.83,2.9,2.83,2.83,21770
hti,3.73,3.73,3.73,3.74,20
htp,3.29,3.29,3.29,3.3,1000
htv,6.67,6.67,6.62,6.67,7810
hu1,4.1,4.1,4.0,4.11,10110
hu3,3.28,3.28,3.2,3.2,1230
hut,3.92,3.97,3.77,3.77,525300
hvg,7.36,7.46,7.36,7.43,22490
hvt,3.45,3.45,3.45,3.46,100
hvx,3.71,3.71,3.53,3.53,1360
icf,3.0,3.2,3.0,3.1,16720
icg,4.54,4.69,4.46,4.53,553100
idi,3.41,3.46,3.31,3.41,228950
idj,3.4,3.4,3.2,3.3,264800
ijc,5.88,5.94,5.81,5.94,1406430
imp,13.43,13.43,13.43,13.43,3000
inn,4.96,4.99,4.96,4.95,2900
ita,4.09,4.18,4.09,4.09,8854270
itc,6.76,6.76,6.67,6.76,1267590
itd,2.54,2.54,2.49,2.49,50230
itq,13.85,13.94,13.85,13.94,8500
ivs,3.42,3.5,3.34,3.5,107300
jvc,13.9,13.9,13.41,13.41,32330
kac,7.53,7.53,7.53,7.53,10
kbc,5.03,5.03,5.03,5.03,2314370
kdc,14.79,14.79,14.37,14.72,44500
kdh,3.58,3.65,3.51,3.54,64630
kha,6.09,6.51,6.03,6.52,120870
khb,3.27,3.27,3.09,3.18,131000
khp,4.63,4.81,4.63,4.64,36870
kkc,3.87,3.87,3.82,3.82,5700
kls,0.67,0.67,0.64,0.64,3254000
kmr,2.25,2.25,2.09,2.09,142580
ksa,8.91,9.0,8.73,8.73,1173760
ksb,4.04,4.04,4.01,4.01,14700
ksd,2.0,2.0,1.9,1.9,491600
ksh,6.4,6.4,6.0,6.2,5510
kss,5.36,5.36,5.12,5.12,815480
kts,12.59,12.59,11.67,12.35,11100
l10,4.2,4.38,4.2,4.2,4900
l35,2.45,2.66,2.45,2.66,4300
l43,4.72,4.72,4.72,4.72,100
l61,4.81,4.88,4.74,4.88,2600
l62,4.7,4.7,4.7,4.69,300
laf,3.8,4.0,3.8,4.0,32530
las,7.89,8.01,7.86,7.92,77700
lbe,3.77,3.77,3.77,3.77,5300
lbm,5.77,5.96,5.77,5.83,27860
lcg,6.43,6.52,6.35,6.34,2911050
lcm,13.23,13.8,12.91,13.8,741300
lcs,6.76,6.76,6.5,6.5,16600
lgc,3.78,3.95,3.78,3.95,2980
lgl,2.12,2.18,2.06,2.06,24910
lig,3.65,3.65,3.48,3.65,5400
lm7,2.83,2.92,2.73,2.73,400
lm8,6.03,6.03,5.72,5.88,30
lo5,2.29,2.29,2.29,2.29,9000
lss,8.92,8.92,8.92,8.92,99600
ltc,3.7,3.7,3.46,3.46,2100
lut,7.0,7.0,7.0,7.0,100
max,5.1,5.3,5.1,5.1,207700
mbb,6.8,6.8,6.7,6.75,1156600
mcf,4.8,4.89,4.8,4.89,1000
mcg,3.6,3.6,3.5,3.5,388310
mcp,7.07,7.07,7.07,7.07,1410
mdc,3.25,3.25,3.25,3.25,1000
mdg,2.28,2.35,2.28,2.34,770
mec,3.37,3.37,3.37,3.37,2000
mhc,1.14,1.14,1.14,1.14,3550
mic,11.8,11.9,11.3,11.9,1200
mih,10.7,10.7,10.7,10.7,200
mkv,6.83,6.83,6.57,6.57,15800
mnc,1.62,1.62,1.62,1.62,5000
mpc,11.71,11.74,11.52,11.52,10510
msn,62.65,65.51,62.01,65.52,77050
nag,2.34,2.34,2.34,2.34,300
nav,4.22,4.22,4.22,4.22,2620
nbb,10.39,10.52,9.85,10.48,520
nbc,3.46,3.46,3.37,3.37,27400
ndn,1.9,1.93,1.79,1.83,253100
net,7.85,8.17,7.85,8.17,1500
nhs,11.77,11.77,11.69,11.77,31670
nkg,4.0,4.0,4.0,4.0,10
nlc,5.79,5.79,5.79,5.79,1000
nsc,29.03,29.37,29.03,29.37,19720
nsn,4.1,4.1,4.1,4.1,500
nt2,2.29,2.29,2.29,2.3,600
ntl,10.44,10.64,10.37,10.44,1586040
ntp,11.95,12.17,11.95,12.17,12600
nvb,6.5,6.6,6.5,6.6,200
nvc,1.1,1.2,1.1,1.2,188600
nvn,4.5,4.5,4.5,4.5,120
nvt,5.3,5.3,5.2,5.2,173640
och,11.69,11.69,11.42,11.43,20500
ogc,9.52,9.61,9.32,9.42,2154980
one,3.61,3.61,3.61,3.61,200
opc,15.63,15.63,15.21,15.42,28870
ors,2.0,2.1,2.0,2.0,123500
pac,4.88,4.91,4.88,4.92,1330
pan,7.44,7.63,7.44,7.44,35000
pcg,3.89,4.37,3.89,4.36,3100
pct,2.3,2.3,2.3,2.3,7800
pdc,3.2,3.3,3.2,3.3,2000
pdn,7.21,7.21,6.81,7.06,12720
pdr,6.01,6.49,6.01,6.49,20010
pet,5.53,5.57,5.49,5.53,129710
pgc,3.17,3.29,3.17,3.29,807790
pgd,9.46,9.46,9.23,9.3,26900
pgi,5.32,5.32,4.96,4.96,23130
pgs,7.19,7.19,7.02,7.06,453400
pgt,3.6,3.6,3.3,3.3,36200
phh,3.62,3.71,3.53,3.62,21500
phr,10.46,10.46,10.21,10.39,3680
phs,2.9,2.9,2.9,2.9,100
pht,4.6,4.8,4.6,4.8,55440
pit,5.25,5.25,5.25,5.25,120
pjt,3.13,3.13,3.13,3.13,6420
plc,6.81,6.85,6.64,6.64,16300
pmc,14.57,14.77,14.57,14.77,1800
pnc,3.2,3.52,3.2,3.52,3500
pnj,10.13,10.13,9.95,10.07,177070
pom,9.62,9.85,9.62,9.85,5320
pot,6.06,6.06,6.06,6.06,8900
ppc,5.95,6.2,5.8,6.2,1452010
ppi,3.64,3.64,3.55,3.64,59540
pps,5.17,5.26,5.17,5.18,200200
psi,3.9,3.9,3.8,3.9,7600
ptb,2.96,3.08,2.96,3.08,1810
ptc,3.73,3.73,3.67,3.72,410670
ptd,1.72,2.0,1.72,2.0,3800
pti,5.62,5.74,5.62,5.74,1300
ptl,3.0,3.0,2.9,2.9,461350
pts,4.3,4.3,3.91,4.3,900
pv2,4.0,4.0,3.8,3.9,340100
pvc,9.61,9.61,9.38,9.38,149800
pvd,21.12,21.12,20.56,20.84,253630
pve,4.54,4.6,4.41,4.47,232500
pvf,8.05,8.05,7.76,7.86,1579290
pvg,5.68,5.75,5.61,5.61,193400
pvi,10.23,10.23,10.16,10.16,37400
pvl,3.5,3.5,3.2,3.3,1182600
pvr,5.0,5.0,4.9,5.0,9900
pvs,9.16,9.16,8.9,8.97,1602500
pvt,2.66,2.66,2.54,2.54,127020
pvv,3.0,3.0,2.9,3.0,167700
pvx,4.7,4.9,4.6,4.8,16568000
pxa,2.77,2.77,2.77,2.76,289500
pxi,3.56,3.65,3.56,3.65,53800
pxs,4.15,4.21,4.15,4.15,209830
pxt,4.0,4.4,4.0,4.4,22100
qcg,6.13,6.22,6.04,6.22,53270
qhd,2.28,2.32,2.28,2.32,1000
qnc,4.68,4.77,4.68,4.77,7800
qtc,5.66,5.66,5.66,5.66,100
ral,17.48,17.62,17.13,17.62,14040
rcl,7.53,7.53,7.53,7.53,100
rdp,4.15,4.15,4.15,4.15,600
ree,9.6,9.66,9.42,9.48,385550
rhc,10.3,10.3,10.3,10.3,700
s55,4.64,4.77,4.41,4.76,16800
s74,4.85,4.85,4.85,4.85,100
s91,3.5,3.5,3.5,3.49,200
s96,3.3,3.3,3.3,3.3,121000
s99,3.57,3.65,3.49,3.57,28300
sam,3.24,3.29,3.14,3.19,1172620
sav,4.0,4.0,4.0,4.0,10
sba,2.57,2.57,2.46,2.45,4570
sbc,11.8,12.0,11.8,12.0,10700
sbs,1.1,1.1,1.1,1.1,127430
sbt,8.07,8.36,8.07,8.24,221290
sc5,9.42,9.56,9.01,9.56,25170
scd,7.23,7.23,6.94,7.01,970
scj,2.38,2.38,2.38,2.38,100
scl,2.48,2.75,2.48,2.75,33700
scr,4.43,4.5,4.08,4.15,8110600
sd2,3.5,3.5,3.38,3.44,35800
sd4,1.97,2.03,1.97,1.97,12500
sd5,2.37,2.4,2.37,2.4,7900
sd6,3.46,3.52,3.35,3.35,39300
sd7,5.6,5.6,5.4,5.5,33300
sd9,3.79,3.84,3.63,3.63,29000
sda,3.09,3.09,2.96,3.02,1600
sdb,1.8,1.8,1.8,1.8,100
sdd,3.1,3.2,3.0,3.0,264800
sdg,11.21,12.1,11.21,12.1,28200
sdn,8.78,8.78,8.78,8.77,100
sdp,3.05,3.05,2.97,2.97,8900
sdt,5.19,5.24,5.19,5.24,4200
sdu,4.7,4.7,4.3,4.3,8000
sdy,1.7,1.7,1.6,1.6,200
seb,5.69,5.93,5.69,5.93,1100
sec,14.34,14.34,14.34,14.34,110
sed,5.27,5.27,5.21,5.27,12200
sel,5.31,5.31,5.31,5.31,29800
sfc,11.05,11.05,11.05,11.05,50
sfi,9.6,9.6,9.48,9.48,3640
sfn,6.02,6.02,6.02,6.02,1500
sgd,4.58,4.58,4.58,4.58,2100
sgt,4.3,4.3,4.3,4.3,100
shb,4.26,4.26,3.97,3.96,13411700
shi,2.48,2.48,2.38,2.48,14950
