ticker,open,high,low,close,volume
aaa,4.72,4.75,4.65,4.72,219400
abt,20.25,20.55,20.25,20.55,130
acb,7.81,8.01,7.76,8.0,126600
acc,14.28,14.65,14.28,14.65,5000
acl,9.43,9.51,9.43,9.52,2380
adc,6.62,6.62,6.62,6.62,100
agf,9.53,9.53,9.53,9.53,200
agm,11.3,11.3,11.3,11.3,900
agr,5.03,5.12,5.03,5.12,25640
alp,10.5,10.7,10.5,10.7,740
alt,6.88,6.95,6.88,6.95,14000
alv,3.25,3.43,3.25,3.43,9100
amv,2.32,2.32,2.32,2.32,100
anv,2.24,2.27,2.21,2.24,27490
apc,8.2,8.2,8.12,8.12,6060
apg,2.29,2.29,2.29,2.3,600
api,2.7,2.8,2.7,2.8,2000
app,4.14,4.14,4.14,4.14,300
aps,3.4,3.6,3.4,3.6,594800
arm,9.1,9.67,9.1,9.68,3600
asa,14.4,14.98,14.4,14.97,57600
asm,3.97,4.02,3.85,3.96,363390
asp,3.56,3.56,3.42,3.49,81900
avf,7.22,7.3,6.95,7.31,273770
avs,4.8,4.8,4.7,4.7,18400
bbc,17.39,17.39,17.21,17.21,10310
bbs,4.7,4.7,4.7,4.7,100
bcc,3.83,4.06,3.83,4.06,137500
bce,3.82,3.91,3.82,3.91,19760
bci,9.77,10.4,9.77,10.12,5580
bgm,4.38,4.47,4.29,4.46,213750
bhs,8.99,8.99,8.77,8.94,49560
bht,3.47,3.47,3.47,3.47,2600
bic,6.02,6.16,5.95,6.09,58190
bkc,9.1,9.4,9.0,9.2,12700
blf,1.52,1.57,1.52,1.57,400
bmc,33.07,33.97,33.07,33.37,83550
bmi,6.24,6.36,6.02,6.36,128370
bmp,15.66,15.81,15.66,15.66,5020
bpc,4.54,4.88,4.54,4.88,4200
brc,6.44,6.44,6.44,6.43,210
bsi,2.73,2.87,2.66,2.87,26240
bt6,5.75,6.23,5.75,6.23,340
bth,4.6,4.6,4.6,4.6,100
btp,4.81,4.97,4.7,4.98,150510
bts,4.0,4.0,4.0,4.0,2000
btt,13.76,13.76,13.06,13.06,1220
bvh,45.68,46.99,43.94,46.99,249400
bvs,10.89,11.25,10.89,11.16,370500
bxh,3.36,3.36,3.36,3.36,100
c32,5.81,5.81,5.81,5.81,3510
c47,6.69,6.74,6.69,6.7,18160
cad,1.1,1.1,1.0,1.1,2200
can,17.93,17.93,17.93,17.93,100
cap,6.09,6.09,6.09,6.09,2000
cci,4.32,4.32,4.32,4.32,10
ccl,3.5,3.68,3.5,3.68,63770
ccm,7.99,7.99,7.99,7.99,500
cdc,3.62,3.62,3.49,3.48,3160
chp,4.17,4.17,4.17,4.17,100
cig,2.7,2.8,2.6,2.8,37820
cii,17.48,17.48,17.11,17.19,85860
ckv,5.43,5.5,5.43,5.43,4900
clg,7.82,8.11,7.82,8.11,46870
clw,8.63,8.63,8.63,8.63,10
cmc,4.3,4.3,3.7,3.7,700
cmg,4.04,4.11,3.96,4.12,19210
cmi,5.57,5.95,5.48,5.85,152200
cms,6.13,6.13,6.07,6.07,6200
cmv,11.28,11.28,11.28,11.28,30
cng,12.38,12.42,12.33,12.33,4960
cnt,4.8,5.0,4.8,5.0,180
com,18.59,18.59,18.59,18.6,1000
cpc,8.39,8.69,8.39,8.69,200
csc,1.85,1.85,1.85,1.86,100
csm,10.04,10.11,9.85,10.08,386390
ct6,4.91,4.91,4.91,4.91,100
cta,4.0,4.1,4.0,4.1,7100
ctc,4.88,4.88,4.88,4.88,100
ctd,19.12,19.12,19.12,19.12,2250
ctg,13.51,13.59,13.37,13.45,898730
cti,4.48,4.62,4.35,4.61,12200
ctm,3.4,3.5,3.4,3.5,1200
cts,4.28,4.28,4.17,4.28,50800
ctv,4.4,4.4,4.4,4.4,100
cvn,4.3,4.5,4.2,4.5,21600
cvt,1.58,1.69,1.58,1.69,600
d11,5.08,5.08,5.08,5.08,100
d2d,4.97,4.97,4.97,4.97,10
dad,5.24,5.24,5.24,5.24,4000
dag,6.85,6.89,6.85,6.89,4000
dbc,12.34,12.34,12.0,12.11,13700
dc4,3.42,3.47,3.42,3.42,3400
dcl,3.0,3.0,3.0,3.0,10
dcs,3.7,4.0,3.7,4.0,866100
dct,2.6,2.7,2.6,2.7,10230
ddm,1.2,1.3,1.2,1.3,3590
dha,6.21,6.21,6.21,6.21,1590
dhc,2.73,2.73,2.53,2.53,20
dhg,29.63,29.63,29.02,29.02,3060
dhi,8.0,8.0,7.3,7.3,3500
dhl,5.0,5.1,5.0,5.1,1300
dhm,11.87,12.05,11.59,11.87,209150
dht,4.3,4.3,4.1,4.1,400
dic,4.81,4.95,4.81,4.88,97660
did,4.7,4.7,4.7,4.7,100
dig,7.0,7.17,6.89,7.05,112760
dih,8.58,8.58,8.58,8.58,1900
dl1,3.12,3.12,3.01,3.01,6500
dlg,4.19,4.28,4.02,4.19,1019810
dmc,11.48,11.48,10.99,11.44,220
dnm,10.21,10.26,10.11,10.11,10600
dny,4.25,4.25,4.25,4.25,2000
dpc,8.78,8.78,8.78,8.78,1000
dpm,21.43,21.58,20.77,21.57,340290
dpr,25.57,25.8,24.66,25.8,9850
dqc,8.83,9.25,8.83,9.2,74280
drc,13.61,13.84,13.37,13.85,386060
drh,1.58,1.66,1.58,1.67,44250
drl,12.15,12.15,12.15,12.15,5000
dsn,17.88,18.0,17.65,17.84,19440
dst,1.7,1.7,1.7,1.7,100
dta,3.6,3.7,3.5,3.7,4700
dtc,3.3,3.3,3.3,3.3,11000
dtl,11.4,11.4,11.4,11.41,7000
dtt,5.02,5.02,5.02,5.02,5000
dvp,16.34,16.34,16.34,16.33,600
dxg,3.46,3.46,3.37,3.39,108180
dxp,8.87,8.92,8.87,8.87,12900
dxv,3.32,3.41,3.32,3.41,17660
dzm,4.22,4.22,4.22,4.21,100
ebs,4.29,4.34,4.24,4.34,131900
eci,5.14,5.14,5.14,5.14,6000
efi,5.49,5.67,5.49,5.67,55600
eib,14.22,14.32,14.04,14.13,225940
eid,4.75,4.75,4.75,4.75,3000
elc,15.87,15.87,15.24,15.24,4540
emc,4.53,4.74,4.53,4.74,40
eve,10.4,10.4,9.92,9.92,2510
fcn,6.03,6.07,5.88,6.03,53290
fdc,12.54,13.28,12.54,13.28,1010
flc,3.85,4.14,3.85,4.02,822000
fmc,2.41,2.53,2.41,2.53,42920
fpt,11.1,11.29,11.1,11.25,60350
gas,31.79,32.07,31.58,32.07,39940
gbs,2.8,2.9,2.7,2.9,72600
gdt,6.44,6.44,6.26,6.44,18820
gdw,6.05,6.05,6.05,6.05,10500
ggg,1.1,1.3,1.1,1.1,36600
gil,10.22,10.39,10.22,10.22,23460
gmc,7.55,7.71,7.31,7.59,560
gmd,12.5,12.89,12.5,12.84,250860
gsp,3.86,3.92,3.86,3.91,10530
gta,4.63,4.63,4.63,4.63,1400
gtt,11.8,12.0,11.7,12.0,62750
hag,20.64,21.19,20.48,21.2,551200
hai,7.41,7.45,7.41,7.45,1100
hap,2.4,2.44,2.35,2.4,129940
har,18.89,18.89,18.44,18.89,45470
hax,1.64,1.64,1.64,1.64,11300
hbc,3.3,3.4,3.3,3.4,263690
hbs,6.0,6.0,6.0,6.0,200
hcm,5.41,5.47,5.31,5.44,88980
hct,4.69,4.84,4.69,4.84,1100
hdc,5.99,6.46,5.92,6.45,40
hdg,5.0,5.04,4.77,4.89,25740
hdo,5.9,6.3,5.9,6.2,154500
hev,6.91,6.91,6.58,6.58,600
hgm,30.66,30.98,30.66,30.66,1500
hhc,8.39,8.45,8.39,8.45,1000
hhg,1.48,1.48,1.48,1.48,3500
hhl,1.5,1.5,1.5,1.5,1800
hhs,8.86,8.86,7.89,7.89,460
hjs,3.91,4.02,3.91,4.02,42500
hla,5.8,6.0,5.6,5.8,230550
hlc,6.5,6.54,6.45,6.54,15800
hlg,7.7,7.7,7.7,7.7,130
hly,11.22,11.22,11.22,11.22,100
hmc,3.77,3.81,3.64,3.77,420
hmh,6.84,6.94,6.84,6.93,10900
hnm,4.53,4.63,4.53,4.63,7000
hom,4.62,4.77,4.62,4.76,17500
hot,18.71,18.71,18.71,18.71,10
hpg,3.42,3.51,3.38,3.52,362260
hqc,3.84,3.92,3.77,3.92,675730
