ticker,open,high,low,close,volume
abt,18.18,18.18,17.4,18.18,27690
acb,22.23,23.46,22.23,23.35,62200
agf,40.04,40.93,39.15,40.04,51900
alt,20.3,20.59,20.3,20.3,3660
bbc,30.02,30.02,29.45,30.02,55390
bbs,5.99,5.99,5.61,5.63,16900
bcc,23.08,23.08,21.95,22.51,635000
bhs,8.96,8.96,8.96,8.96,149490
bmc,9.08,9.08,9.08,9.09,1600
bmi,47.23,49.29,47.23,49.29,48000
bmp,24.6,24.6,24.6,24.6,36660
bpc,9.12,9.12,9.12,9.11,29180
bt6,15.61,15.61,15.5,15.61,28540
bts,29.38,30.53,29.23,29.38,118700
bvs,72.39,72.39,70.48,72.09,18400
can,15.55,15.55,15.15,15.55,35560
cic,17.99,17.99,17.99,17.99,3100
cii,20.77,21.0,20.77,20.77,70280
cjc,11.9,12.0,11.8,12.0,500
clc,8.6,8.6,8.52,8.6,28620
cmc,17.36,18.27,17.36,18.28,1400
com,13.39,13.39,13.39,13.39,13600
ctb,4.07,4.07,4.07,4.07,1600
dha,12.93,12.93,12.93,12.93,109980
dhg,14.2,14.55,13.9,14.2,17160
dhi,20.19,20.19,18.48,19.16,3500
dic,8.74,8.79,8.74,8.75,34000
dmc,28.97,28.97,28.97,28.97,10810
dnp,3.39,3.39,3.39,3.39,45660
dpc,25.59,25.59,25.01,25.59,40390
drc,8.6,8.6,8.51,8.6,63570
dtt,17.73,17.73,17.56,17.73,3320
dxp,2.85,2.85,2.84,2.85,10450
ebs,17.22,17.22,15.9,16.34,16600
fmc,9.42,9.42,9.42,9.41,11880
fpc,37.42,37.42,37.42,37.42,8230
fpt,41.21,41.88,41.21,41.2,79810
gil,7.92,7.92,7.92,7.92,46680
gmc,4.5,4.5,4.46,4.5,8170
gmd,52.91,52.91,52.91,52.91,245060
hai,10.33,10.58,10.32,10.32,8600
hap,12.66,12.66,12.48,12.66,115230
has,21.38,21.38,21.11,21.38,65350
hax,3.41,3.41,3.26,3.41,4050
hbc,3.75,3.75,3.75,3.75,6040
hjs,8.05,8.43,8.05,8.43,16000
hly,6.23,6.78,6.23,6.77,200
hmc,8.48,8.48,8.48,8.49,22160
hnm,47.94,49.96,47.14,47.94,87400
hps,8.47,8.62,8.47,8.47,6100
hrc,75.73,75.73,75.73,75.72,32230
htp,5.1,5.2,5.08,5.18,3100
htv,9.26,9.26,8.83,9.27,59510
imp,29.51,29.72,28.67,29.52,53510
ita,23.4,23.4,22.29,23.41,238190
kdc,20.39,21.08,20.3,20.4,193720
kha,7.87,7.87,7.87,7.87,32710
khp,7.15,7.15,7.15,7.14,139580
laf,8.91,8.91,8.91,8.91,67820
lbm,5.62,5.75,5.47,5.62,10400
lgc,5.34,5.5,5.34,5.34,1080
ltc,10.95,10.95,10.95,10.95,300
mco,13.36,14.29,13.36,14.3,2900
mcp,5.76,5.76,5.76,5.75,620
mcv,28.17,28.17,28.17,28.17,25310
mhc,12.86,12.86,12.74,12.86,56640
nav,23.35,23.35,23.35,23.35,35880
nbc,6.87,6.87,6.7,6.82,15400
nhc,5.21,5.59,5.21,5.2,4100
nkd,83.25,83.25,81.78,83.25,103010
nlc,6.44,6.44,6.44,6.44,4000
nsc,10.9,10.9,10.58,10.9,70240
nst,11.14,11.29,11.02,11.29,4400
ntp,20.3,20.71,19.65,20.46,18600
pac,5.92,5.92,5.92,5.92,19990
pan,13.08,13.19,12.64,13.09,7600
pgc,11.76,11.93,11.68,11.76,120430
pjc,4.93,5.29,4.73,4.8,15300
pjt,7.33,7.33,7.33,7.33,19670
plc,8.18,8.22,8.08,8.17,7300
pms,9.75,9.75,9.58,9.74,24340
pnc,13.42,13.42,12.4,13.42,93910
pot,34.32,34.32,33.34,34.32,31200
ppc,39.18,39.59,39.18,39.18,288690
psc,6.73,6.8,6.73,6.8,6400
ptc,31.5,32.39,30.4,32.09,31500
pts,5.48,5.48,5.04,5.44,37500
pvd,54.35,54.35,54.35,54.35,133820
ral,43.77,44.48,43.77,43.76,55280
ree,24.3,24.3,24.3,24.3,196600
rhc,20.22,20.22,20.22,20.21,14400
s55,4.3,4.3,4.3,4.3,100
s64,12.27,13.1,12.27,13.1,1700
s91,12.13,12.43,12.1,12.44,3700
s99,3.5,3.5,3.5,3.5,900
saf,6.6,6.64,6.52,6.59,9500
sam,32.36,32.36,32.36,32.36,97420
sav,24.32,25.46,24.32,24.32,16870
scd,24.43,24.43,24.2,24.43,6250
sd6,4.19,4.19,4.19,4.19,7900
sd9,7.08,7.77,7.08,7.61,67700
sda,23.22,24.48,22.21,24.23,4900
sdc,19.49,19.95,19.49,19.95,300
sdn,10.11,10.76,10.11,10.11,4300
sdt,15.68,16.61,15.68,16.26,28100
sfc,4.8,4.8,4.8,4.8,17050
sfi,14.11,14.11,14.11,14.11,32940
sfn,13.63,13.63,13.13,13.63,16460
sgc,9.58,9.58,9.58,9.58,6430
sgd,8.72,8.72,8.62,8.72,7800
sgh,16.32,16.32,16.32,16.32,1500
sic,5.08,5.18,4.68,5.08,32100
sj1,7.32,7.32,7.03,7.32,5550
sjd,9.22,9.3,9.22,9.21,54210
sje,8.74,9.37,8.57,9.36,13200
sjs,60.59,60.59,60.59,60.58,99900
smc,7.38,7.38,7.38,7.38,65150
ssc,23.0,23.0,22.39,23.0,77280
ssi,23.99,24.45,23.88,23.99,221300
stb,17.25,17.34,17.25,17.25,505450
stc,16.56,16.56,15.68,15.94,2700
stp,5.62,5.62,5.39,5.39,6800
svc,82.27,82.83,79.95,82.27,53200
tac,18.92,18.92,18.92,18.92,39090
tbc,21.84,21.84,20.36,20.36,111300
tcr,14.89,15.11,14.89,14.89,16360
tct,5.02,5.02,5.02,5.02,9080
tdh,35.54,35.54,34.71,35.53,88700
tku,19.43,19.82,19.27,19.43,50400
tlc,75.25,75.25,73.38,74.97,48600
tmc,10.21,10.21,10.21,10.21,25350
tms,15.04,15.04,15.04,15.04,19990
tna,3.07,3.07,3.07,3.07,14400
tph,10.33,11.14,10.33,11.01,2800
tri,40.26,40.35,40.26,40.26,66310
ts4,10.97,10.97,10.74,10.98,7150
ttc,8.34,8.34,8.34,8.34,58500
txm,16.3,16.83,15.92,16.56,29700
tya,29.49,29.49,29.49,29.49,82140
uni,4.95,4.95,4.95,4.95,12230
vc2,15.6,16.72,15.6,16.33,7800
vgp,12.34,12.46,12.34,12.35,21450
vid,15.14,15.73,15.14,15.14,34360
vip,22.86,22.86,22.05,22.86,93780
vis,10.59,10.59,10.59,10.59,2750
vmc,19.04,19.47,17.88,19.0,27800
vnc,9.24,9.96,9.24,9.71,30800
vnm,13.58,13.87,13.58,13.58,128220
vnr,15.24,15.24,14.44,14.76,8900
vpk,6.51,6.51,6.37,6.51,23330
vsh,23.82,23.82,23.82,23.82,407620
vtb,15.0,15.22,15.0,15.0,6750
vtc,30.51,30.51,29.98,30.51,11090
vtl,9.22,9.22,8.93,8.94,26100
vts,8.26,9.02,8.26,9.02,6600
vtv,3.49,3.49,3.38,3.49,3300
