ticker,open,high,low,close,volume
aaa,6.07,6.17,6.07,6.17,93000
aam,7.18,7.18,6.75,7.12,5140
abt,38.08,38.08,38.08,38.08,10
acb,9.84,10.07,9.84,9.9,129860
acc,18.22,18.22,18.22,18.21,10
acl,7.87,7.87,7.71,7.88,2730
acm,4.72,4.72,4.15,4.15,545600
adc,15.78,18.48,15.78,18.48,700
agm,8.51,8.51,8.51,8.52,30
agr,4.7,4.8,4.7,4.8,120020
alt,9.53,9.53,9.53,9.53,100
amd,9.87,10.24,9.78,9.87,519220
anv,3.55,3.72,3.55,3.55,9180
apc,16.94,17.04,16.94,17.04,4510
apg,4.14,4.14,3.86,3.86,300
api,9.6,9.9,9.6,9.9,252100
aps,3.3,3.4,3.3,3.4,23800
arm,19.02,19.61,19.02,19.61,400
asa,3.38,3.38,3.28,3.28,54800
asm,7.88,7.96,7.72,7.72,420870
asp,4.14,4.31,4.14,4.14,3370
avf,0.9,0.9,0.8,0.9,98700
b82,6.91,6.91,6.91,6.91,100
bam,1.8,1.9,1.8,1.9,118800
bbc,58.52,58.52,58.52,58.52,1180
bbs,11.02,11.02,11.02,11.01,530
bcc,9.33,9.48,9.25,9.25,115800
bce,4.02,4.02,3.9,3.9,23630
bcg,14.72,14.81,14.72,14.81,147730
bci,18.37,18.37,18.37,18.37,500
bgm,3.2,3.5,3.2,3.5,2591570
bhs,11.34,11.78,11.34,11.78,1072000
bht,4.72,5.01,4.63,5.01,19200
bic,20.46,21.18,20.46,20.91,44940
bid,20.81,21.26,20.81,20.81,916910
bii,7.0,7.3,6.8,7.3,193600
blf,3.34,3.34,3.34,3.33,700
bmc,11.02,11.29,10.81,10.95,15820
bmi,15.37,15.87,15.37,15.58,136980
bmp,41.26,42.34,41.26,42.34,85610
bpc,9.09,9.09,8.94,8.94,400
brc,6.3,6.3,6.3,6.3,1430
bsi,6.82,6.89,6.82,6.89,10250
bt6,6.3,6.3,6.3,6.3,13590
btp,8.12,8.52,8.12,8.52,410
bts,8.5,9.4,8.5,9.4,1100
btw,12.61,12.61,12.61,12.61,200
bvh,41.36,42.3,41.36,42.12,212620
bvs,11.83,12.89,11.83,11.92,70400
bxh,9.8,10.97,9.8,10.97,66000
c32,16.5,16.55,16.33,16.33,14210
c47,8.64,8.94,8.58,8.7,17800
c92,14.84,14.84,14.84,14.84,500
cad,2.6,2.8,2.4,2.4,16200
cap,12.35,12.35,12.35,12.35,2000
cav,16.62,16.8,16.62,16.8,110
ccl,2.65,2.65,2.56,2.65,50330
cdc,5.29,5.36,5.21,5.21,13720
ceo,9.66,9.84,9.59,9.59,867800
chp,12.35,12.42,12.35,12.42,3256
cig,1.9,1.9,1.9,1.9,1090
cii,20.15,20.15,19.29,19.63,4017580
cjc,15.88,15.88,15.88,15.88,300
clg,6.0,6.0,5.6,5.6,12710
cmc,4.5,4.5,4.5,4.5,1000
cmg,10.59,10.82,10.59,10.75,13110
cmi,9.9,10.0,9.8,10.0,10500
cms,7.71,7.71,7.71,7.71,19600
cmt,11.9,12.0,11.0,11.8,330
cmv,10.9,10.9,10.9,10.9,5000
cmx,6.0,6.0,5.8,5.8,5150
cng,20.81,21.24,20.81,21.1,2030
com,24.02,24.02,24.02,24.02,140
cpc,14.53,15.28,14.09,15.28,31000
csc,7.27,7.27,7.27,7.27,2500
csm,15.45,15.62,15.34,15.45,21060
csv,14.32,14.66,14.32,14.46,3640
cta,3.4,3.4,3.2,3.2,3800
