symbol,open,high,low,close,volume
agf,8.06,8.06,8.06,8.06,1000
agf,,,,8.06,0
bbc,7.31,7.31,7.31,7.31,13000
bbc,,,,7.31,0
bpc,,,,5.45,0
bpc,,,,5.45,0
can,8.8,8.8,8.8,8.8,2100
can,,,,8.8,0
dpc,7.22,7.22,7.22,7.22,1800
dpc,,,,7.22,0
gil,6.88,6.88,6.88,6.88,1000
gil,,,,6.88,0
gmd,5.9,5.9,5.9,5.9,4500
gmd,,,,5.9,0
hap,,,,6.91,0
hap,,,,6.91,0
has,4.45,4.45,4.45,4.45,15500
kha,4.33,4.33,4.33,4.33,3100
kha,,,,4.33,0
laf,,,,9.89,0
laf,,,,9.89,0
ree,1.83,1.83,1.83,1.84,12900
ree,,,,1.84,0
sam,2.78,2.78,2.78,2.78,500
sam,,,,2.78,0
sav,6.37,6.37,6.37,6.37,9100
sav,,,,6.37,0
sgh,,,,2.51,0
sgh,,,,2.51,0
tms,8.74,8.74,8.74,8.74,200
tms,,,,8.74,0
ts4,,,,3.19,0
ts4,,,,3.19,0
