ticker,open,high,low,close,volume
abt,16.78,16.78,16.62,16.62,53510
acb,18.01,18.01,17.4,17.44,201500
acl,20.91,20.91,20.91,20.91,217480
agf,34.88,34.88,34.52,34.52,14410
alt,33.26,34.86,32.06,34.87,43550
bbc,54.52,55.16,53.89,53.89,79440
bbs,5.94,6.03,5.94,5.94,2100
bcc,20.7,20.76,20.47,20.53,25400
bhs,8.9,8.9,8.7,8.78,115630
bmc,65.9,66.41,65.0,65.26,46880
bmi,35.21,35.21,34.21,34.21,3400
bmp,16.98,16.98,16.98,16.98,730
bpc,10.38,10.41,10.17,10.41,2350
bt6,14.8,14.8,14.35,14.58,12670
bts,32.28,32.82,31.67,32.82,3000
bvs,78.49,78.49,76.28,76.28,1700
can,14.14,14.14,13.88,13.88,16770
cic,18.74,18.74,16.87,16.87,3000
cii,16.5,16.5,16.11,16.11,39540
cjc,7.66,7.66,7.66,7.66,100
clc,8.29,8.29,8.05,8.29,47990
cmc,19.42,19.42,19.42,19.42,2900
com,68.0,68.0,67.0,12.84,2800
ctb,4.93,4.93,4.85,4.85,3300
dae,4.47,4.53,4.26,4.52,600
dha,13.6,13.6,13.43,13.51,88840
dhg,20.92,20.92,20.71,20.92,12210
dhi,24.22,24.22,24.22,24.22,300
dic,8.51,8.51,8.39,8.39,7900
dmc,36.94,36.94,36.48,36.94,49890
dnp,3.63,3.63,3.51,3.63,73790
dpc,16.52,16.52,16.41,16.52,35510
drc,8.31,8.31,8.19,8.19,26890
dtt,18.24,18.24,17.93,18.19,5600
dxp,2.66,2.68,2.61,2.68,21940
ebs,6.94,7.38,6.94,7.37,8200
fmc,6.25,6.49,6.19,6.49,39140
fpc,58.0,58.0,58.0,58.0,4670
fpt,22.97,23.27,22.86,22.87,397330
gil,7.37,7.44,7.32,7.37,64690
gmc,5.45,5.5,5.39,5.5,47570
gmd,37.76,37.76,36.61,36.61,56630
gta,16.4,16.4,16.22,16.22,30230
hai,10.85,10.85,10.83,10.85,1600
hap,15.74,15.83,15.56,15.56,76970
has,29.17,29.17,27.81,27.81,111260
hax,6.0,6.04,5.92,5.92,35080
hbc,6.56,6.56,6.46,6.45,19030
hjs,5.46,5.54,5.46,5.54,3100
hly,6.18,6.18,6.12,6.12,900
hmc,11.0,11.0,10.6,10.85,61330
hnm,29.69,29.69,28.87,28.95,12600
hps,8.63,8.68,8.58,8.63,6300
hrc,62.43,62.43,62.05,62.06,21760
htp,6.75,6.75,6.75,6.75,100
htv,12.0,12.0,11.45,11.56,138020
imp,39.98,40.21,39.04,39.74,30430
ita,30.62,30.62,30.18,30.18,57420
kdc,28.09,28.09,27.52,27.63,19700
kha,7.39,7.42,7.16,7.32,45730
khp,7.21,7.21,7.1,7.16,41520
laf,8.32,8.68,8.22,8.68,80280
lbm,17.73,17.73,17.73,17.73,48080
lgc,9.17,9.17,9.17,9.17,5290
mcp,7.97,8.15,7.97,8.15,2400
mcv,24.06,24.13,23.15,23.28,48630
mec,11.54,11.74,11.54,11.73,1100
mhc,11.9,11.9,11.69,11.69,60800
nav,27.47,27.47,26.96,26.95,7390
nbc,3.8,3.87,3.77,3.76,13600
nhc,5.61,5.61,5.54,5.54,1100
nkd,137.62,137.62,135.85,137.02,15360
nlc,3.98,4.17,3.93,3.98,16700
nsc,11.23,11.23,10.9,11.01,15140
nst,7.51,7.51,7.42,7.42,1800
ntp,13.82,14.13,13.82,13.97,63600
pac,5.02,5.24,5.02,5.2,84090
pan,12.18,12.56,12.18,12.27,17800
pgc,8.47,8.47,8.3,8.35,20120
pjc,3.41,3.48,3.41,3.48,500
pjt,7.26,7.26,7.12,7.19,19750
plc,5.12,5.12,5.12,5.11,100
pms,9.72,9.72,9.55,9.55,8670
pnc,14.39,14.66,14.12,14.12,25120
pot,21.65,22.07,21.39,21.39,17300
ppc,26.55,26.55,25.45,26.32,497120
psc,5.91,5.91,5.91,5.9,100
ptc,24.3,24.82,24.03,24.03,7100
pts,4.85,4.85,4.85,4.85,1000
pvd,46.36,46.97,45.75,46.36,248500
pvi,30.52,30.52,30.24,30.28,30200
ral,40.1,40.1,39.74,39.74,11300
rcl,23.36,23.36,22.92,23.12,10300
ree,21.47,21.47,20.85,21.0,220240
rhc,14.92,14.92,14.39,14.39,4770
ric,65.17,65.17,64.56,64.57,75950
s55,4.64,4.64,4.64,4.64,1200
s64,11.37,11.4,11.37,11.4,4900
s91,10.42,10.42,10.42,10.42,700
s99,16.56,16.56,16.56,16.56,100
saf,6.84,6.84,6.68,6.84,8160
sam,24.15,24.15,23.67,23.83,116960
sav,29.45,29.93,28.98,28.97,3040
scd,19.47,19.47,19.04,19.04,10800
sd5,5.98,5.98,5.91,5.91,1800
sd9,7.5,7.56,7.03,7.2,16700
sda,27.76,27.93,27.26,27.93,7100
sdc,11.58,11.58,11.58,11.59,700
sdn,11.07,11.07,10.52,10.52,13550
sdt,13.78,13.81,13.63,13.63,4100
sfc,7.63,7.93,7.51,7.93,30420
sfi,14.42,14.42,14.2,14.2,3620
sfn,9.43,9.43,8.83,9.15,4400
sgc,8.27,8.27,7.88,7.87,16980
sgd,8.7,8.87,8.7,8.7,5600
sgh,29.8,29.8,29.05,29.04,10540
shc,41.31,41.31,40.08,41.31,82020
sic,4.18,4.18,4.18,4.18,500
sj1,6.41,6.49,6.27,6.27,2870
sjd,9.52,9.63,9.41,9.48,20820
sje,7.25,7.25,7.13,7.13,2400
sjs,79.34,79.66,78.07,78.39,123920
smc,8.04,8.04,7.96,8.04,18960
ssc,22.79,22.79,22.59,22.79,7570
ssi,25.42,25.66,25.39,25.58,259200
sss,35.17,35.33,35.17,35.17,3700
stb,18.84,18.84,18.33,18.33,1047040
stc,8.91,8.91,8.69,8.69,1500
stp,6.1,6.1,5.92,5.92,1100
svc,48.59,48.59,47.49,47.49,13600
tac,42.8,43.13,41.84,42.81,56110
tbc,10.55,10.7,10.29,10.33,107500
tcr,13.98,13.98,13.98,13.98,11700
tct,25.59,25.59,25.02,25.59,24000
tdh,28.76,28.76,28.43,28.43,29910
tku,9.47,9.47,9.27,9.27,2600
tlc,33.09,33.75,32.25,33.65,13500
tmc,10.12,10.37,10.12,10.38,23090
tms,15.49,15.99,15.49,15.99,12460
tna,3.83,3.83,3.76,3.76,5450
tnc,19.39,19.39,19.2,19.19,132070
tph,10.67,11.07,10.67,11.07,700
trc,46.66,46.66,45.83,46.25,39040
tri,44.12,44.12,43.25,44.11,44490
ts4,13.04,13.2,13.04,13.2,3860
ttc,10.97,10.97,10.89,10.93,31440
txm,14.01,14.01,13.9,13.96,1800
tya,18.02,18.02,17.81,17.81,22340
uni,12.14,12.29,12.06,12.22,20910
vc2,11.75,11.75,11.61,11.67,1900
vfc,20.09,20.09,19.84,19.94,10200
vgp,12.67,12.67,12.11,12.64,16370
vid,16.66,16.66,16.34,16.5,16930
vip,20.88,20.88,20.74,20.88,14030
vis,12.19,12.19,12.06,12.19,112530
vmc,12.69,12.69,11.85,12.06,4000
vnc,7.44,7.44,7.3,7.3,1000
vne,17.41,17.68,17.41,17.41,93160
vnm,11.79,11.79,11.43,11.43,243060
vpk,7.28,7.28,6.9,7.22,6400
vsh,15.58,15.58,15.27,15.57,359650
vtb,11.45,11.48,11.37,11.48,16130
vtc,23.01,23.29,22.55,22.55,4190
vtl,9.79,9.79,9.79,9.79,2900
vts,8.24,8.31,8.24,8.23,1000
vtv,4.29,4.29,4.29,4.29,1200
