symbol,open,high,low,close,volume
agf,9.01,9.01,9.01,9.0,4500
agf,,,,9.0,0
bbc,10.9,10.9,10.9,10.9,18100
bbc,,,,10.9,0
bpc,7.22,7.22,7.22,7.22,2500
bpc,,,,7.22,0
can,12.49,12.49,12.49,12.49,5700
can,,,,12.49,0
dpc,9.61,9.61,9.61,9.61,500
dpc,,,,9.61,0
gil,6.85,6.85,6.85,6.85,7000
gil,,,,6.85,0
gmd,6.54,6.54,6.54,6.54,5200
hap,7.58,7.58,7.58,7.58,8700
hap,,,,7.58,0
laf,9.94,9.94,9.94,9.93,100
laf,,,,9.93,0
ree,3.22,3.22,3.22,3.22,29200
ree,,,,3.22,0
sam,2.66,2.66,2.66,2.65,7700
sam,,,,2.65,0
sav,9.65,9.65,9.65,9.65,47200
sgh,4.0,4.0,4.0,4.0,3400
sgh,,,,4.0,0
tms,9.6,9.6,9.6,9.6,4000
tms,,,,9.6,0
