ticker,open,high,low,close,volume
aaa,12.9,13.0,12.6,12.6,1736230
aam,11.95,13.2,11.95,12.8,360
aav,8.3,8.7,8.3,8.7,159000
abt,35.5,35.5,35.5,35.5,410
acb,22.7,22.9,22.6,22.7,1367912
acc,19.0,19.4,19.0,19.4,50
acl,23.5,23.5,22.5,23.15,4670
acm,0.4,0.5,0.3,0.4,325110
ads,10.85,11.65,10.65,11.65,9110
agf,3.45,3.7,3.45,3.45,730
agm,10.15,10.15,10.15,10.15,40
agr,3.44,3.44,3.34,3.36,138880
amd,2.18,2.19,2.01,2.02,3632770
ame,6.5,6.5,6.4,6.4,1800
amv,23.5,23.9,23.2,23.8,122100
anv,22.3,22.95,22.3,22.8,285790
apc,20.85,20.85,20.0,20.3,2070
apg,9.68,9.7,9.5,9.5,520280
api,9.2,9.2,8.5,9.1,1500
aps,1.9,1.9,1.9,1.9,200
arm,36.0,36.0,36.0,36.0,100
art,2.6,2.6,2.4,2.4,3751748
asm,6.78,6.87,6.76,6.79,2158580
asp,6.8,7.3,6.8,7.1,64420
ast,86.0,86.7,84.9,85.2,34310
atg,0.68,0.73,0.68,0.68,141750
bbc,61.0,61.0,58.5,58.5,390
bcc,7.0,7.0,6.5,7.0,50800
bce,6.94,6.99,6.81,6.9,31640
bcg,8.09,8.1,7.95,8.07,259630
bfc,11.85,12.0,11.7,11.7,196760
bhn,77.3,77.3,77.3,77.3,270
bic,24.75,25.3,24.75,25.3,9000
bid,46.3,47.15,46.0,46.1,872650
bii,0.9,1.0,0.8,0.9,498510
bmc,14.0,14.3,13.6,14.0,32910
bmi,25.15,25.2,24.7,24.8,64320
bmp,46.15,47.95,45.5,45.55,68450
brc,10.3,10.3,10.3,10.3,10
bsi,8.1,8.1,7.87,7.97,56040
btp,12.15,12.2,12.15,12.2,1990
bts,4.7,4.7,4.7,4.7,30
btt,37.5,38.0,36.15,36.15,570
btw,29.0,29.0,29.0,29.0,100
bvh,69.0,69.5,68.5,69.4,137330
bvs,10.0,10.0,9.7,10.0,33660
bwe,23.6,23.8,22.9,22.95,130570
bxh,12.6,12.6,10.4,10.4,2000
c32,23.45,23.45,22.4,22.7,11830
c47,10.3,10.7,10.1,10.5,4100
c69,8.6,8.7,8.6,8.6,583715
cap,30.0,30.1,29.9,30.0,9000
cci,14.1,14.3,14.1,14.3,1250
ccl,8.2,8.35,8.0,8.15,171800
cdc,16.0,16.8,16.0,16.8,880
cdn,18.0,19.8,18.0,19.8,3500
cee,16.4,16.4,15.45,15.45,1570
ceo,9.6,9.6,9.3,9.5,349036
cet,3.2,3.2,3.2,3.2,11600
chp,20.4,20.4,20.4,20.4,3480
cia,15.0,15.0,15.0,15.0,1300
cig,2.41,2.41,2.34,2.34,340
cii,22.0,22.6,21.5,22.6,232600
ckv,14.8,15.0,14.8,15.0,400
clc,32.0,33.0,32.0,33.0,930
clg,3.12,3.12,2.73,2.73,46930
clh,13.4,14.7,13.4,14.7,200
cll,25.6,27.1,25.6,26.5,680
clw,19.7,19.7,19.7,19.7,10
cmc,9.5,9.5,9.5,9.5,200
cmg,35.8,35.95,35.2,35.2,9740
cms,3.0,3.0,3.0,3.0,100
cmx,15.0,15.0,14.4,14.7,7000
cng,23.9,24.4,23.4,24.4,27770
com,47.6,47.6,47.6,47.6,10
cpc,21.5,21.5,19.1,21.3,1000
crc,13.45,13.5,13.3,13.45,20400
cre,24.5,24.8,24.4,24.6,195590
csc,29.5,32.2,27.2,30.8,60300
csm,13.7,13.7,13.3,13.65,9760
csv,21.5,21.75,21.3,21.5,13470
ctd,53.7,53.7,52.6,52.9,109630
ctf,22.8,23.45,22.5,23.4,165460
ctg,20.7,21.1,20.65,21.05,4624920
cti,21.9,22.9,21.4,22.9,975900
ctp,4.4,4.4,3.9,4.1,56600
cts,7.3,7.38,7.0,7.3,42230
ctx,12.8,12.8,12.8,12.8,10000
cvn,10.5,11.7,10.5,11.7,3100
cvt,20.6,20.8,20.5,20.75,241090
d2d,79.7,80.9,78.8,79.1,66890
dad,19.9,23.0,18.9,20.9,600
dae,17.0,17.0,17.0,17.0,1300
dag,6.91,6.97,6.8,6.88,279840
dah,10.0,10.1,9.58,9.58,3600570
dbc,24.0,24.2,23.6,23.95,222410
dbd,55.0,56.0,54.6,54.9,24260
dcl,26.65,27.9,26.6,26.6,518080
dcm,6.7,6.7,6.62,6.63,192410
ddg,27.0,27.2,26.8,27.1,68139
dgc,24.9,25.0,23.5,24.4,130203
dgw,23.0,23.2,22.8,23.1,458420
dha,31.5,32.0,30.35,31.0,4210
dhc,37.0,38.0,37.0,37.9,193840
