ticker,open,high,low,close,volume
aaa,25.33,25.83,25.11,25.11,1363400
abt,29.02,29.02,27.67,28.94,420
acb,17.76,18.49,17.64,18.3,3381864
acc,20.87,20.87,20.54,20.54,1010
acl,7.94,7.99,7.94,7.99,13010
acm,2.2,2.3,2.1,2.3,3442310
ads,14.61,14.76,14.61,14.72,112770
agf,9.1,9.2,9.1,9.2,1500
agm,8.24,8.47,8.2,8.2,2190
agr,6.03,6.03,5.79,5.8,1181020
alv,11.8,12.9,11.8,12.9,50802
amd,11.1,11.15,11.0,11.0,638910
amv,9.16,9.43,9.16,9.16,3700
anv,8.36,8.36,7.97,7.96,138130
apc,46.0,46.0,43.6,44.5,9890
apg,5.33,5.33,4.89,4.9,334730
api,34.5,34.7,31.5,34.7,12100
aps,3.9,3.9,3.8,3.9,156450
art,13.79,13.79,13.04,13.04,487330
asa,3.0,3.2,3.0,3.0,37200
asm,9.59,9.81,9.59,9.81,4062810
asp,5.8,5.8,5.52,5.64,56350
atg,4.14,4.14,4.0,4.07,109420
ats,23.2,24.0,22.8,23.6,115769
bax,16.56,16.56,16.56,16.55,100
bcc,7.87,8.14,7.87,8.13,275720
bce,4.42,4.42,4.34,4.35,4510
bcg,7.06,7.14,7.03,7.07,361890
bci,29.9,30.0,29.9,29.9,4670
bfc,33.82,33.82,33.09,33.2,34930
bhn,99.29,100.94,97.45,100.86,41590
bic,32.49,33.15,32.2,33.01,17580
bid,20.6,20.65,20.3,20.4,1296670
bii,2.9,3.0,2.8,2.9,242400
blf,4.3,4.5,4.3,4.5,300
bmc,15.27,15.31,15.27,15.27,7070
bmi,27.28,27.28,26.49,27.14,9710
bmp,68.63,68.63,66.04,67.25,561040
bpc,14.64,14.64,14.64,14.64,10000
brc,9.09,9.09,9.09,9.08,5000
bsc,15.47,15.47,15.47,15.47,10
bsi,11.49,11.57,11.42,11.41,12400
bst,10.39,10.39,10.39,10.39,100
bt6,5.2,5.2,5.0,5.0,4200
btp,9.03,9.03,9.03,9.03,100
btt,34.04,36.39,34.04,36.39,26140
btw,14.02,14.02,14.02,14.02,1000
bvg,1.4,1.5,1.3,1.5,16000
bvh,56.27,56.27,55.48,55.58,195030
bvs,18.01,18.01,17.66,18.01,20100
bwe,26.48,26.86,25.72,25.91,268030
c21,19.15,19.23,19.06,19.23,8150
c32,27.94,28.14,27.78,28.02,49950
c47,18.27,19.36,18.19,19.19,224660
c69,5.29,5.58,5.22,5.37,157900
c92,6.9,6.9,6.9,6.9,100
cap,27.76,27.91,26.82,27.76,4420
cav,49.07,49.07,46.78,47.44,111640
cci,12.82,12.82,12.82,12.83,30
ccl,4.75,4.75,4.58,4.58,199380
cdc,14.23,15.12,13.68,14.87,5190
cdo,3.76,3.79,3.7,3.72,452010
cee,24.3,24.44,24.2,24.2,119850
ceo,8.53,8.61,8.44,8.61,619880
cet,6.45,6.54,6.45,6.45,51100
chp,22.11,22.11,21.71,21.72,87070
cig,2.57,2.74,2.41,2.74,8620
cii,32.9,32.9,32.0,32.05,458370
clc,43.32,43.32,42.45,42.62,4540
clg,6.0,6.0,5.5,5.89,13550
cll,23.95,24.29,23.16,23.16,7010
clw,14.98,17.09,14.98,17.09,4120
cmc,6.6,6.6,6.6,6.6,3010
cmg,15.05,15.05,14.62,14.79,11510
cmt,9.89,9.99,9.25,9.99,1740
cmv,17.77,17.77,17.77,17.77,20
cmx,4.5,4.69,4.5,4.69,1150
cng,23.95,24.12,23.78,24.12,8860
cpc,31.01,33.13,30.12,32.15,1200
csc,13.94,14.12,13.94,14.03,19812
csm,14.44,14.44,13.91,13.9,220310
csv,28.29,28.53,28.21,28.37,34530
ctb,19.73,21.69,19.73,21.68,1100
ctc,4.5,4.5,4.5,4.5,2100
ctd,197.16,197.16,195.85,195.94,12010
ctf,14.39,14.55,14.39,14.55,10370
ctg,18.85,18.9,18.66,18.7,1507280
cti,29.4,29.6,29.07,29.31,523230
ctp,20.66,20.99,20.16,20.66,193300
cts,9.68,9.72,9.51,9.51,236630
ctt,5.68,5.68,5.68,5.69,700
ctx,6.08,7.01,6.08,6.11,4300
cvn,5.6,5.7,5.5,5.5,17900
cvt,34.44,34.44,34.1,34.31,372579
d2d,21.79,23.83,20.82,23.13,219810
dad,15.39,15.39,15.39,15.38,700
dag,10.51,10.96,10.51,10.96,635740
dah,4.31,4.41,4.3,4.36,818980
dbc,23.91,24.08,23.65,23.65,73301
dbd,46.42,46.7,46.42,46.51,12302
dbt,13.33,13.33,12.94,13.25,17000
dc2,9.11,9.11,9.11,9.11,100
dc4,8.83,8.83,8.6,8.75,13800
dcl,22.98,22.98,22.74,22.93,22270
dcm,11.38,11.38,11.22,11.22,1075790
dcs,2.4,2.6,2.4,2.5,319468
dgc,26.37,26.77,26.37,26.77,61750
dgl,31.27,31.65,31.17,31.65,45800
dgw,15.79,16.17,15.69,15.98,294750
dha,32.19,32.28,31.48,31.92,59240
dhc,20.84,20.84,20.24,20.38,24140
dhg,101.15,103.72,101.15,103.05,68760
dhm,5.33,5.44,5.3,5.3,227900
dhp,9.0,9.0,9.0,9.0,100
dht,35.98,38.66,35.98,37.32,15718
