ticker,open,high,low,close,volume
abt,6.16,6.16,6.16,6.16,20
acb,9.12,9.12,9.12,9.12,95400
acl,8.85,8.85,8.85,8.86,7100
agf,9.42,9.42,9.42,9.43,10
alp,9.68,9.68,9.68,9.68,1300
alt,11.67,11.67,11.67,11.68,210
anv,10.52,10.52,10.52,10.52,110
asp,4.81,4.81,4.81,4.81,40
bbc,17.2,17.2,17.2,17.2,1900
bbs,4.35,4.35,4.35,4.35,100
bcc,7.95,7.95,7.95,7.95,13600
bhs,5.03,5.03,5.03,5.02,100
blf,8.34,8.34,8.34,8.33,6300
bmc,19.17,20.25,19.17,20.26,106220
bmi,8.33,8.33,8.33,8.34,13500
bmp,5.78,5.78,5.61,5.61,9450
bpc,3.83,3.83,3.83,3.84,1060
bt6,12.46,12.46,12.46,12.47,750
bts,10.28,10.28,10.28,10.29,100
bvs,24.28,24.28,24.28,24.27,700
c92,5.49,5.49,5.49,5.48,200
can,7.6,7.6,7.6,7.6,5050
cap,1.34,1.34,1.34,1.33,500
cdc,6.6,6.6,6.6,6.6,300
cii,7.72,7.72,7.51,7.51,25880
cjc,5.85,5.85,5.85,5.85,100
clc,4.46,4.46,4.33,4.33,30
com,9.28,9.56,9.28,9.56,7620
ctb,2.66,2.66,2.66,2.66,200
ctc,7.57,7.57,6.99,6.99,1500
ctn,8.94,8.94,8.94,8.94,500
dae,4.5,4.5,4.5,4.5,200
dbc,5.51,5.85,5.51,5.72,351300
dcc,11.58,11.58,11.58,11.58,1120
dcs,6.27,6.27,6.27,6.27,200
dct,7.68,7.68,7.68,7.68,160
dha,6.89,6.89,6.89,6.89,5000
dhg,13.54,13.54,13.54,13.53,2700
dic,6.27,6.27,6.27,6.27,10
dmc,21.64,21.64,21.64,21.64,160
dnp,0.87,0.87,0.85,0.84,1130
dpc,7.76,7.76,7.76,7.76,10
dpm,19.71,19.71,19.71,19.71,317640
dpr,23.2,23.2,23.2,23.19,110
dqc,11.79,11.79,11.79,11.78,200
drc,2.77,2.77,2.77,2.77,520
dxp,2.16,2.16,2.16,2.16,10
dxv,5.92,5.92,5.86,5.85,710
ebs,5.8,5.8,5.8,5.81,400
fbt,9.78,9.78,9.78,9.78,3310
fmc,1.86,1.86,1.86,1.86,1750
fpc,25.0,25.0,25.0,25.0,20
fpt,6.51,6.51,6.51,6.52,118350
gil,3.44,3.44,3.44,3.44,2350
gmc,1.93,1.93,1.93,1.93,100
gmd,12.88,12.88,12.88,12.88,100
gta,6.73,6.73,6.73,6.74,18840
hai,6.64,6.64,6.64,6.64,2400
hap,7.41,7.41,7.41,7.41,1540
has,9.65,9.65,9.65,9.65,20
hax,3.38,3.38,3.28,3.29,200
hbc,1.82,1.82,1.82,1.82,63670
hbe,7.2,7.2,7.2,7.21,400
hcc,1.23,1.23,1.23,1.23,500
hdc,3.95,3.95,3.95,3.95,120
hhc,8.11,8.11,8.11,8.12,100
hly,12.2,12.2,12.2,12.2,3100
hmc,5.46,5.46,5.46,5.46,100
hnm,18.81,18.81,18.81,18.81,2200
hpg,3.17,3.17,3.17,3.17,129160
hrc,20.71,20.71,20.71,20.72,30
ht1,8.0,8.0,8.0,8.0,420
htv,5.96,5.96,5.96,5.96,10
hut,1.85,1.85,1.85,1.84,100
icf,7.5,7.5,7.5,7.49,9520
ilc,13.13,13.13,13.13,13.13,1400
imp,26.43,26.43,26.43,26.43,10
