ticker,open,high,low,close,volume
aam,13.34,13.34,13.22,13.33,501150
abt,14.64,15.11,14.44,15.11,474930
acb,15.53,15.53,14.64,15.36,2491700
acl,10.23,10.29,10.23,10.24,66160
agc,13.0,13.5,12.9,13.4,59500
agf,11.77,12.16,11.7,12.16,637970
alp,9.69,9.84,9.61,9.61,247430
alt,15.19,15.19,14.3,14.31,300
anv,6.01,6.08,6.01,6.01,387180
aps,12.9,14.0,11.6,12.8,301420
asp,9.79,10.03,9.68,9.73,247030
bas,28.4,28.4,28.4,28.4,179260
bbc,27.48,27.86,27.1,27.18,284690
bbs,8.13,8.13,7.61,7.76,12200
bcc,11.25,11.25,10.72,10.99,570800
bci,29.72,30.4,29.49,29.71,549730
bhs,7.7,7.83,7.7,7.7,195480
bkc,28.04,29.11,27.99,29.12,29200
blf,7.38,7.86,7.38,7.48,138000
bmc,20.35,20.92,19.93,20.22,94920
bmi,12.18,12.18,12.01,12.01,31220
bmp,12.99,13.24,12.99,13.11,173620
bpc,7.18,7.18,6.92,7.1,46200
bt6,13.87,13.87,13.05,13.05,16100
bts,12.62,12.62,11.94,12.28,169800
bvh,26.53,27.06,26.3,26.3,327430
bvs,37.52,38.62,36.58,37.8,674800
c92,7.08,7.08,6.97,6.97,5200
can,10.04,10.04,9.27,9.53,40000
cap,1.37,1.37,1.37,1.37,100
cdc,14.75,16.25,14.42,15.51,123400
cic,14.8,14.8,13.79,13.79,14000
cii,16.61,17.33,16.47,17.33,1640900
cjc,8.06,8.06,8.06,8.06,200
clc,6.49,6.49,6.29,6.29,54280
cmc,16.93,17.54,16.17,17.38,47500
cnt,27.3,27.55,27.3,27.3,118800
com,15.76,15.76,15.46,15.76,9260
csg,12.78,13.09,12.78,12.78,257330
csm,18.94,18.94,18.94,18.94,99790
ctb,3.4,3.43,3.4,3.43,500
ctc,6.17,6.47,6.17,6.47,5100
ctg,13.97,14.12,13.85,13.92,592860
ctm,17.2,18.02,16.78,17.88,142000
ctn,13.59,14.04,13.59,13.82,145000
cts,14.55,14.81,14.03,14.33,1087100
d2d,11.95,12.3,11.84,11.95,282930
dad,3.73,3.73,3.65,3.7,4600
dae,5.07,5.07,4.85,4.84,14600
dbc,12.98,13.67,12.4,13.33,780500
dc4,8.14,8.22,7.54,8.22,211800
dcc,24.56,24.76,24.56,24.57,128120
dcl,14.43,14.66,14.43,14.66,84010
dcs,11.36,11.36,10.8,11.11,94300
dct,13.67,13.91,13.59,13.59,490990
ddm,14.21,14.31,14.21,14.21,128550
dha,12.75,13.06,12.28,13.06,246650
dhc,3.75,3.89,3.75,3.9,34700
dhg,17.31,17.54,16.98,17.31,86560
dhi,11.5,11.69,11.41,11.69,9200
dht,3.62,3.62,3.5,3.5,6600
dic,8.56,8.65,8.56,8.56,138580
dig,28.66,29.6,28.42,28.42,718960
dmc,19.37,19.37,18.1,18.25,33720
dnp,1.99,2.13,1.99,2.03,158800
dpc,15.36,15.59,14.79,15.59,62400
dpm,17.68,18.02,17.29,17.49,820370
dpr,18.9,19.06,18.9,19.06,53780
dqc,6.15,6.68,6.12,6.69,706860
drc,13.2,13.53,13.2,13.21,940490
dst,4.52,4.52,4.52,4.52,1000
dtt,9.56,10.33,9.56,10.33,40520
dxp,8.96,9.17,8.63,9.06,149700
dxv,8.15,8.28,8.09,8.15,66100
dzm,18.8,18.8,18.35,18.8,34000
ebs,7.67,8.05,7.67,7.88,527300
eci,4.17,4.17,3.96,4.0,7300
eid,7.19,7.19,6.71,7.14,105500
fbt,16.5,16.7,16.3,16.3,63340
fmc,2.68,2.85,2.66,2.72,78180
fpc,12.8,13.3,12.8,13.3,3350
fpt,13.28,13.61,13.2,13.45,686700
gil,6.02,6.14,6.02,6.02,125800
gmc,6.93,7.05,6.93,6.93,183860
gmd,27.63,28.5,27.63,27.63,1685670
gta,5.74,5.78,5.7,5.79,99000
hag,36.36,36.96,35.75,36.35,1831060
hai,6.07,6.07,5.94,6.05,32100
hap,7.78,7.96,7.63,7.96,400080
has,12.2,12.2,11.68,11.97,44370
hax,5.85,5.87,5.73,5.73,18510
hbc,2.12,2.18,2.11,2.12,283040
hbe,7.44,7.44,7.44,7.45,8400
hcc,2.15,2.3,2.14,2.17,35500
hcm,8.64,8.81,8.47,8.64,673900
