ticker,open,high,low,close,volume
agf,9.94,9.94,9.91,9.91,4980
bbc,7.43,7.43,7.43,7.43,15500
bpc,4.43,4.43,4.43,4.43,1700
can,7.2,7.2,7.2,7.2,1000
dha,4.71,4.71,4.71,4.71,3790
dpc,4.13,4.37,4.13,4.37,990
gil,3.17,3.17,3.17,3.17,5700
gmd,8.41,8.41,8.41,8.41,760
hap,3.82,3.82,3.82,3.82,10640
has,4.88,4.88,4.88,4.88,900
laf,14.1,14.1,14.06,14.06,15540
mhc,4.87,4.87,4.87,4.87,21300
nkd,12.42,12.42,12.28,12.28,17600
pms,3.79,3.79,3.79,3.79,1500
ree,2.45,2.45,2.45,2.45,16100
sam,3.28,3.29,3.28,3.29,12850
sav,10.51,10.51,10.51,10.51,17300
sfc,1.5,1.5,1.49,1.49,2750
sgh,2.45,2.45,2.43,2.43,2450
ssc,8.46,8.46,8.46,8.46,7500
tms,7.14,7.14,7.1,7.1,1690
tri,15.56,16.05,15.56,16.05,810
ts4,3.21,3.24,3.21,3.24,490
vtc,13.48,13.48,13.18,13.18,2100
