ticker,open,high,low,close,volume
agf,7.48,7.48,7.48,7.48,5700
bbc,6.93,6.93,6.93,6.92,4100
bpc,4.93,4.93,4.93,4.93,600
bt6,3.76,3.76,3.76,3.76,8800
btc,11.25,11.25,11.25,11.25,6000
can,8.26,8.26,8.26,8.26,1500
dpc,6.57,6.57,6.57,6.57,1400
gil,2.6,2.6,2.6,2.6,1000
gmd,5.36,5.36,5.36,5.36,500
hap,5.66,5.66,5.66,5.66,200
has,3.58,3.58,3.58,3.58,1500
kha,3.31,3.31,3.31,3.31,300
laf,9.89,9.89,9.89,9.89,500
ree,1.53,1.53,1.53,1.53,14300
sam,2.6,2.6,2.6,2.6,10300
sav,5.85,5.85,5.85,5.85,10400
sgh,2.49,2.49,2.49,2.49,700
tms,7.17,7.17,7.17,7.17,300
tri,18.01,18.01,18.01,18.02,2000
ts4,3.07,3.07,3.07,3.07,500
vtc,7.89,7.89,7.89,7.89,100
