ticker,open,high,low,close,volume
aaa,4.78,4.82,4.42,4.82,56200
aam,9.88,10.31,9.88,10.31,770
abt,20.56,20.56,20.56,20.56,200
acb,7.79,7.79,7.74,7.79,58281
acc,14.07,14.25,14.07,14.25,2050
acl,7.35,7.75,7.35,7.75,420
adc,4.17,4.17,4.17,4.17,500
agf,13.96,14.04,13.81,13.81,3130
agm,8.19,8.74,8.19,8.74,150
agr,4.12,4.12,3.94,4.12,25280
alp,3.3,3.4,3.2,3.4,7810
alt,7.77,7.77,7.77,7.77,100
alv,2.57,2.57,2.57,2.57,100
amc,12.33,12.33,12.33,12.33,100
ame,2.13,2.13,2.13,2.14,400
amv,2.58,2.58,2.58,2.59,1900
anv,2.34,2.34,2.34,2.34,50
apc,9.17,9.17,9.17,9.17,10
api,5.3,5.3,5.1,5.2,11100
app,4.89,5.24,4.89,5.24,600
aps,3.2,3.2,3.1,3.2,54200
arm,10.05,10.05,9.93,9.93,2500
asm,3.09,3.13,3.04,3.08,323300
asp,3.69,3.76,3.69,3.76,5660
avf,5.28,5.28,5.11,5.19,107870
b82,5.63,5.63,5.63,5.62,400
bbc,28.96,28.96,27.28,28.6,830
bbs,5.36,5.36,5.36,5.35,2000
bcc,3.75,3.75,3.75,3.75,32000
bce,3.89,3.89,3.89,3.89,3650
bci,9.11,9.26,9.11,9.26,9740
bgm,2.95,2.95,2.77,2.95,52640
bhs,7.39,7.39,7.39,7.39,11620
bic,6.94,7.02,6.94,7.02,1800
bkc,10.7,10.7,10.7,10.7,33000
blf,3.38,3.43,3.29,3.43,5500
bmc,27.0,27.26,26.36,27.0,63390
bmi,7.03,7.03,7.03,7.03,70
bmp,29.65,29.65,29.24,29.65,23950
bsi,2.3,2.44,2.23,2.44,8590
bst,5.86,5.86,5.86,5.86,1000
bt6,5.7,6.0,5.7,6.0,5100
btp,7.47,7.65,7.41,7.53,111290
bts,4.2,4.3,4.2,4.3,2400
btt,16.08,16.08,16.08,16.08,1100
bvh,32.63,33.07,31.74,32.71,826040
bvs,8.39,8.83,8.39,8.74,206800
c32,7.07,7.12,7.07,7.12,9010
c47,8.37,8.42,8.33,8.42,960
c92,6.67,6.67,6.67,6.67,200
cad,1.2,1.2,1.1,1.1,400
can,20.01,20.01,20.01,20.01,100
cap,7.19,7.29,7.19,7.19,2500
cci,5.17,5.61,5.17,5.61,20
ccl,2.82,2.91,2.82,2.82,780
ccm,6.76,6.76,6.76,6.76,19000
cdc,2.47,2.61,2.47,2.61,5140
chp,4.54,4.72,4.54,4.72,8100
cii,11.6,12.27,11.46,12.28,449230
ckv,5.58,5.8,5.5,5.8,3300
clc,9.0,9.33,8.96,9.33,4420
clg,6.84,7.03,6.84,7.03,61690
cmc,4.2,4.2,4.0,4.0,600
cmg,3.66,3.66,3.66,3.66,20
cmi,5.29,5.38,5.1,5.29,140700
cms,5.95,6.19,5.83,6.19,1500
cmv,8.57,8.57,8.25,8.25,2170
cmx,4.9,5.1,4.8,5.0,22100
