symbol,open,high,low,close,volume
bbc,11.13,11.13,11.13,11.13,24700
bbc,,,,11.13,0
bpc,7.13,7.13,7.13,7.13,12400
bpc,,,,7.13,0
can,12.4,12.4,12.4,12.39,5200
can,,,,12.39,0
dpc,9.84,9.84,9.84,9.84,9700
dpc,,,,9.84,0
gil,6.49,6.49,6.49,6.48,8600
gil,,,,6.48,0
gmd,7.17,7.17,7.17,7.17,23400
hap,7.58,7.58,7.58,7.58,3300
hap,,,,7.58,0
laf,9.89,9.89,9.89,9.89,200
laf,,,,9.89,0
ree,3.05,3.05,3.05,3.05,65100
ree,,,,3.05,0
sam,2.61,2.61,2.61,2.61,23600
sam,,,,2.61,0
sgh,4.11,4.11,4.11,4.11,2300
sgh,,,,4.11,0
tms,9.52,9.52,9.52,9.53,6500
tms,,,,9.53,0
