ticker,open,high,low,close,volume
aam,10.42,10.42,10.13,10.26,34310
abt,14.87,14.87,14.6,14.6,25060
acb,11.23,11.56,11.12,11.44,808000
acc,15.71,17.46,15.71,17.46,171
acl,13.49,13.49,13.29,13.29,46400
agc,27.2,28.7,27.0,28.5,109300
agf,13.42,13.5,13.42,13.46,34480
agr,13.65,13.65,13.23,13.32,96650
alp,20.08,20.08,19.33,19.33,46320
alt,14.58,14.89,13.77,13.77,4000
ame,14.88,14.88,13.95,14.24,18600
amv,15.66,15.72,15.66,15.72,108600
anv,5.42,5.42,5.18,5.21,236070
apc,14.24,14.24,14.17,14.24,476310
apg,16.89,16.89,16.27,16.63,138700
api,18.4,18.5,17.9,18.0,103826
aps,20.2,20.2,18.9,19.3,802500
asm,8.41,8.72,8.41,8.72,300850
asp,8.74,8.74,8.42,8.42,70120
avs,15.5,15.6,14.8,15.3,589500
bas,12.8,12.8,12.5,12.5,159580
bbc,24.36,24.75,24.28,24.67,43170
bbs,8.65,8.65,8.52,8.52,4700
bcc,8.53,8.6,8.32,8.46,206600
bce,6.48,6.68,6.45,6.46,215360
bci,27.31,27.31,27.07,27.31,18470
bdb,5.33,5.33,5.33,5.33,2200
bed,6.16,6.16,6.16,6.16,200
bhs,8.38,8.38,8.21,8.21,107510
bkc,27.32,27.41,26.29,26.45,129400
blf,7.62,7.62,7.19,7.29,85400
bmc,13.47,13.5,13.38,13.41,7090
bmi,9.52,9.52,8.97,9.38,22110
bmp,13.1,13.1,12.86,12.86,40320
bpc,7.94,8.21,7.9,8.21,12000
bst,4.37,4.37,4.37,4.37,100
bt6,20.85,20.85,19.9,19.9,320
btp,6.05,6.1,5.91,5.91,93220
bts,10.07,10.07,9.89,9.98,38500
btt,13.15,13.19,12.99,13.15,97880
btw,23.99,23.99,19.64,19.65,280
bvh,35.75,36.14,35.67,35.82,202430
bvs,27.46,27.46,26.76,27.1,1530600
bxh,14.75,14.75,14.75,14.75,1100
c92,11.72,11.72,11.23,11.23,18800
can,16.02,16.09,15.36,15.36,13800
cap,1.54,1.55,1.54,1.55,1000
cci,10.05,10.05,9.61,9.62,10600
ccm,31.79,31.92,30.81,31.92,25400
cdc,21.82,21.82,19.55,19.98,171300
chp,6.56,6.56,6.25,6.44,19390
cic,22.72,22.81,21.54,22.09,219300
cii,18.04,18.04,17.47,17.47,1285010
cjc,9.78,10.24,9.78,9.88,6400
ckv,10.51,10.51,10.28,10.28,11300
clc,6.12,6.12,5.98,5.99,3840
cmc,25.92,25.92,24.78,25.31,65200
cmg,18.2,18.2,18.13,18.13,18900
cmi,29.67,30.24,29.42,29.67,24100
cmt,38.27,38.27,37.05,37.05,7900
cmv,10.11,10.18,10.11,10.18,19100
cnt,32.84,33.3,31.48,31.66,348610
com,19.17,19.17,18.5,18.5,730
cpc,11.08,11.08,9.9,10.07,78600
csc,7.2,7.23,6.82,6.83,23900
csg,11.28,11.36,10.94,11.03,201840
csm,10.91,10.91,10.8,10.82,156450
ct6,9.22,9.22,8.78,8.78,6800
ctb,4.26,4.26,4.26,4.25,2000
ctc,11.28,11.28,11.28,11.28,31700
ctd,40.84,40.84,40.32,40.84,26370
