symbol,open,high,low,close,volume
bbc,11.13,11.13,11.13,11.13,17800
bbc,,,,11.13,0
bpc,7.1,7.1,7.1,7.1,600
can,12.15,12.15,12.15,12.15,3800
can,,,,12.15,0
dpc,9.66,9.66,9.66,9.65,5000
dpc,,,,9.65,0
gil,6.24,6.24,6.24,6.25,3100
gil,,,,6.25,0
hap,7.36,7.36,7.36,7.35,8300
hap,,,,7.35,0
laf,9.98,9.98,9.98,9.98,700
laf,,,,9.98,0
ree,2.83,2.83,2.83,2.83,26400
ree,,,,2.83,0
sam,2.56,2.56,2.56,2.55,23000
sam,,,,2.55,0
sgh,4.18,4.18,4.18,4.18,1000
sgh,,,,4.18,0
tms,9.18,9.18,9.18,9.18,9000
tms,,,,9.18,0
