symbol,open,high,low,close,volume
agf,8.06,8.06,8.06,8.06,14900
agf,,,,8.06,0
bbc,8.85,8.85,8.85,8.85,24900
bbc,,,,8.85,0
bpc,6.07,6.07,6.07,6.07,1500
bpc,,,,6.07,0
can,10.21,10.21,10.21,10.21,900
can,,,,10.21,0
dpc,7.22,7.22,7.22,7.22,4300
dpc,,,,7.22,0
gil,6.61,6.61,6.61,6.61,5000
gil,,,,6.61,0
gmd,6.37,6.37,6.37,6.37,1500
gmd,,,,6.37,0
hap,6.9,6.9,6.9,6.89,2700
hap,,,,6.89,0
laf,8.58,8.58,8.58,8.57,1200
laf,,,,8.57,0
ree,2.05,2.05,2.05,2.05,26700
ree,,,,2.05,0
sam,2.54,2.54,2.54,2.54,19600
sam,,,,2.54,0
sav,7.61,7.61,7.61,7.61,4200
sav,,,,7.61,0
sgh,2.86,2.86,2.86,2.85,700
sgh,,,,2.85,0
tms,9.01,9.01,9.01,9.01,2800
tms,,,,9.01,0
