symbol,open,high,low,close,volume
agf,8.74,8.74,8.74,8.74,2300
agf,,,,8.74,0
bbc,9.83,9.83,9.83,9.83,15500
bbc,,,,9.83,0
bpc,6.75,6.75,6.75,6.74,3000
bpc,,,,6.74,0
can,11.42,11.42,11.42,11.42,900
can,,,,11.42,0
dpc,8.41,8.41,8.41,8.41,400
dpc,,,,8.41,0
gil,6.97,6.97,6.97,6.97,10000
gil,,,,6.97,0
gmd,6.33,6.33,6.33,6.33,600
gmd,,,,6.33,0
hap,7.43,7.43,7.43,7.43,1000
hap,,,,7.43,0
laf,8.9,8.9,8.9,8.9,1000
laf,,,,8.9,0
ree,3.28,3.28,3.28,3.28,34800
ree,,,,3.28,0
sam,2.66,2.66,2.66,2.65,32300
sam,,,,2.65,0
sav,8.84,8.84,8.84,8.84,2900
sav,,,,8.84,0
sgh,3.23,3.23,3.23,3.23,100
sgh,,,,3.23,0
tms,9.55,9.55,9.55,9.55,12700
tms,,,,9.55,0
