ticker,open,high,low,close,volume
aam,10.39,10.39,10.23,10.22,11500
abt,14.32,14.6,14.32,14.6,4620
acb,10.98,11.12,10.94,11.05,637600
acc,18.2,18.24,16.88,17.85,38710
acl,13.94,14.13,13.94,13.95,16710
agc,20.3,20.3,20.3,20.3,44400
agf,13.18,13.3,13.18,13.3,1230
agr,12.9,12.9,12.56,12.56,75230
alp,21.17,21.17,20.42,21.0,83300
alt,14.58,14.58,14.27,14.27,200
ame,15.3,15.8,15.23,15.31,28200
amv,11.67,11.87,11.67,11.87,61400
anv,5.19,5.34,5.19,5.34,523080
apc,12.94,12.94,12.81,12.82,17790
apg,16.1,16.1,16.02,16.1,36300
api,18.5,19.7,18.5,19.6,346500
aps,18.0,18.0,17.7,17.7,175700
asm,9.78,9.78,9.6,9.69,94130
asp,8.96,9.1,8.89,8.96,90870
avs,14.3,14.4,13.9,14.0,178900
bas,13.0,13.1,12.8,12.8,135270
bbc,22.4,22.72,22.25,22.63,1490
bbs,9.82,9.86,9.59,9.58,1200
bcc,8.39,8.46,8.25,8.32,217600
bce,6.48,6.48,6.31,6.32,146120
bci,27.55,27.55,27.31,27.31,82620
bdb,5.1,5.19,5.1,5.15,5900
bed,6.13,6.21,6.13,6.21,15300
bhs,7.87,7.99,7.87,7.88,78830
bkc,25.24,25.85,24.55,25.42,45500
blf,7.14,7.43,7.14,7.43,120900
bmc,13.61,13.76,13.61,13.7,7850
bmi,9.15,9.24,9.06,9.11,7900
bmp,13.51,13.51,12.99,12.99,177820
bpc,7.86,8.17,7.86,8.17,34300
bst,4.33,4.33,4.2,4.19,1000
bt6,20.17,21.52,20.17,21.52,3890
btp,6.05,6.14,6.0,6.0,72150
bts,10.07,10.07,9.79,9.98,56500
btt,13.36,13.36,13.19,13.33,22920
btw,25.66,25.66,21.04,21.04,710
bvh,34.98,35.85,33.88,34.98,17640
bvs,25.31,25.31,24.41,24.5,290700
bxh,16.73,16.73,16.73,16.73,1000
c92,11.13,11.13,10.25,11.14,40200
can,16.09,16.09,14.63,14.7,62600
cap,1.57,1.57,1.46,1.53,3700
cci,9.88,9.95,9.88,9.88,11910
ccm,34.09,34.75,31.53,34.68,35200
cdc,17.47,17.75,17.47,17.51,106300
chp,6.44,6.44,6.26,6.44,80350
cic,20.36,21.18,19.82,21.18,88900
cii,17.03,17.12,17.03,17.03,208100
ckv,11.17,11.33,10.5,10.56,31400
clc,6.31,6.36,6.25,6.25,2550
cmc,23.18,23.25,22.49,23.26,29100
cmg,18.49,18.49,17.69,18.34,21260
cmi,30.24,30.65,29.18,29.75,32800
cmt,39.06,40.11,39.06,39.23,8110
cmv,12.08,12.35,11.41,12.01,3500
cnt,28.1,28.19,27.82,28.19,170920
com,19.94,20.48,19.94,20.48,4860
cpc,9.1,9.18,9.1,9.18,8300
csc,7.64,7.68,7.18,7.2,35500
csg,10.86,11.03,10.78,10.86,231200
csm,10.28,10.66,10.25,10.66,183710
ct6,8.98,9.02,8.57,9.02,11700
ctc,7.84,7.95,7.79,7.9,60500
ctd,42.11,42.92,41.03,42.38,9560
ctg,10.2,10.2,10.08,10.08,57680
cti,24.58,25.78,24.58,25.77,215710
ctm,44.83,44.92,43.46,43.98,28300
ctn,18.64,19.12,18.52,18.82,45100
cts,8.06,8.12,7.96,8.01,74500
cvt,3.9,3.95,3.8,3.91,250700
cx8,16.17,16.28,15.59,15.88,12300
d2d,12.98,13.09,12.98,12.98,21580
dad,3.95,3.95,3.72,3.78,74600
dae,4.86,4.86,4.86,4.86,2400
dag,6.63,6.74,6.63,6.7,47580
dbc,18.34,18.34,17.92,17.96,155800
dbt,6.26,6.26,6.15,6.15,12900
dc2,19.29,19.29,19.29,19.29,39200
dc4,8.61,9.05,8.61,8.87,56100
dcc,27.7,27.7,27.7,27.7,130
dcl,13.21,13.21,13.1,13.09,700
dcs,21.98,21.98,21.13,21.49,128800
dct,12.9,13.38,12.9,13.19,163300
ddm,11.7,11.8,11.7,11.8,83550
dha,13.42,13.54,13.39,13.53,10600
dhc,6.66,6.83,6.52,6.66,222200
dhg,17.65,17.65,17.65,17.65,9520
dhi,12.57,12.57,11.7,11.8,2600
dht,8.23,8.25,8.1,8.09,18600
dic,19.76,19.98,19.33,19.76,480930
did,20.49,20.64,19.72,20.59,136800
dig,22.07,22.24,22.07,22.07,108140
dl1,6.03,6.08,5.63,5.63,15000
dlg,19.1,19.1,18.82,18.95,151740
dlr,36.78,36.78,34.92,35.64,171500
dmc,12.3,12.3,12.1,12.2,7860
dnp,1.88,1.88,1.86,1.86,23400
dny,11.51,12.34,11.4,12.11,97400
dpc,12.76,13.66,12.76,13.66,12200
dpm,12.32,12.32,12.2,12.24,321390
dpr,23.88,24.45,23.88,24.08,19610
dqc,12.73,12.73,12.46,12.46,68010
drc,8.83,9.08,8.83,9.09,132250
dst,7.03,7.03,6.5,6.84,16300
dtl,17.63,17.71,17.32,17.7,115070
dtt,11.85,12.31,11.85,12.16,122970
dvp,9.97,9.97,9.7,9.9,3610
dxg,9.26,9.26,8.54,9.15,12480
dxp,6.9,6.9,6.9,6.9,100
dxv,22.68,23.99,22.68,23.99,297780
dzm,23.39,23.39,23.07,23.26,27500
ebs,7.74,7.94,7.5,7.58,328700
eci,5.25,5.29,4.76,5.18,37300
eib,9.68,10.14,9.68,9.99,759160
eid,5.96,6.14,5.85,5.85,85000
fbt,12.7,12.7,12.2,12.2,4640
fdc,20.9,21.41,20.49,21.26,536450
fmc,2.56,2.56,2.51,2.53,90000
fpt,15.31,15.31,15.09,15.2,165700
gdt,5.53,5.67,5.53,5.62,29610
gdw,8.67,8.67,8.41,8.42,14400
gil,6.29,6.58,6.29,6.58,139960
glt,11.53,11.96,11.53,11.96,15000
gmc,6.36,6.36,6.2,6.23,32390
gmd,19.2,19.2,18.88,19.2,255110
gta,5.66,5.66,5.52,5.57,26980
had,14.73,14.77,14.44,14.44,14000
hag,36.12,36.12,35.67,36.13,237850
hai,6.89,6.93,6.89,6.93,60
hap,6.51,6.77,6.51,6.77,330420
has,12.16,12.24,11.85,11.85,108500
hax,4.52,4.62,4.52,4.57,62770
hbc,2.51,2.51,2.48,2.49,30370
hbe,9.23,9.23,9.23,9.23,54400
hcc,4.2,4.23,4.07,4.23,5900
hcm,8.85,8.85,8.67,8.69,124390
hct,24.13,24.2,22.13,22.12,40800
hdc,13.11,13.11,12.98,13.11,115770
hdg,13.39,13.46,13.39,13.39,23380
hdo,15.59,16.35,15.59,16.35,267900
hev,5.69,5.75,5.55,5.55,4600
hgm,24.15,24.15,24.15,24.15,10000
hhc,22.42,22.42,20.96,22.11,73200
hhl,23.6,25.5,23.5,25.5,68300
hjs,7.69,7.8,7.61,7.8,269900
hla,19.34,19.53,19.25,19.25,191590
hlc,4.81,4.81,4.81,4.81,100
hlg,18.36,18.36,17.67,17.67,179120
hly,26.73,26.73,25.26,25.26,3500
hmc,6.7,6.97,6.7,6.87,26260
hnm,16.25,16.34,15.85,16.25,93000
hom,5.97,5.97,5.92,5.97,51800
hpg,4.3,4.35,4.3,4.36,274180
hps,14.88,14.88,13.77,13.76,9800
hrc,25.1,25.33,24.88,25.11,260730
hsg,4.67,4.67,4.56,4.57,271440
hst,5.47,5.66,5.38,5.66,52900
ht1,8.58,8.77,8.58,8.77,88830
htc,9.12,9.28,9.1,9.12,5900
htp,7.3,7.37,6.93,7.03,15900
htv,9.78,9.78,9.78,9.78,121880
hu1,9.46,9.46,9.46,9.46,1500
hut,13.58,13.58,13.23,13.36,62900
hvg,6.96,7.07,6.96,7.07,99800
hvt,4.27,4.27,4.19,4.22,600
icf,14.91,14.99,14.66,14.66,97320
icg,20.34,20.41,20.13,20.27,140600
idv,3.47,3.57,3.33,3.42,10900
ijc,9.41,9.45,9.32,9.32,101540
ilc,12.65,12.65,12.65,12.64,6000
imp,16.87,17.27,16.87,17.28,1160
inn,5.24,5.24,4.96,4.97,12800
ita,15.31,15.45,15.31,15.45,368510
itc,27.07,27.07,26.66,26.67,377960
itd,10.66,10.89,10.04,10.66,87336
kbc,34.82,35.78,34.43,35.79,306070
kdc,14.66,14.66,14.52,14.66,188230
kdh,18.17,18.33,17.67,17.67,216300
kha,8.98,9.05,8.98,8.98,32530
khb,26.12,26.25,24.64,24.63,8700
khp,4.92,4.96,4.92,4.92,54360
kkc,13.94,13.94,13.31,13.46,120600
kls,1.47,1.47,1.44,1.45,1985600
kmr,8.47,8.47,8.4,8.4,75210
kmt,13.14,13.14,13.14,13.14,500
ksb,6.35,6.4,6.35,6.4,10140
ksd,25.29,25.29,24.84,25.02,32800
ksh,48.0,48.0,46.71,46.71,9700
kss,30.95,31.19,30.71,30.71,158230
l10,11.82,12.39,11.66,12.07,170640
l18,9.62,9.77,9.38,9.38,21700
l35,13.12,13.76,12.75,13.02,93300
l43,22.99,24.52,22.99,23.89,91400
l61,9.91,10.27,9.91,10.09,35700
l62,18.55,19.82,17.65,19.82,191000
laf,18.16,18.16,17.49,17.66,37930
lbe,3.84,3.97,3.84,3.97,28100
lbm,7.27,7.27,7.06,7.15,64430
lcg,20.85,20.85,20.65,20.65,118320
lgc,9.98,10.31,9.98,10.31,1160
lgl,17.37,17.67,17.22,17.22,37440
lhc,11.69,11.69,11.5,11.5,2000
lhg,20.46,20.46,20.46,20.46,4680
lig,13.77,13.77,13.28,13.53,28100
lix,11.32,11.32,11.32,11.33,10
lo5,13.46,13.46,12.7,12.78,23000
lss,14.29,14.63,14.29,14.37,32010
ltc,32.38,33.73,32.38,33.42,189900
lut,14.83,15.13,14.71,14.83,34500
mac,12.43,13.25,12.43,12.98,54100
mas,7.72,7.72,7.72,7.72,4510
mcc,11.17,11.3,10.52,10.53,2200
mcg,27.21,28.21,27.21,27.52,406770
mco,18.0,18.2,18.0,18.2,18600
mcp,6.11,6.11,5.84,6.02,16230
mcv,28.1,28.1,27.0,27.0,179680
mdc,3.79,3.92,3.77,3.9,20000
