ticker,open,high,low,close,volume
aaa,4.48,4.54,4.44,4.48,158300
aam,10.98,11.39,10.98,11.39,1040
abt,18.84,18.99,18.84,18.99,2420
acb,7.18,7.18,7.13,7.18,41800
acc,12.92,13.02,12.92,13.02,11370
acl,9.23,9.23,9.15,9.23,4620
adc,3.44,3.44,3.44,3.44,100
agf,9.72,9.72,9.72,9.72,370
agr,4.57,4.66,4.48,4.48,31700
alp,7.3,7.4,7.3,7.4,170
alt,11.62,11.62,11.62,11.62,100
alv,2.74,2.74,2.74,2.74,2600
ame,1.99,1.99,1.99,1.99,100
amv,1.99,1.99,1.99,1.99,200
anv,2.11,2.11,2.08,2.11,28800
apc,7.79,7.79,7.71,7.71,510
apg,2.11,2.11,2.02,2.02,30900
api,2.3,2.4,2.3,2.4,12300
app,3.69,3.69,3.69,3.69,100
aps,3.1,3.1,3.0,3.0,290900
arm,9.05,9.63,9.05,9.62,400
asa,13.33,13.52,13.23,13.24,63900
asm,3.86,3.96,3.86,3.86,358590
asp,2.88,2.94,2.88,2.94,37950
avs,3.2,3.3,3.1,3.1,36200
bbc,15.1,15.36,15.01,15.1,47830
bcc,2.91,2.91,2.83,2.91,46000
bce,3.44,3.44,3.44,3.44,30
bci,10.19,10.19,10.19,10.19,20
bed,5.38,5.38,5.38,5.38,100
bgm,4.73,4.73,4.73,4.73,220010
bhs,8.35,8.35,8.13,8.35,42990
bht,3.57,3.57,3.48,3.47,3800
bic,4.69,4.69,4.55,4.55,22650
bkc,6.3,6.3,6.1,6.2,28300
blf,1.24,1.29,1.24,1.29,3700
bmc,25.79,26.03,25.67,25.73,33430
bmi,4.26,4.32,4.2,4.26,30270
bmp,11.86,12.1,11.86,12.07,8970
brc,5.93,5.93,5.93,5.93,10
bsi,2.42,2.49,2.35,2.48,17460
bt6,5.71,5.71,5.71,5.72,20
btp,3.3,3.35,3.25,3.3,45090
btt,11.21,11.76,11.21,11.76,20
bvh,24.03,24.12,23.86,23.86,176960
bvs,8.39,8.57,8.3,8.3,488500
c32,4.45,4.68,4.45,4.6,127540
c47,5.12,5.12,5.12,5.12,120
c92,6.06,6.06,6.06,6.05,100
cap,3.81,3.81,3.81,3.81,800
cci,4.13,4.18,4.13,4.18,20
ccl,3.16,3.16,3.07,3.16,6640
cdc,2.92,2.92,2.86,2.92,10940
chp,3.74,3.74,3.74,3.74,5000
cic,1.7,1.8,1.6,1.7,25200
cii,18.0,18.22,18.0,18.15,357310
clc,5.32,5.51,5.32,5.5,110
clg,4.2,4.2,4.0,4.0,42920
clp,8.3,8.3,8.3,8.3,10
cmg,3.05,3.05,3.05,3.05,940
cmi,5.67,5.85,5.57,5.66,96700
cms,4.94,4.99,4.79,4.94,58900
cmt,4.8,5.2,4.8,5.2,1180
cmv,10.09,10.27,10.09,10.27,8760
cmx,3.4,3.4,3.4,3.4,10
cng,10.41,10.41,10.07,10.15,5170
cnt,5.3,5.3,5.3,5.3,10
com,15.65,15.65,15.65,15.65,2850
csc,1.74,1.74,1.74,1.74,1000
csm,7.89,8.04,7.85,7.89,156060
cta,3.81,3.81,3.52,3.71,6400
ctb,4.56,4.56,4.56,4.56,1200
ctd,16.98,16.98,16.98,16.99,10
ctg,13.73,14.09,13.73,13.88,639750
ctm,2.6,2.7,2.6,2.6,2900
ctn,4.13,4.13,4.04,4.04,3100
cts,3.66,3.66,3.6,3.6,132100
ctx,2.39,2.57,2.39,2.56,1400
cvn,5.9,6.2,5.9,5.9,90700
d11,5.21,5.21,5.21,5.21,400
dad,4.23,4.38,4.23,4.33,5200
dag,4.19,4.19,4.19,4.19,7130
dbc,11.55,11.66,11.49,11.61,50600
dbt,4.5,4.5,4.5,4.5,1000
dcl,2.22,2.22,2.22,2.22,660
dcs,3.1,3.2,3.1,3.2,738500
dct,2.3,2.5,2.3,2.4,78640
ddm,0.8,0.8,0.7,0.8,1970
dha,5.32,5.32,5.2,5.2,7700
dhc,2.39,2.39,2.39,2.39,720
dhg,26.4,27.0,26.4,27.0,4790
dhl,5.6,5.8,5.6,5.8,1600
dhm,22.34,22.34,21.68,21.78,225350
dic,4.6,4.67,4.46,4.52,75910
did,4.9,4.9,4.7,4.7,400
dig,6.03,6.13,5.99,5.98,134750
dih,5.65,5.65,5.6,5.6,3200
dl1,2.97,2.97,2.97,2.97,200
dlg,2.99,3.08,2.9,2.99,727490
dmc,11.31,11.31,10.99,11.27,2010
dnc,2.71,2.71,2.71,2.71,100
dnm,6.27,6.27,6.07,6.07,1100
dnp,1.4,1.4,1.31,1.32,7700
dny,3.21,3.36,3.21,3.36,12600
