symbol,open,high,low,close,volume
agf,8.24,8.24,8.24,8.24,5100
agf,,,,8.24,0
bbc,7.41,7.41,7.41,7.41,13400
bbc,,,,7.41,0
bpc,5.27,5.27,5.27,5.27,1500
bpc,,,,5.27,0
can,,,,9.09,0
dpc,,,,7.69,0
dpc,,,,7.69,0
gil,7.13,7.13,7.13,7.13,1000
gil,,,,7.13,0
gmd,6.19,6.19,6.19,6.19,6900
gmd,,,,6.19,0
hap,6.87,6.87,6.87,6.88,300
hap,,,,6.88,0
kha,4.57,4.57,4.57,4.57,1300
kha,,,,4.57,0
laf,,,,8.37,0
laf,,,,8.37,0
ree,1.86,1.86,1.86,1.86,54000
ree,,,,1.86,0
sam,2.66,2.66,2.66,2.66,12800
sam,,,,2.66,0
sav,6.53,6.53,6.53,6.52,1300
sav,,,,6.52,0
sgh,2.6,2.6,2.6,2.6,100
sgh,,,,2.6,0
tms,8.98,8.98,8.98,8.98,500
tms,,,,8.98,0
ts4,,,,3.37,0
ts4,,,,3.37,0
