ticker,open,high,low,close,volume
agf,9.15,9.15,9.15,9.15,1460
bbc,8.37,8.46,8.37,8.46,107550
bpc,4.37,4.37,4.37,4.37,100
can,6.96,7.01,6.96,7.01,310
dha,5.16,5.19,5.16,5.19,26100
dpc,4.6,4.6,4.6,4.6,4660
gil,3.07,3.09,3.07,3.09,7320
gmd,7.89,7.89,7.89,7.89,11910
hap,3.85,3.85,3.85,3.85,33450
has,5.05,5.05,5.05,5.05,710
laf,15.62,15.62,15.58,15.58,26960
mhc,5.46,5.51,5.46,5.51,52420
nkd,16.78,16.96,16.78,16.95,7160
pms,3.82,3.82,3.82,3.82,2200
pnc,7.03,7.03,6.94,6.94,2410
ree,2.87,2.87,2.87,2.88,259050
sam,3.32,3.32,3.32,3.32,20240
sav,11.39,11.42,11.39,11.42,42990
sfc,1.73,1.73,1.73,1.73,150
sgh,3.2,3.2,3.2,3.2,220
ssc,9.96,10.15,9.96,10.15,16420
tms,5.92,5.99,5.92,5.99,16010
tna,1.22,1.24,1.22,1.24,30
tri,19.24,19.24,19.24,19.24,1000
ts4,3.04,3.04,3.04,3.04,140
vtc,11.49,11.49,11.49,11.49,10
