ticker,open,high,low,close,volume
agf,11.17,11.17,10.99,11.0,1200
bbc,8.55,8.55,8.37,8.36,41190
bpc,6.37,6.37,6.03,6.03,1460
can,7.59,7.68,7.59,7.68,860
dha,5.32,5.32,5.31,5.31,10330
dpc,5.59,5.59,5.4,5.4,200
gil,3.25,3.25,3.16,3.16,1600
gmd,58.5,60.0,58.5,60.0,9530
hap,6.18,6.18,6.0,5.99,16710
has,5.39,5.39,5.25,5.25,630
laf,8.99,8.99,8.99,8.99,3420
pms,4.45,4.45,4.4,4.4,810
ree,2.33,2.33,2.3,2.3,40960
sam,3.32,3.32,3.32,3.32,47420
sav,11.98,11.98,11.73,11.74,8630
sgh,2.38,2.43,2.38,2.43,310
tms,10.39,10.39,10.28,10.28,1710
tri,24.41,24.41,24.16,24.16,2740
ts4,3.16,3.17,3.16,3.18,570
vtc,14.83,14.83,14.75,14.76,1410
