ticker,open,high,low,close,volume
aaa,17.38,17.53,17.24,17.34,3410500
aam,11.6,11.85,11.4,11.4,340
aav,10.2,10.7,10.2,10.4,337100
abt,35.05,35.05,34.67,34.67,280
acb,22.5,22.6,22.0,22.3,1773800
acc,18.25,19.5,18.25,19.5,110
acl,33.85,34.04,32.15,33.28,37740
ads,12.95,12.95,12.95,12.95,2550
agf,3.3,3.3,3.3,3.3,1000
agr,4.2,4.25,4.12,4.14,289820
alv,2.2,2.3,2.2,2.3,23300
amd,1.69,1.7,1.66,1.67,608480
ame,8.3,8.3,8.3,8.3,100
amv,19.25,19.51,18.98,19.44,234000
anv,26.0,26.3,25.8,26.2,590470
apc,25.15,25.95,25.1,25.9,11100
apg,8.62,9.12,8.62,9.12,333130
api,23.0,23.0,22.8,22.8,200
aps,2.4,2.5,2.4,2.5,4100
art,2.2,2.3,2.1,2.2,1713200
asa,1.6,1.6,1.5,1.6,651700
asm,5.46,5.46,5.25,5.28,2113310
asp,5.74,5.89,5.74,5.89,5510
ast,62.55,63.23,62.06,62.74,64580
atg,1.14,1.15,1.13,1.14,57600
bax,67.56,69.91,67.1,69.26,24000
bbc,66.0,66.1,66.0,66.1,110
bbs,8.77,8.77,8.77,8.77,100
bcc,8.0,8.1,7.9,8.1,206200
bce,6.12,6.3,6.12,6.3,56620
bcg,5.88,6.18,5.6,6.0,300400
bfc,15.34,15.49,15.34,15.44,46280
bic,23.3,23.3,23.3,23.3,1000
bid,34.42,35.4,34.32,35.21,1824090
bii,1.0,1.1,1.0,1.0,161700
bkc,5.8,5.8,5.8,5.8,1000
blf,1.8,1.8,1.8,1.8,2500
bmc,16.4,17.2,16.0,17.1,77510
bmi,25.95,26.9,25.7,26.65,215680
bmp,46.79,47.08,45.97,46.98,101870
bsi,7.2,7.2,7.11,7.11,1320
btp,12.9,12.9,12.5,12.5,21960
btw,23.2,23.2,23.2,23.2,400
bvh,83.05,83.05,81.87,81.87,268720
bvs,10.6,10.7,10.51,10.7,50000
bwe,25.36,25.36,24.93,25.12,389740
c32,23.64,24.25,23.64,24.25,27810
c47,12.1,12.4,12.1,12.4,8930
c69,17.01,17.01,16.6,16.6,78500
can,33.3,33.3,33.3,33.3,100
cap,31.47,31.47,30.9,31.47,1900
cav,48.64,48.64,47.68,48.64,3380
cci,13.21,13.83,13.21,13.84,2490
ccl,6.18,6.54,6.18,6.55,401160
cee,15.75,15.9,15.65,15.75,1190
ceo,10.4,10.4,10.2,10.2,530000
cet,3.6,3.6,3.6,3.6,2000
chp,20.39,20.48,20.3,20.3,7270
cia,15.64,15.64,15.55,15.64,6000
cig,2.56,2.57,2.25,2.4,320
cii,21.6,21.85,21.5,21.8,982990
clc,32.87,32.87,32.87,32.87,330
clg,2.03,2.06,1.96,2.06,14590
cll,26.0,26.0,26.0,26.0,70
clw,19.9,19.9,19.9,19.9,7590
cmg,37.5,38.7,37.5,38.7,57710
cmi,1.6,1.6,1.6,1.6,133000
cms,3.8,3.8,3.8,3.8,100
cmx,27.9,29.3,26.8,29.3,149460
cng,23.1,23.95,23.0,23.9,2370
com,50.15,50.15,49.11,49.11,40
cpc,27.1,29.5,26.8,28.6,2000
crc,15.7,15.89,15.56,15.56,80950
cre,25.05,25.15,25.0,25.1,222010
csc,16.4,16.9,16.3,16.9,212200
csm,14.6,14.95,14.4,14.6,45410
csv,24.36,25.06,24.36,24.73,99170
ctd,107.64,109.58,107.06,109.58,133760
ctf,20.6,21.1,20.6,20.85,68590
ctg,20.2,20.7,20.15,20.35,3314870
cti,23.1,23.15,22.65,23.15,642670
ctp,2.3,2.5,2.3,2.4,61500
cts,8.11,8.11,8.02,8.11,41680
ctx,13.86,13.86,13.62,13.86,53500
cvn,11.4,11.4,11.4,11.4,100
cvt,19.6,19.6,19.25,19.4,72370
d11,18.57,18.67,17.72,18.67,18100
d2d,87.4,90.3,87.0,87.5,214830
dag,6.9,6.9,6.7,6.8,141830
dah,13.0,13.0,12.7,13.0,399960
dbc,22.5,22.8,22.5,22.7,54670
dbd,42.05,43.3,42.0,43.3,59130
dc4,11.1,11.1,10.9,10.9,1700
dcl,17.0,17.1,16.7,17.0,126870
dcm,7.33,7.33,7.25,7.3,365360
ddg,25.7,25.8,25.6,25.6,87100
dgc,30.06,31.21,29.38,30.44,205100
dgw,22.3,22.4,22.01,22.21,436490
dha,34.76,34.81,34.76,34.81,3520
dhc,34.58,34.92,34.24,34.73,7230
dhg,96.4,97.0,94.9,95.0,79060
dhm,4.57,4.57,4.57,4.57,110
dht,41.0,41.0,39.5,40.9,31600
dic,2.82,2.93,2.82,2.93,11600
dig,12.57,12.57,12.38,12.43,362730
dih,18.35,18.35,17.66,18.35,1100
dl1,30.4,30.4,30.4,30.4,3600
dlg,1.51,1.53,1.5,1.5,1346560
dmc,69.6,75.4,69.6,75.4,28350
dnm,8.3,9.3,8.3,9.3,2000
dnp,14.0,14.7,14.0,14.7,2100
dp3,65.0,65.0,64.5,64.8,3100
dpg,43.85,46.5,43.85,46.0,475710
dpm,14.3,14.3,13.95,14.0,511540
dpr,39.37,40.67,38.76,40.23,364120
dqc,18.0,18.2,17.85,18.2,33650
drc,19.08,19.37,18.83,19.07,78410
drh,6.81,7.28,6.81,7.22,547010
drl,48.75,50.14,48.75,49.68,1420
ds3,3.8,3.8,3.71,3.8,82700
dsn,53.63,54.39,53.54,54.11,2090
dst,1.0,1.0,1.0,1.0,3800
dta,5.56,5.66,5.56,5.66,18190
dtd,13.3,14.5,13.2,14.5,149400
dvp,39.01,39.01,37.95,37.95,26570
dxg,13.88,14.04,13.76,13.84,643200
dxv,2.54,2.87,2.54,2.87,870
dzm,3.2,3.2,3.2,3.2,7500
e1vfvn30,14.67,14.68,14.55,14.66,601860
eib,17.7,18.05,17.5,17.75,327390
eid,12.9,13.0,12.9,13.0,3600
elc,6.45,6.59,6.3,6.59,26150
eve,12.5,12.5,11.75,12.5,25930
evg,2.83,2.84,2.75,2.75,257620
fcm,6.8,7.0,6.8,6.99,130
fcn,12.86,12.95,12.76,12.81,152070
fdc,13.0,13.45,13.0,13.45,5110
fid,1.4,1.4,1.3,1.3,8000
fir,42.4,42.5,41.9,42.0,48030
fit,3.31,3.35,3.28,3.3,49500
flc,4.0,4.02,3.97,4.0,5357930
fmc,26.06,26.06,25.71,25.85,60230
fpt,47.15,48.08,46.95,47.88,1451900
frt,50.8,50.8,49.5,50.0,32030
ftm,24.1,24.1,23.6,24.0,1202410
fts,12.45,12.6,12.4,12.6,45210
fucvreit,5.63,5.63,5.63,5.63,10
fuessv50,12.9,12.9,12.9,12.9,58200
gas,104.96,106.05,103.97,104.96,436240
gdt,35.81,35.81,35.44,35.44,540
gex,19.65,19.74,19.52,19.74,614320
gil,24.3,24.8,24.25,24.5,58900
gkm,14.09,14.19,14.0,14.0,51605
glt,31.32,34.39,31.12,33.91,1200
gmc,30.4,30.8,30.2,30.7,10420
gmd,24.08,24.55,23.89,24.55,439060
gsp,12.33,12.33,12.33,12.33,30
gta,12.25,12.8,12.0,12.8,6390
gtn,18.7,19.7,18.5,19.6,703820
had,17.03,17.25,17.03,17.25,5700
hag,4.9,4.91,4.8,4.82,4556640
hah,13.0,13.75,13.0,13.35,502960
hai,1.74,1.78,1.71,1.74,689760
hap,3.46,3.47,3.43,3.45,10190
har,3.25,3.26,3.2,3.26,78390
has,7.3,7.7,7.3,7.7,2240
hat,32.6,32.6,32.6,32.6,500
hax,18.4,19.5,18.3,19.2,111450
hbc,13.6,14.2,13.35,13.95,4645330
hbe,8.0,8.0,8.0,8.0,9500
hbs,3.1,3.4,3.1,3.4,300
hcc,12.5,12.5,12.5,12.5,100
hcd,3.7,3.76,3.61,3.74,38430
