ticker,open,high,low,close,volume
abt,16.94,17.1,16.94,17.1,5730
acb,17.79,18.44,17.79,18.45,127500
agf,36.66,37.01,36.66,37.01,6310
alt,38.41,38.41,37.69,38.41,1760
bbc,36.45,36.45,36.45,36.45,81670
bbs,6.88,7.03,6.88,7.0,400
bcc,21.73,21.73,21.45,21.62,8100
bhs,8.11,8.21,8.11,8.21,18110
bmc,55.79,56.17,55.79,56.17,22090
bmi,33.54,35.62,32.42,35.62,1800
bmp,18.97,19.27,18.97,19.26,2790
bpc,10.68,10.92,10.68,10.92,32800
bt6,15.03,15.03,14.81,14.81,189540
bts,33.58,33.58,33.58,33.58,200
bvs,87.92,87.92,87.09,87.92,1200
can,14.55,14.76,14.55,14.75,8530
cii,15.46,15.69,15.46,15.69,59720
cjc,8.68,8.68,8.68,8.68,500
clc,0.0,7.97,7.94,7.97,2340
com,13.7,13.8,13.7,13.8,5210
dae,5.78,5.78,5.78,5.78,1200
dha,13.92,14.09,13.92,14.1,17480
dhg,23.6,23.6,22.96,22.95,10180
dhi,29.74,29.74,29.74,29.75,100
dic,8.4,8.4,8.28,8.35,5450
dmc,31.46,31.69,31.46,31.69,97620
dnp,3.59,3.69,3.59,3.69,17400
dpc,17.68,17.94,17.68,17.94,9500
drc,7.81,7.81,7.75,7.81,16980
dtt,17.89,18.56,17.73,18.56,35570
dxp,2.84,2.84,2.78,2.78,2850
ebs,7.52,7.52,7.3,7.49,9900
fmc,7.7,7.7,7.7,7.7,11460
fpc,59.5,59.5,58.0,59.0,7900
fpt,30.42,30.42,30.32,30.32,957580
gil,7.63,7.7,7.63,7.63,21780
gmc,5.66,5.93,5.66,5.93,119800
gmd,42.71,43.01,42.71,43.01,38990
hai,12.28,12.28,12.19,12.19,1800
hap,14.11,14.56,14.11,14.56,58590
has,26.86,26.99,26.86,26.99,10390
hax,5.54,5.54,5.39,5.39,25510
hbc,5.47,5.47,5.47,5.47,37570
hjs,6.42,6.54,6.09,6.09,3700
hmc,10.96,11.18,10.98,11.18,13360
hnm,30.85,32.17,29.29,30.36,48100
hps,10.1,10.41,10.1,10.41,500
hrc,65.82,67.32,65.82,67.32,19320
htv,12.57,12.94,12.45,12.94,88760
imp,36.0,36.0,35.53,35.54,66000
ita,28.2,28.2,28.2,28.2,34820
kdc,28.84,28.84,28.84,28.84,56740
kha,7.94,8.07,7.94,8.07,11690
khp,8.34,8.34,8.34,8.34,31390
laf,9.37,9.37,9.37,9.37,31610
lbm,13.66,13.66,13.66,13.66,16950
lgc,8.77,8.77,8.61,8.61,530
ltc,15.45,15.45,15.45,15.45,400
mco,25.67,25.67,24.29,24.29,900
mcp,0.0,6.48,6.2,6.48,3500
mcv,25.11,25.11,25.11,25.11,16210
mec,12.76,12.76,12.76,12.76,400
mhc,11.69,12.0,11.69,12.0,6440
nav,30.55,30.81,30.55,30.8,15640
nbc,4.5,4.61,4.41,4.61,5800
nhc,6.17,6.24,6.1,6.23,680
nkd,106.31,108.67,105.72,108.67,20310
nlc,4.75,4.79,4.64,4.77,5300
nsc,12.52,12.52,12.41,12.52,3050
nst,8.76,8.76,8.76,8.76,1000
ntp,16.15,16.41,16.15,16.22,16700
pac,5.26,5.26,5.14,5.14,24120
pan,12.66,12.86,12.57,12.68,18000
pgc,9.64,9.72,9.64,9.63,60520
pjc,4.1,4.1,4.03,4.03,800
pjt,6.51,6.51,6.39,6.45,4500
plc,5.37,5.59,5.37,5.59,3600
pms,10.0,10.07,10.0,10.07,9600
pnc,15.5,15.5,15.4,15.4,22070
pot,24.47,25.3,24.47,25.01,23500
