ticker,open,high,low,close,volume
agf,13.34,13.34,13.19,13.19,20250
bbc,10.17,10.17,10.12,10.13,20200
can,8.26,8.26,8.26,8.26,150
dha,6.88,6.88,6.85,6.85,18700
dpc,6.48,6.48,6.43,6.43,360
gil,3.59,3.59,3.52,3.52,11770
gmd,9.84,9.84,9.84,9.84,14050
hap,4.05,4.05,4.0,4.0,10610
has,6.13,6.22,6.13,6.22,740
khp,2.77,2.79,2.77,2.77,6400
laf,18.8,18.8,18.76,18.75,15890
mhc,5.85,5.85,5.78,5.78,9910
nkd,22.3,22.3,22.1,22.1,18270
pms,4.16,4.16,4.11,4.11,150
pnc,7.25,7.34,7.25,7.34,26100
ree,3.32,3.32,3.32,3.32,25570
sam,4.12,4.12,4.11,4.12,5280
sav,11.21,11.21,11.17,11.18,16910
sfc,2.08,2.08,2.07,2.07,4750
sgh,3.27,3.27,3.27,3.27,200
ssc,10.86,10.86,10.86,10.86,6550
tms,9.31,9.31,9.29,9.29,17020
tna,1.7,1.7,1.69,1.69,30
tri,23.67,23.67,23.51,23.5,7800
ts4,3.57,3.57,3.48,3.49,50
vtc,12.58,12.58,12.39,12.39,30
vtl,5.47,5.47,5.47,5.47,6100
