ticker,open,high,low,close,volume
aaa,6.93,6.98,6.78,6.93,260900
aam,7.6,7.87,7.54,7.54,6510
abt,37.59,37.59,37.59,37.6,10
acb,8.74,8.74,8.53,8.58,300420
acl,9.35,9.35,9.03,9.35,4000
adc,11.43,11.43,11.43,11.42,500
agf,15.2,15.67,14.73,15.66,150
agm,8.36,8.36,8.29,8.29,1000
agr,6.3,6.4,6.2,6.4,99290
alv,6.82,6.82,6.15,6.15,18800
amc,11.41,11.41,11.41,11.41,399
amd,14.9,14.99,14.63,14.81,205100
ame,2.64,2.64,2.64,2.63,100
anv,4.07,4.07,3.95,3.96,18610
apc,16.18,16.54,16.08,16.46,25450
apg,4.87,4.87,4.41,4.59,31700
api,15.2,15.8,15.0,15.7,477800
app,8.02,8.02,7.78,7.79,4300
aps,4.9,5.0,4.8,5.0,82500
arm,16.78,17.05,16.78,17.05,2600
asa,7.64,7.64,7.15,7.63,84300
asm,6.67,6.74,6.51,6.67,745170
asp,5.18,5.26,5.02,5.26,25540
avf,2.5,2.7,2.5,2.6,153940
b82,6.31,6.31,6.31,6.31,100
bam,5.7,6.0,5.6,5.9,938132
bbc,51.81,51.81,51.81,51.81,350
bcc,12.85,13.39,12.62,13.31,420080
bce,5.85,5.85,5.74,5.79,2850
bci,16.87,17.34,16.48,17.19,4160
bgm,4.5,4.6,4.5,4.5,102120
bhs,8.25,8.25,7.88,8.1,6050
bic,12.06,12.06,11.64,11.8,51180
bid,13.23,13.8,12.98,13.31,3626720
bii,12.18,12.18,11.91,11.91,176920
bmc,18.04,18.53,18.04,18.25,18260
bmi,10.82,10.95,10.69,10.95,16670
bmp,32.34,32.34,32.13,32.14,14690
brc,5.78,5.9,5.78,5.9,760
bsi,6.99,7.39,6.92,7.32,456910
bst,9.14,9.14,9.14,9.14,100
bt6,8.1,8.3,8.1,8.3,9920
btc,33.62,33.62,33.62,33.62,10
btp,9.06,9.06,8.87,9.06,88610
bts,8.5,9.2,8.5,8.7,11900
btt,26.1,26.1,24.79,24.8,5390
btw,12.03,12.03,12.03,12.03,7900
bvh,32.18,32.45,31.44,31.72,465980
bvs,12.27,12.45,12.18,12.36,183800
c32,16.69,16.69,16.53,16.63,4320
c47,9.24,9.24,9.24,9.24,1000
cad,2.1,2.1,1.9,2.1,1000
can,23.74,23.74,23.74,23.74,10000
cap,10.8,10.99,10.8,10.99,7200
cav,16.53,16.86,16.53,16.7,145930
cci,8.21,8.21,7.21,7.82,10790
ccl,4.45,4.45,4.28,4.45,96620
cdc,6.21,6.34,6.21,6.27,13320
ceo,6.74,6.74,6.45,6.56,388620
chp,9.38,9.38,9.32,9.32,41800
cig,2.7,2.8,2.7,2.7,5260
cii,15.28,16.17,15.2,16.01,4412430
ckv,7.42,7.42,7.42,7.42,5000
clc,14.43,14.48,14.24,14.48,49930
clg,6.7,6.7,6.5,6.7,7750
cll,22.54,22.54,21.28,21.95,1690
cmg,6.56,6.94,6.48,6.94,48040
cmi,14.6,14.6,14.2,14.6,48800
cms,7.93,8.0,7.93,7.99,27200
cmt,10.1,10.4,10.1,10.4,3240
cmx,6.41,6.41,6.08,6.33,33290
cng,20.0,20.12,19.75,20.06,39420
com,23.23,23.23,23.23,23.24,10
csc,5.14,5.69,4.67,5.7,2510
csm,19.9,20.09,19.71,19.9,35770
cta,3.7,4.5,3.7,4.5,400
ctd,38.04,38.04,37.73,37.73,12810
ctg,13.84,14.01,13.31,13.57,1305200
cti,8.38,8.7,8.38,8.38,320
ctn,6.0,6.0,6.0,6.0,200
cts,5.51,5.51,5.37,5.44,245900
ctx,3.34,3.51,3.34,3.47,48100
cvn,3.1,3.3,3.1,3.3,2700
cvt,8.41,8.48,8.23,8.23,41100
cx8,2.63,2.96,2.63,2.96,200
d2d,11.98,11.98,11.9,11.9,5750
dae,10.58,10.58,10.58,10.58,1400
dag,6.98,6.98,6.98,6.98,6810
dbc,18.04,18.49,18.04,18.36,108080
dbt,9.88,9.93,9.88,9.93,600
dc2,2.43,2.43,2.43,2.43,100
dc4,5.21,5.21,5.21,5.21,600
dcl,12.61,12.61,12.25,12.58,10490
dcs,5.2,5.4,5.1,5.2,459725
dct,2.2,2.3,2.1,2.3,73680
ddm,2.9,2.9,2.9,2.9,2000
dha,9.3,9.5,9.3,9.36,46920
dhc,9.01,9.01,8.56,8.81,14640
dhg,53.52,53.52,52.39,53.24,9840
dhm,4.77,4.86,4.77,4.86,66050
dhp,5.09,5.09,4.98,4.98,7900
dic,7.27,7.61,7.27,7.52,110340
dig,9.02,9.16,8.88,9.16,525550
dih,5.65,5.71,5.65,5.64,53900
dlg,9.61,9.88,9.52,9.8,3356330
dmc,27.56,27.63,27.16,27.62,10860
dnm,25.07,26.42,24.99,26.27,3200
dpm,21.18,21.43,20.8,20.79,1819950
dpr,18.44,18.44,18.44,18.45,7200
dqc,30.05,30.05,29.14,29.63,17580
drc,28.09,28.09,27.58,28.09,13090
drh,5.16,5.24,4.99,5.0,150430
dsn,24.92,24.92,24.92,24.92,990
dst,5.25,5.25,5.25,5.26,3500
dtc,7.6,7.6,7.6,7.6,400
dtl,9.3,9.3,9.3,9.3,10
dxg,5.38,5.45,5.23,5.38,1576540
dxv,4.33,4.33,4.05,4.06,1020
dzm,4.16,4.16,3.66,3.67,200
e1sshn30,9.0,9.0,9.0,9.0,100
e1vfvn30,9.6,9.6,9.5,9.6,48280
ebs,5.55,5.55,5.55,5.55,400
efi,6.3,6.4,6.3,6.4,46800
eib,13.4,13.4,13.0,13.1,465800
